ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300751.SZ,20260331,0.9725,51.3901,-27.1853,-40.0158,65.4343,6.978
300751.SZ,20251231,9.0033,38.6126,-22.0639,-17.0734,63.3865,-2.4984
300751.SZ,20250930,7.6691,35.6862,-12.5625,-20.1296,63.9177,-3.7299
300751.SZ,20250630,4.7606,33.7375,-14.5899,-13.4793,66.4843,-3.8194
300751.SZ,20250331,1.98,29.0966,-37.6909,0.47,66.8308,-1.2589
300751.SZ,20241231,11.4125,28.1126,1.3142,21.5342,68.4265,0.2009
300751.SZ,20240930,9.4316,30.6688,6.2976,52.0903,68.4285,-0.4504
300751.SZ,20240630,5.623,30.9529,8.6282,69.7397,70.4062,0.5013
300751.SZ,20240331,3.0326,30.9345,17.7939,91.7962,69.3361,0.0246
300751.SZ,20231231,12.6319,30.5128,6.0268,94.9871,69.6034,2.7064
