ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301200.SZ,20260331,3.7423,33.122,176.5335,103.6939,29.5386,-1.3352
301200.SZ,20251231,14.6694,35.1195,173.6796,72.6826,42.6766,0.4244
301200.SZ,20250930,8.8508,31.7265,142.1855,66.532,38.5784,-1.635
301200.SZ,20250630,4.7567,30.2821,83.8244,52.2558,37.378,-1.2954
301200.SZ,20250331,2.087,29.6236,83.6028,27.8911,38.7679,-0.7986
301200.SZ,20241231,4.2858,28.1102,122.1977,104.5566,28.5274,0.369
301200.SZ,20240930,3.4921,27.9909,27.3468,105.5453,26.1216,-0.2397
301200.SZ,20240630,2.5945,29.2687,50.0675,102.8891,28.2398,-0.295
301200.SZ,20240331,1.2064,26.515,21.4866,149.0816,28.2453,-0.0934
301200.SZ,20231231,1.9327,35.0437,-68.8176,-41.3416,21.5848,0.9923
