ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300604.SZ,20260331,6.6211,56.8083,217.602,69.0854,49.4151,-0.33
300604.SZ,20251231,31.1462,55.0546,190.4202,45.3111,51.0341,0.8865
300604.SZ,20250930,20.7717,54.4813,142.1389,49.0451,51.2349,0.1356
300604.SZ,20250630,10.094,54.9268,98.7253,41.7989,53.1099,-0.1276
300604.SZ,20250331,1.3519,52.7518,2623.8214,45.74,50.5623,0.192
300604.SZ,20241231,13.4198,54.8523,915.1409,105.1501,49.7514,0.9981
300604.SZ,20240930,11.1582,56.0567,26858.7781,109.7165,43.324,0.6764
300604.SZ,20240630,7.0136,54.9515,949.2872,100.4647,44.8696,0.1244
300604.SZ,20240331,0.0562,54.5961,107.1205,74.8099,40.801,-0.3834
300604.SZ,20231231,-2.9699,57.0632,-90.208,-31.1067,41.197,-1.1939
