ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002119.SZ,20260331,1.6414,14.5003,-1.7411,49.3054,50.0633,-0.4323
002119.SZ,20251231,7.9493,14.1281,40.0059,11.9552,47.4566,0.2084
002119.SZ,20250930,4.9865,14.3513,21.3995,5.1589,42.8991,0.3493
002119.SZ,20250630,2.6825,14.055,26.2334,-0.3667,41.843,0.3466
002119.SZ,20250331,0.5797,14.0738,37.8703,2.0924,39.7396,0.1513
002119.SZ,20241231,4.269,11.984,3.2443,10.3774,41.5116,0.117
002119.SZ,20240930,4.5055,12.7799,32.9232,13.5523,44.5856,-0.0748
002119.SZ,20240630,2.6378,12.2012,2.0746,15.104,44.9631,-0.0176
002119.SZ,20240331,0.86,12.0471,-2.7372,11.0984,43.9039,-0.032
002119.SZ,20231231,4.647,12.8505,-20.9856,4.5258,44.1315,0.0208
