ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002579.SZ,20260331,0.1669,15.7476,-16.8739,-5.8787,61.816,0.2388
002579.SZ,20251231,0.8625,16.9424,131.3025,7.113,61.5627,0.4071
002579.SZ,20250930,0.6017,16.4635,127.3438,15.7466,60.4674,0.5973
002579.SZ,20250630,0.4196,15.7825,125.0455,21.2921,59.6664,0.2138
002579.SZ,20250331,0.0549,14.7899,113.9319,12.1926,58.6792,0.0677
002579.SZ,20241231,-3.8929,12.3309,36.278,11.7512,59.1467,0.3278
002579.SZ,20240930,-3.9827,11.0944,15.2823,7.7188,57.7017,0.2968
002579.SZ,20240630,-3.1273,10.0596,18.1348,3.4931,57.9805,0.2235
002579.SZ,20240331,-1.9687,9.4005,21.8268,8.951,58.5043,0.0666
002579.SZ,20231231,-5.0465,11.0758,23.3268,-14.0965,58.6737,0.5285
