ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
000062.SZ,20260331,3.0267,8.0677,90.2831,47.2777,56.9925,-0.5549
000062.SZ,20251231,6.2076,8.1987,117.377,13.4609,58.3602,-0.9469
000062.SZ,20250930,4.8461,8.3205,35.6172,8.4631,53.2468,0.334
000062.SZ,20250630,3.1056,8.3472,33.4523,6.4227,51.8624,0.7655
000062.SZ,20250331,1.3288,8.4016,83.9111,17.2383,52.1692,0.8355
000062.SZ,20241231,2.2761,8.428,-54.4314,6.604,55.3972,1.3789
000062.SZ,20240930,3.3726,8.2487,-35.1409,13.6279,51.2516,1.4266
000062.SZ,20240630,2.132,8.3349,-33.8117,19.7456,50.9804,1.1352
000062.SZ,20240331,0.7657,8.569,-54.1881,15.7226,51.0721,0.6576
000062.SZ,20231231,6.2349,9.5697,-50.9317,-13.9824,54.8013,-0.0713
