ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
301013.SZ,20260331,0.4577,19.6107,166.1421,116.9829,59.1707,-0.2508
301013.SZ,20251231,-21.8036,-0.8839,-2472.6123,-18.5359,56.366,-0.0559
301013.SZ,20250930,-8.1232,-2.8305,-529.9446,-8.8454,50.4995,-0.175
301013.SZ,20250630,-4.7111,-4.8876,-382.1328,-30.7793,49.4985,-0.077
301013.SZ,20250331,-0.6254,6.4294,-164.2371,-58.5737,45.4872,0.0774
301013.SZ,20241231,0.4528,20.3569,118.7635,22.8114,45.1061,0.0173
301013.SZ,20240930,1.4532,20.3087,431.5936,23.1472,44.0427,0.0536
301013.SZ,20240630,1.3535,18.2115,256.6268,60.0081,42.9627,0.0971
301013.SZ,20240331,0.6568,17.6284,91.0056,86.9825,41.6523,0.0936
301013.SZ,20231231,-5.6307,14.1086,8.7646,53.2712,44.1487,0.0077
