ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603806.SH,20260331,1.5709,13.826,-22.2712,-6.9491,19.9782,-0.0451
603806.SH,20251231,4.0876,10.9568,-41.1364,-19.0972,19.5197,0.5606
603806.SH,20250930,3.8383,11.0922,-45.343,-22.3163,19.7415,0.0053
603806.SH,20250630,2.7493,12.1534,-46.6044,-26.0614,20.999,-0.3407
603806.SH,20250331,2.2733,13.1002,-23.0829,-31.8916,21.0413,-0.167
603806.SH,20241231,8.016,14.7418,-29.3273,-15.2339,21.6584,1.6823
603806.SH,20240930,7.62,15.5589,-12.0837,-8.8612,23.517,1.0692
603806.SH,20240630,5.6996,16.6823,4.9499,1.392,26.6872,0.3468
603806.SH,20240331,3.263,15.2789,43.1347,8.3154,28.0594,-0.018
603806.SH,20231231,11.5876,14.6412,17.205,19.6585,27.654,-0.014
