ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603989.SH,20260331,1.5075,22.6291,-0.8736,4.7617,36.0583,0.0141
603989.SH,20251231,6.4762,20.962,36.9199,1.2552,35.3983,-0.0627
603989.SH,20250930,5.3895,20.9441,11.589,-0.7287,34.3309,-0.2399
603989.SH,20250630,,20.162,41.5613,1.8938,35.7275,-0.4781
603989.SH,20250331,1.8445,20.9258,103.4518,15.7706,36.0506,-0.3792
603989.SH,20241231,4.8245,18.664,-43.5308,15.7648,37.115,0.2266
603989.SH,20240930,4.8622,21.1929,-38.66,15.1578,35.9666,0.0748
603989.SH,20240630,2.3665,21.1495,-46.4732,23.3392,35.5197,-0.1919
603989.SH,20240331,0.6162,21.6712,-61.1122,15.2687,34.0055,-0.2116
603989.SH,20231231,8.2541,24.7781,-21.2765,-1.9141,35.1993,0.422
