ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300679.SZ,20260331,1.7113,28.3032,-29.3169,-0.3862,30.6978,0.5731
300679.SZ,20251231,5.3082,29.9477,-56.6753,15.9949,33.0922,1.6792
300679.SZ,20250930,,29.5803,-18.7115,21.1976,34.5344,1.1972
300679.SZ,20250630,4.8222,29.4158,-21.1024,17.714,30.0729,0.6443
300679.SZ,20250331,2.395,30.7299,-23.8027,15.0158,28.0899,0.4106
300679.SZ,20241231,13.0816,33.6444,74.7302,48.9652,30.4855,1.2059
300679.SZ,20240930,9.6577,33.7645,85.3644,51.1642,26.6571,1.1702
300679.SZ,20240630,6.5292,33.8545,145.7677,57.1124,25.4388,0.9217
300679.SZ,20240331,3.3393,35.3075,244.4317,68.7746,25.2387,0.1521
300679.SZ,20231231,8.1545,32.3843,-19.6377,5.3707,25.6762,0.7658
