ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
300209.SZ,20260331,-2.43,7.075,-12845.402,397.8618,41.698,-0.4029
300209.SZ,20251231,-10.1716,15.0851,-246.5547,-62.5656,33.5743,-0.1764
300209.SZ,20250930,-8.4618,12.99,-136.615,-82.0529,21.9012,0.0111
300209.SZ,20250630,-0.9563,21.1978,106.079,-81.334,19.7344,-0.009
300209.SZ,20250331,-0.064,27.8689,105.801,-80.8738,21.9599,-0.0045
300209.SZ,20241231,-43.6916,14.5868,111.715,-16.7274,31.0853,-0.0441
300209.SZ,20240930,,36.1742,78.5448,-4.8312,245.5542,-0.1022
300209.SZ,20240630,,33.0324,47.9205,-3.0387,236.4098,-0.1021
300209.SZ,20240331,,37.6091,85.8893,-2.6123,213.318,-0.0882
300209.SZ,20231231,,3.6138,-32.1038,-40.0087,217.1837,-0.1584
