ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002922.SZ,20260331,1.3794,19.8221,63.5294,17.7074,59.5476,-0.4519
002922.SZ,20251231,5.2537,17.7817,-31.4463,13.3957,57.9428,1.5135
002922.SZ,20250930,4.7542,18.4866,-15.1366,17.3208,54.7205,0.5516
002922.SZ,20250630,2.9487,17.552,-40.588,20.1649,59.4002,0.2297
002922.SZ,20250331,0.8554,15.7101,-28.0123,40.0398,54.4425,0.0349
002922.SZ,20241231,7.9173,20.3529,39.7464,27.7807,56.3791,0.4574
002922.SZ,20240930,6.1063,22.141,27.2128,28.7784,53.9082,0.291
002922.SZ,20240630,5.293,24.5609,95.3821,30.4387,50.2617,0.4906
002922.SZ,20240331,1.7016,24.2001,206.7264,21.053,43.8295,0.1071
002922.SZ,20231231,8.2818,22.3387,9.3372,28.684,41.3664,0.4447
