ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
601328.SH,20260331,2.039,,3.1137,4.8875,92.0004,1.349
601328.SH,20251231,7.8956,,2.1755,2.0187,91.7658,1.4988
601328.SH,20250930,5.7387,,1.8984,1.7958,91.6678,1.4877
601328.SH,20250630,3.7651,,1.6097,0.7715,91.5469,0.6052
601328.SH,20250331,2.189,,1.5367,-1.0215,92.3044,1.5028
601328.SH,20241231,8.3075,,0.9253,0.8661,92.2447,-0.7722
601328.SH,20240930,6.1517,,-0.6882,-1.3907,92.1906,-1.5575
601328.SH,20240630,4.1097,,-1.6334,-3.5055,92.1054,-2.9953
601328.SH,20240331,2.2586,,1.4412,-0.0298,92.0929,-1.6934
601328.SH,20231231,,,0.6797,0.3111,92.1806,1.8491
