ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
603186.SH,20260331,1.4332,12.0206,68.0438,19.8369,64.4967,0.3601
603186.SH,20251231,4.1223,13.0723,384.0116,13.0529,72.3647,2.4929
603186.SH,20250930,3.3383,12.7802,1042.1887,13.1713,75.8995,1.0688
603186.SH,20250630,2.3248,12.9382,327.8646,7.8764,76.0216,1.1166
603186.SH,20250331,0.9822,12.5918,1953.5111,20.4947,76.507,-1.5056
603186.SH,20241231,-7.8908,10.1577,19.1576,14.9703,75.5075,1.1892
603186.SH,20240930,-0.67,10.5132,78.2252,13.0779,74.9881,0.0596
603186.SH,20240630,0.7219,10.7256,188.4874,22.8275,74.3621,-0.1356
603186.SH,20240331,0.0409,10.0943,87.2684,12.7861,73.9652,-0.4733
603186.SH,20231231,-8.0609,8.8908,-434.0333,2.3136,72.9557,1.7174
