ts_code,end_date,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps
002251.SZ,20260331,1.0095,34.443,-2.1796,13.7356,59.5393,0.1337
002251.SZ,20251231,-2.0075,34.0758,-90.6895,22.706,59.8001,0.2416
002251.SZ,20250930,-0.3461,35.106,-88.8325,26.4792,61.0693,0.1486
002251.SZ,20250630,0.1457,36.3235,357.7122,24.4483,61.3772,0.1302
002251.SZ,20250331,0.5345,36.6447,488.4425,24.2159,62.0981,0.0482
002251.SZ,20241231,-18.2223,36.8073,164.1595,11.14,62.8626,-0.0778
002251.SZ,20240930,-5.4446,37.2778,409.8938,5.6225,62.0701,-0.0923
002251.SZ,20240630,-2.9979,39.746,82.6751,-4.2908,86.7714,0.3284
002251.SZ,20240331,0.2961,42.4604,120.2816,-10.2132,86.5417,0.2179
002251.SZ,20231231,-42.4644,43.2199,25.5049,-64.4556,86.7599,-1.5654
