symbol,name,trade_date,open,high,low,close,volume,amount,outstanding_share,turnover
603986,兆易创新,2024-01-02,92.4,92.4,89.85,89.98,8930619.0,806807192.0,664421692.0,0.013441191200602763
603986,兆易创新,2024-01-03,89.8,89.9,84.86,86.06,16606379.0,1437151317.0,664421692.0,0.02499373394931242
603986,兆易创新,2024-01-04,85.72,85.86,80.0,81.3,21178745.0,1743646404.0,664421692.0,0.03187545688980907
603986,兆易创新,2024-01-05,80.65,82.25,78.39,79.7,17185508.0,1378582749.0,664421692.0,0.025865362625758462
603986,兆易创新,2024-01-08,79.0,79.88,76.69,77.61,17052819.0,1322510374.0,664421692.0,0.025665656623384294
603986,兆易创新,2024-01-09,78.0,78.79,76.36,77.7,12295609.0,954690455.0,664421692.0,0.018505730845404127
603986,兆易创新,2024-01-10,77.13,77.88,75.85,76.58,9530840.0,731231861.0,664421692.0,0.014344564776792386
603986,兆易创新,2024-01-11,76.16,78.16,76.13,77.86,10206702.0,790932450.0,664421692.0,0.015361783221249797
603986,兆易创新,2024-01-12,77.37,77.67,76.33,76.6,7963537.0,612792878.0,664421692.0,0.011985666777417617
603986,兆易创新,2024-01-15,76.15,78.3,75.5,76.55,9691794.0,745421098.0,664421692.0,0.01458681153354036
603986,兆易创新,2024-01-16,76.4,76.92,74.76,76.48,11077803.0,839151229.0,664421692.0,0.016672849687755228
603986,兆易创新,2024-01-17,76.0,76.78,74.32,74.33,8126423.0,612752238.0,664421692.0,0.012230821326044243
603986,兆易创新,2024-01-18,73.87,76.18,72.81,75.93,13784603.0,1022013857.0,664421692.0,0.020746768454392966
603986,兆易创新,2024-01-19,75.55,76.49,75.0,75.28,8170013.0,618426414.0,664421692.0,0.012296427251505208
603986,兆易创新,2024-01-22,75.1,75.5,71.3,72.29,12616436.0,925619680.0,664421692.0,0.018988597380110824
603986,兆易创新,2024-01-23,72.3,74.0,72.0,73.23,9923749.0,726033489.0,664421692.0,0.014935919641828912
603986,兆易创新,2024-01-24,73.8,73.94,69.9,72.1,13124861.0,938844736.0,664421692.0,0.019753811710289556
603986,兆易创新,2024-01-25,71.87,74.3,71.36,74.16,11939188.0,875957045.0,664421692.0,0.017969292911044814
603986,兆易创新,2024-01-26,72.0,72.0,68.0,68.73,29918652.0,2087604605.0,664421692.0,0.045029613512377616
603986,兆易创新,2024-01-29,67.9,69.3,65.71,66.68,19437408.0,1300679030.0,664421692.0,0.02925462584084326
603986,兆易创新,2024-01-30,66.52,67.29,65.05,65.35,9885278.0,653193240.0,664421692.0,0.014878018160791776
603986,兆易创新,2024-01-31,65.0,65.81,62.41,62.5,14230693.0,904722906.0,664421692.0,0.02141816435457378
