symbol,name,trade_date,open,high,low,close,volume,amount,outstanding_share,turnover
301232,飞沃科技,2025-01-02,24.73,25.2,23.8,23.95,1178901.0,28833306.0,44667265.0,0.02639295242276419
301232,飞沃科技,2025-01-03,24.01,24.34,22.77,22.79,1237173.0,29010251.0,44667265.0,0.027697531962165133
301232,飞沃科技,2025-01-06,22.89,23.49,22.09,23.0,1095116.0,25098564.0,44667265.0,0.024517193967439017
301232,飞沃科技,2025-01-07,23.49,24.14,22.83,24.03,1116020.0,26203759.0,44667265.0,0.024985187698418516
301232,飞沃科技,2025-01-08,23.98,24.19,23.01,23.7,958180.0,22592073.0,44667265.0,0.021451503690678175
301232,飞沃科技,2025-01-09,23.7,23.97,23.5,23.77,555240.0,13213787.0,44667265.0,0.012430579754547318
301232,飞沃科技,2025-01-10,23.85,24.19,23.0,23.0,1135260.0,26706988.0,44667265.0,0.02541592819708124
301232,飞沃科技,2025-01-13,22.99,23.73,22.36,23.39,916805.0,21303264.0,44667265.0,0.02052521012871507
301232,飞沃科技,2025-01-14,23.7,24.66,23.55,24.66,1256885.0,30418693.0,44667265.0,0.028138839483456173
301232,飞沃科技,2025-01-15,24.68,24.87,24.17,24.29,983060.0,23979525.0,44667265.0,0.022008511154645354
301232,飞沃科技,2025-01-16,24.38,24.7,24.03,24.25,908254.0,22134304.0,44667265.0,0.02033377239461606
301232,飞沃科技,2025-01-17,24.23,24.58,24.0,24.27,883392.0,21432559.0,44667265.0,0.01977716791032538
301232,飞沃科技,2025-01-20,24.31,24.6,23.95,24.58,894294.0,21827773.0,44667265.0,0.020021239267727718
301232,飞沃科技,2025-01-21,24.58,24.79,24.07,24.38,722740.0,17557499.0,44667265.0,0.016180529522011253
301232,飞沃科技,2025-01-22,24.4,24.49,24.0,24.14,659960.0,15985860.0,44667265.0,0.014775025961405964
301232,飞沃科技,2025-01-23,24.39,24.7,24.12,24.18,898880.0,21993326.0,44667265.0,0.02012390953419691
301232,飞沃科技,2025-01-24,24.08,24.91,23.8,24.58,1353658.0,32959266.0,44667265.0,0.030305370163138487
301232,飞沃科技,2025-01-27,24.64,24.94,24.14,24.2,968467.0,23813924.0,44667265.0,0.021681806575799975
301232,飞沃科技,2025-02-05,24.42,24.88,24.39,24.84,1031500.0,25513255.0,44667265.0,0.02309297423963612
301232,飞沃科技,2025-02-06,24.85,25.41,24.63,25.4,1118953.0,28171550.0,44667265.0,0.025050850997928798
301232,飞沃科技,2025-02-07,25.6,26.78,25.29,26.36,2716214.0,70778845.0,44667265.0,0.060809946613028576
301232,飞沃科技,2025-02-10,26.23,26.4,25.81,26.13,1401820.0,36459312.0,44667265.0,0.03138360945090325
301232,飞沃科技,2025-02-11,26.1,26.13,25.51,25.72,1066660.0,27414829.0,44667265.0,0.023880127874406458
301232,飞沃科技,2025-02-12,25.66,26.06,25.66,25.91,927939.0,23993355.0,44667265.0,0.02077447544639234
301232,飞沃科技,2025-02-13,25.8,26.06,25.41,25.43,841720.0,21578659.0,44667265.0,0.018844225183699964
301232,飞沃科技,2025-02-14,25.56,25.7,25.33,25.51,793180.0,20236553.0,44667265.0,0.017757523322728626
301232,飞沃科技,2025-02-17,25.43,26.0,25.4,25.74,925847.0,23794122.0,44667265.0,0.020727640252878703
301232,飞沃科技,2025-02-18,25.74,25.96,25.08,25.28,1034381.0,26477354.0,44667265.0,0.0231574733756365
301232,飞沃科技,2025-02-19,25.21,25.96,25.03,25.9,1151805.0,29649019.0,44667265.0,0.025786333683067455
301232,飞沃科技,2025-02-20,25.95,26.1,25.75,25.92,794505.0,20573324.0,44667265.0,0.01778718710447125
301232,飞沃科技,2025-02-21,25.83,26.05,25.61,25.99,1073835.0,27843553.0,44667265.0,0.02404076005101275
301232,飞沃科技,2025-02-24,25.82,26.3,25.59,26.22,1328908.0,34591649.0,44667265.0,0.029751273107946053
301232,飞沃科技,2025-02-25,25.99,26.78,25.78,26.54,1633949.0,43170612.0,44667265.0,0.03658045774685332
301232,飞沃科技,2025-02-26,26.54,30.0,26.21,27.94,5018894.0,141516775.0,44667265.0,0.11236179336254414
301232,飞沃科技,2025-02-27,27.6,28.25,26.9,27.5,2920724.0,80122852.0,44667265.0,0.06538846737090351
301232,飞沃科技,2025-02-28,27.28,27.55,26.26,26.39,1771996.0,47507955.0,44667265.0,0.03967102082475835
301232,飞沃科技,2025-03-03,26.47,26.99,26.2,26.54,1197036.0,31977864.0,44667265.0,0.026798954446841553
301232,飞沃科技,2025-03-04,26.51,27.4,26.31,27.13,1503940.0,40610367.0,44667265.0,0.03366984748226694
301232,飞沃科技,2025-03-05,27.44,30.28,26.4,30.13,6383964.0,182694063.0,44667265.0,0.1429226526405859
301232,飞沃科技,2025-03-06,30.0,30.16,29.02,29.6,6417609.0,188955936.0,44667265.0,0.14367588881925053
301232,飞沃科技,2025-03-07,29.38,29.49,28.56,29.24,3465912.0,100484229.0,44667265.0,0.07759400536388338
301232,飞沃科技,2025-03-10,29.29,29.6,28.75,29.06,1954431.0,56854011.0,44667265.0,0.04375533178492124
301232,飞沃科技,2025-03-11,28.82,29.11,28.44,28.93,1584207.0,45453995.0,44667265.0,0.03546684579859546
301232,飞沃科技,2025-03-12,28.93,29.05,28.5,28.61,1603740.0,45951548.0,44667265.0,0.03590414591088127
301232,飞沃科技,2025-03-13,28.49,28.88,27.75,28.22,1496460.0,42152549.0,44667265.0,0.03350238703891989
301232,飞沃科技,2025-03-14,28.3,28.43,27.58,28.3,1607360.0,45039513.0,44667265.0,0.0359851896013781
301232,飞沃科技,2025-03-17,28.3,28.86,28.06,28.63,1668372.0,47628020.0,44667265.0,0.037351111602646814
301232,飞沃科技,2025-03-18,28.6,29.2,28.42,28.8,1469060.0,42170317.0,44667265.0,0.03288896242024221
301232,飞沃科技,2025-03-19,28.6,29.01,28.2,28.38,1457940.0,41630801.0,44667265.0,0.03264001053120221
301232,飞沃科技,2025-03-20,28.17,29.37,28.17,28.81,2210211.0,63761178.0,44667265.0,0.04948167298803721
