ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
601000.SH,20260226,0.6031,1.18,14.0389,1.1956,4.5304,4.7281,2506667.8037,2506667.8037
002262.SZ,20260226,0.519,0.76,19.7291,2.9933,4.0273,1.5081,2425698.3602,2110773.4407
600138.SH,20260226,1.7637,0.67,84.1301,1.1136,0.6224,0.7179,705744.0,705744.0
300324.SZ,20260226,3.7478,1.43,,3.6269,3.5492,,1000274.9545,990084.701
920592.BJ,20260226,1.3103,0.67,,8.9371,16.421,0.4066,305728.28,190281.1304
603843.SH,20260226,1.7146,0.65,,14.9033,3.5052,,416975.4493,416975.4493
300850.SZ,20260226,14.6693,4.28,26.3934,2.9443,4.3927,0.1734,2019910.7031,1467237.4933
300082.SZ,20260226,2.7439,1.47,,2.5838,1.5947,,707302.128,705336.2815
002708.SZ,20260226,2.3818,1.05,105.9685,4.6576,3.1631,,788623.4477,724869.1411
600733.SH,20260226,2.6324,1.63,,6.3195,2.5275,,5074621.7077,3898694.401
600119.SH,20260226,1.9374,1.24,,21.2409,11.2783,,253497.6368,253497.6368
301321.SZ,20260226,3.5955,0.61,,4.2425,1.3349,,412207.785,326388.459
688002.SH,20260226,1.6206,1.13,68.4432,9.0202,10.3261,0.1329,5423081.6241,5423081.6241
000860.SZ,20260226,0.9316,1.11,,1.5357,1.396,1.0381,1071853.2991,1071853.2991
300257.SZ,20260226,3.1759,1.79,60.2229,3.6832,5.3316,0.4082,2434405.7941,2338990.99
301628.SZ,20260226,19.4237,1.63,73.4479,8.2796,10.3864,0.3175,949735.08,411059.88
600517.SH,20260226,1.0071,1.23,17.4131,1.7704,5.3649,1.2971,4100118.4284,4100118.4284
000572.SZ,20260226,5.1501,2.04,,6.7002,5.6815,,1126575.9518,1124943.3509
001256.SZ,20260226,1.1584,0.65,36.0305,2.7173,6.3567,0.8639,328436.7211,246219.6211
300493.SZ,20260226,4.9654,0.82,230.2833,8.9676,3.7,0.1719,1043492.8517,1031460.6007
002127.SZ,20260226,1.3322,0.76,,1.8713,2.653,1.2579,780648.7882,634325.093
603333.SH,20260226,4.5135,2.52,,2.6565,3.6995,0.1103,548187.3309,548187.3309
