ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
601827.SH,20260129,0.4567,1.03,12.0016,1.2732,2.6916,2.7042,1514771.5698,1514771.5698
301267.SZ,20260129,0.7916,0.97,35.8892,2.6744,3.8481,1.629,1584240.0,1222966.1063
300514.SZ,20260129,4.8649,1.73,24.4383,2.6384,3.6143,2.1521,278800.0,223400.1051
600825.SH,20260129,3.9064,1.79,169.7742,2.9966,5.063,0.1707,734556.1586,734556.1586
688202.SH,20260129,2.8457,0.88,,3.8787,7.4175,,800335.9601,800335.9601
000633.SZ,20260129,6.6008,1.07,196.1291,15.6797,8.5973,,308085.0984,308082.8184
002757.SZ,20260129,23.3361,1.71,,3.1986,2.0063,1.6196,638480.228,609518.5233
920719.BJ,20260129,3.6478,0.8,,2.4193,5.3153,,122976.3814,96688.8275
002007.SZ,20260129,1.6152,0.62,30.3993,2.7574,6.7575,4.436,2883726.6189,2483303.1431
301367.SZ,20260129,2.0545,1.06,35.0909,2.4758,7.0298,0.4818,737856.0,575985.2413
002084.SZ,20260129,3.4898,0.78,,1.8837,0.9579,,262298.7522,261721.5835
920438.BJ,20260129,6.9848,1.17,200.08,6.7275,12.5236,0.212,666310.41,642188.3884
300072.SZ,20260129,3.4766,0.72,,1.986,4.7379,,1198357.354,1188994.2477
000825.SZ,20260129,1.9095,0.88,219.2747,0.9347,0.3328,,3098758.801,3098758.801
300332.SZ,20260129,5.6969,1.13,57.5718,1.2036,1.8627,,512152.7012,491147.742
301045.SZ,20260129,9.4119,1.18,124.2356,3.9289,6.6596,0.1369,402772.3251,233510.5996
688116.SH,20260129,2.3538,0.62,64.5681,4.6046,12.0858,0.3142,1702541.2375,1702541.2375
300181.SZ,20260129,1.961,0.81,20.2559,3.8747,4.294,3.44,1207788.9909,1038212.6025
603637.SH,20260129,8.4113,1.24,31.5018,2.8329,6.0247,1.634,292151.5134,292151.5134
000968.SZ,20260129,8.8685,1.5,21.0516,1.3653,4.057,0.344,843662.3195,843662.3195
605179.SH,20260129,2.7081,2.58,219.9775,7.507,2.9791,0.1897,845709.0,845709.0
600089.SH,20260129,6.2631,0.67,26.3005,2.034,1.4221,0.8967,13996235.4217,13996235.4217
600756.SH,20260129,5.8122,1.09,,2.59,3.9351,,615346.6053,570413.8053
300327.SZ,20260129,8.4659,0.88,111.8473,6.4715,8.4961,0.5998,1131983.4904,1122179.9685
002679.SZ,20260129,6.4367,0.76,182.9432,3.6194,17.558,0.325,265461.256,265461.256
603313.SH,20260129,2.3982,0.61,34.5588,1.5229,0.6184,,561457.4948,561457.4948
688605.SH,20260129,4.9633,0.79,68.2746,8.493,11.0917,0.2954,1370314.005,733649.5638
301047.SZ,20260129,1.0754,0.75,69.1668,1.7405,13.9128,6.6216,918479.0388,902953.2692
002176.SZ,20260129,4.7181,0.84,,5.0004,7.4284,,1697793.9531,1697489.0204
300829.SZ,20260129,3.922,0.94,62.9183,1.7712,2.6769,0.2195,427959.0265,297974.2636
000970.SZ,20260129,7.6515,2.23,125.1174,2.7754,2.7294,0.1332,1806568.4987,1806568.4987
600692.SH,20260129,2.0508,0.8,,2.7772,5.1713,,256787.7667,186157.6774
603113.SH,20260129,3.3031,1.38,,0.7492,0.3589,4.9898,603276.828,603276.828
688237.SH,20260129,3.3842,1.77,1015.4246,3.4594,10.3446,0.7159,419532.1715,419532.1715
301611.SZ,20260129,5.7244,0.6,159.0497,30.366,50.6558,0.0831,5243772.0,1762949.9886
000885.SZ,20260129,1.1001,1.11,7.6218,0.9904,1.3381,2.5195,907256.5743,907256.5743
605098.SH,20260129,1.0006,1.15,18.7555,5.9829,6.8877,4.9538,541638.4962,541638.4962
301568.SZ,20260129,7.668,0.94,48.6634,4.9574,11.2607,1.149,499977.1728,230476.1011
301095.SZ,20260129,3.8625,0.89,143.4444,5.0113,22.8712,0.3134,1571805.9786,1369510.0211
002400.SZ,20260129,37.6298,1.84,205.3143,4.3637,1.0054,0.2327,2172198.0615,2150801.114
600984.SH,20260129,4.8125,1.92,,1.5385,2.0389,,512873.9214,512873.9214
603605.SH,20260129,2.5366,1.86,18.4356,5.4895,2.6672,2.6939,2910027.6093,2910027.6093
600986.SH,20260129,28.6269,0.93,161.7067,3.9228,2.6585,,2049601.4574,2049601.4574
600848.SH,20260129,0.7594,1.04,19.0681,1.5403,2.7641,1.6736,3014371.9698,2860725.1662
603456.SH,20260129,1.4705,0.84,22.6769,1.8723,3.0607,2.6894,1639249.0296,1639249.0296
000988.SZ,20260129,4.4399,1.14,47.1461,6.9364,5.5032,0.2659,7564396.8648,7560507.0976
603025.SH,20260129,0.9305,0.86,29.0091,7.7087,7.0691,1.9314,2009978.5914,1996514.5914
600023.SH,20260129,0.632,0.92,9.1873,0.8994,0.831,6.8136,6690957.6418,6690957.6418
002683.SZ,20260129,1.9418,0.71,42.0349,5.6846,2.0012,1.293,3788611.2013,3313205.1609
600212.SH,20260129,2.9886,0.57,179.9152,10.2413,3.8129,,552053.767,416445.287
000720.SZ,20260129,2.0718,0.51,,1.9346,3.2598,,456120.9603,456120.9603
000969.SZ,20260129,5.1594,0.88,82.1802,4.5591,3.4226,0.8145,2580075.639,2538880.289
603585.SH,20260129,2.2267,0.83,33.2495,1.5683,1.4604,,398266.2702,389411.9652
600728.SH,20260129,4.8057,1.26,56.6137,1.9244,1.4803,,1512012.876,1512012.876
688362.SH,20260129,4.715,0.76,218.3244,7.4482,4.4956,,1900536.4289,1900536.4289
300791.SZ,20260129,1.4377,1.13,21.1988,2.983,1.6446,2.0942,732478.1326,610785.7869
002821.SZ,20260129,1.2153,1.07,34.772,2.082,5.7391,1.0941,3612358.4497,3173169.3293
601127.SH,20260129,2.0476,1.1,26.2853,4.7355,1.273,1.1749,18978927.512,16449076.9927
000516.SZ,20260129,2.298,0.76,,3.3608,2.6677,,1121687.2733,1104632.9908
000902.SZ,20260129,1.5056,1.19,13.8792,1.8992,1.3119,1.7212,2187000.7955,1991870.5198
600746.SH,20260129,0.8291,0.73,68.5434,1.6536,1.4735,0.6387,901574.7064,900215.5719
603773.SH,20260129,4.8523,0.5,,6.9414,3.2708,0.1367,810568.3479,810286.9239
301072.SZ,20260129,2.6979,0.82,,3.209,3.1027,,240555.3057,153750.4237
600004.SH,20260129,0.8333,1.05,18.2387,1.1958,3.1572,1.505,2469000.3249,2267316.1151
300901.SZ,20260129,1.8946,1.72,,4.3294,12.5593,,419280.0,419280.0
600590.SH,20260129,9.2553,0.79,,2.8057,1.9187,,897218.977,887435.1382
601083.SH,20260129,3.8376,1.06,10.3789,1.7373,2.2418,4.094,1542591.04,231391.04
920370.BJ,20260129,1.5882,0.94,,2.0531,3.0528,,125518.4374,109333.0882
002780.SZ,20260129,10.053,0.66,,3.1986,2.7379,,242420.2713,191535.4787
000999.SZ,20260129,0.6625,0.97,16.9443,2.297,1.5665,2.4794,4678116.3988,4673832.8424
688160.SH,20260129,2.4436,0.66,193.4344,9.324,17.8962,0.2134,1180818.678,1180818.678
600713.SH,20260129,0.9647,0.48,13.4416,1.0239,0.1324,3.1186,713368.0572,700524.2122
002213.SZ,20260129,16.8058,1.21,,12.2276,6.0792,0.0728,684669.0244,596017.9968
603071.SH,20260129,0.4778,1.0,11.6315,1.3574,0.1879,4.3732,765513.4944,765513.4944
000531.SZ,20260129,1.2814,0.98,17.3198,1.0589,1.7664,1.9759,731063.7351,638641.3326
920169.BJ,20260129,9.9377,0.66,90.0082,9.3347,15.1935,0.2637,309949.1452,194881.0867
301578.SZ,20260129,4.3171,1.02,80.1546,3.0925,3.3528,1.0838,287887.8864,81859.2567
300111.SZ,20260129,4.7009,0.65,928.6672,8.5734,19.4622,,589542.507,589542.507
300607.SZ,20260129,3.5825,0.74,,5.1752,6.3433,,1474321.7255,1026364.7078
002011.SZ,20260129,1.9042,1.05,11.7373,2.1313,1.0463,,1366989.3208,1347759.4372
601998.SH,20260129,0.3048,1.74,5.6813,0.5543,1.8882,4.9958,40120161.9923,29390122.4859
002413.SZ,20260129,12.5199,0.65,,5.3232,12.1035,,1790345.3638,1757899.1844
300145.SZ,20260129,2.8397,1.09,35.115,2.9914,1.7259,,879772.3081,875632.011
002690.SZ,20260129,1.3562,0.83,25.3485,6.679,7.4997,3.3932,1820038.2207,894820.0919
002244.SZ,20260129,2.6408,2.24,11.3096,1.2586,0.3984,0.6822,3739955.5558,3228451.0367
300753.SZ,20260129,11.049,1.04,,6.1839,11.0455,0.1948,420496.128,293253.6187
605155.SH,20260129,6.4662,1.56,32.1867,2.9948,4.5159,1.1874,396752.2594,387482.309
300037.SZ,20260129,3.2148,0.83,38.9423,3.7793,4.3768,0.7743,3849924.5327,2757242.6338
002403.SZ,20260129,1.4661,0.9,,2.611,1.5125,0.1466,418304.175,364914.2655
001217.SZ,20260129,2.7249,0.86,146.1389,1.9143,2.2008,0.771,430435.39,426172.1795
000680.SZ,20260129,1.1816,0.66,14.9131,3.2365,1.2701,0.7508,1888679.5485,1655209.5712
605318.SH,20260129,1.8901,0.88,,12.2248,13.619,0.4774,790081.212,790081.212
603231.SH,20260129,1.9839,0.74,21.1684,1.8993,2.2734,1.54,372962.3365,207006.1329
300967.SZ,20260129,16.1886,1.66,17.4705,5.0391,3.0581,0.8991,413031.8264,274633.7175
301328.SZ,20260129,4.834,1.15,57.9451,2.9536,8.6567,0.9575,573864.3479,263798.6878
301027.SZ,20260129,5.5395,0.74,129.8674,2.6715,3.7381,,254457.0,204677.4144
300969.SZ,20260129,4.0236,0.77,84.2197,10.9254,16.0973,0.212,1509682.978,677485.7843
301039.SZ,20260129,1.3086,0.85,21.2273,1.2626,0.9089,2.8601,1834767.8072,1421926.5225
600371.SH,20260129,4.594,1.86,135.3609,4.9802,12.4025,1.6043,273560.43,273560.43
300674.SZ,20260129,2.7656,1.16,41.2141,3.6943,4.3112,1.0927,1635524.5504,1633096.3998
600704.SH,20260129,1.7671,1.28,8.1677,0.7578,0.0525,3.5,3102707.934,3102707.934
300539.SZ,20260129,3.3653,0.78,175.2393,7.7296,9.9038,0.3349,898137.2177,577995.6838
603030.SH,20260129,2.0006,0.52,,4.3122,4.4286,,381910.7208,381910.7208
300735.SZ,20260129,1.5403,1.02,59.5404,3.9277,2.4377,0.9889,1940140.6218,1914750.8864
603202.SH,20260129,3.4046,0.95,14.0115,2.3056,3.5308,3.7446,1491200.0,310002.1942
600699.SH,20260129,3.0659,0.8,38.3605,2.5278,0.7215,0.9154,4370071.4465,3818541.1688
600538.SH,20260129,3.3817,1.1,,4.8442,11.8254,,373753.4221,373753.4221
301318.SZ,20260129,2.3007,0.98,33.1402,2.1543,5.4732,1.2502,404543.6662,226272.7141
300474.SZ,20260129,3.4781,0.81,,5.7326,76.8794,0.0785,3996991.8175,3108714.1768
301501.SZ,20260129,3.4372,0.62,25.9769,3.0551,3.4654,0.8087,630645.6,157661.4
300473.SZ,20260129,5.0001,0.9,65.9719,2.9245,1.2096,,577334.5963,509419.7093
600727.SH,20260129,4.0456,1.45,59.4313,1.2473,0.7255,0.6614,399608.8501,399608.8501
002871.SZ,20260129,3.9752,1.43,34.5736,4.5472,7.7351,1.7568,498670.6131,295803.1454
301373.SZ,20260129,14.278,3.71,27.2356,2.3876,7.7398,1.9542,388547.03,137809.2938
600846.SH,20260129,0.6353,0.82,30.6336,1.9651,2.2614,1.5335,809066.1632,809066.1632
600928.SH,20260129,0.9015,1.77,6.3047,0.4869,1.6228,2.6455,1680000.0002,1672027.8369
920974.BJ,20260129,16.2405,2.14,50.3006,2.3947,1.4419,,155118.6,121643.8489
002902.SZ,20260129,4.667,1.02,,5.6752,2.964,,479183.4774,362192.1496
301019.SZ,20260129,2.6057,1.25,34.5658,3.7265,8.1652,2.5718,384859.5912,244053.8958
300640.SZ,20260129,6.5411,0.95,198.3944,2.9473,2.3721,0.2597,239464.9388,169976.8301
002460.SZ,20260129,5.9388,0.96,,3.7162,7.8891,0.2033,15467314.6183,8936348.5117
002520.SZ,20260129,2.6931,0.61,,17.337,3.6428,,445645.6316,426159.4616
688111.SH,20260129,2.2587,1.29,90.3719,13.2895,28.4167,0.2581,16119102.5757,16119102.5757
600905.SH,20260129,0.6835,1.21,22.0933,1.3201,4.0284,1.6262,11778111.8585,11778111.8585
600346.SH,20260129,0.5928,0.87,26.2899,2.8319,0.8477,2.0385,18301659.4436,18301659.4436
920870.BJ,20260129,1.4846,0.63,106.3078,5.3268,22.1701,0.6201,237716.0,117089.1446
