ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
300411.SZ,20260522,1.2894,0.74,1262.593,4.1727,12.5698,,402454.8069,306024.345
600956.SH,20260522,0.7437,0.68,24.021,1.542,2.0568,2.4852,3813225.6467,1984134.9321
300818.SZ,20260522,5.331,1.39,86.8715,3.085,5.2315,0.2747,552899.0502,358165.8612
601616.SH,20260522,2.3253,0.62,,1.6083,4.7298,1.559,383300.2182,383300.2182
300207.SZ,20260522,3.1623,0.94,57.6416,1.8362,0.6745,0.8509,4524435.5303,4197185.1109
003029.SZ,20260522,4.1338,2.61,,3.9562,9.9438,,405247.1351,368575.2342
301491.SZ,20260522,2.88,1.01,29.1534,2.88,3.225,,626940.0,138915.567
003000.SZ,20260522,1.0493,0.61,19.8885,3.3277,1.8948,0.8973,490121.9508,334861.5407
600854.SH,20260522,3.1265,0.58,21.6623,1.1021,26.6553,2.2814,273235.191,273235.191
001267.SZ,20260522,6.0771,0.64,572.3602,29.8792,28.8415,0.104,4757312.784,3687244.1849
603866.SH,20260522,0.4053,0.89,30.322,1.4506,1.4088,,763066.0369,763066.0369
002581.SZ,20260522,2.7394,1.09,,1.6056,10.2217,,289623.9223,175947.3197
600619.SH,20260522,5.5152,0.84,154.0199,3.2198,0.9667,0.0702,1986760.4955,1460762.5511
920547.BJ,20260522,0.727,0.8,26.237,2.2886,4.0655,0.9298,167106.888,81132.2784
603557.SH,20260522,1.9422,1.13,,49.688,7.8347,,278052.852,278052.852
600188.SH,20260522,0.7053,0.77,20.8644,2.6258,1.346,3.5986,20083740.892,11928665.392
920086.BJ,20260522,3.6799,0.55,27.141,2.7917,8.8737,,245349.76,78414.874
600981.SH,20260522,0.8132,0.96,,1.1615,0.1012,0.3876,578547.7635,578547.7635
688251.SH,20260522,2.477,0.91,197.1341,3.4716,2.7643,0.439,292753.1732,290718.5739
301297.SZ,20260522,7.8162,0.87,79.5658,6.9057,10.984,0.3167,3745665.4939,1829408.0162
600892.SH,20260522,2.1929,1.82,,257.7155,6.394,,226023.532,225965.0925
300674.SZ,20260522,1.1843,0.79,30.3252,2.8791,3.5317,1.655,1271527.0504,1269639.5275
300634.SZ,20260522,8.0349,0.93,51.4905,4.0963,7.4621,0.1262,1248500.5603,1201634.7745
603993.SH,20260522,1.2932,0.95,16.4137,4.4611,1.7458,1.3761,39643656.7561,32354940.5521
300921.SZ,20260522,10.2855,0.88,178.1782,6.3705,9.4592,0.2461,529336.7626,334195.0992
603279.SH,20260522,1.5285,0.67,18.3718,1.8887,1.5198,5.9175,876663.333,876663.333
301033.SZ,20260522,2.3285,0.92,32.9008,4.4009,9.6619,1.1002,360861.0548,303295.4035
300021.SZ,20260522,2.1113,1.53,83.9861,1.6138,1.1083,1.2492,423260.1322,361583.1106
301381.SZ,20260522,6.234,1.92,30.277,3.0115,0.6981,1.1962,843227.638,408528.538
300248.SZ,20260522,2.507,0.64,79.1457,2.1765,4.8425,0.8138,468250.4703,402088.7952
301156.SZ,20260522,1.921,0.77,47.7032,3.7867,4.5655,2.0875,283258.7661,181398.3064
603210.SH,20260522,1.1613,0.9,24.251,2.6626,2.1656,,516046.4,352739.09
002406.SZ,20260522,5.1059,0.6,34.39,1.4435,3.636,1.8428,594403.2167,490201.299
300453.SZ,20260522,2.1576,0.76,18.5066,3.3847,3.0642,1.0094,517385.5165,356620.9776
002004.SZ,20260522,0.9986,0.87,13.3794,0.8799,0.7947,4.3136,914722.6662,870094.9622
301665.SZ,20260522,2.0749,0.86,21.3152,2.9741,1.9446,2.4301,1111050.0,257195.73
300304.SZ,20260522,4.0557,1.44,27.7943,3.6366,5.1707,0.5704,1222376.0555,1189485.6233
