ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
300059.SZ,20260209,1.561,0.88,28.6368,4.0809,106.3196,0.2611,36270266.4641,30698805.8884
600616.SH,20260209,2.0433,0.7,147.0867,1.9769,6.866,0.8803,379994.8116,379994.8116
300831.SZ,20260209,5.7912,0.92,448.7576,4.8218,37.1671,0.3306,441920.0,254772.7354
688126.SH,20260209,1.3931,1.06,,3.4454,19.485,,6917413.9615,5717361.5691
301011.SZ,20260209,2.5505,1.35,50.2576,4.3274,4.0872,0.7118,411762.6403,374732.6929
000661.SZ,20260209,0.9405,0.69,38.4393,1.6023,2.8613,2.8332,3686531.4496,3611316.851
301157.SZ,20260209,10.6459,2.25,96.053,3.0717,12.6432,0.3571,336060.0,115716.9681
301279.SZ,20260209,2.0693,1.32,66.3301,3.0071,5.9994,0.6365,404915.3347,306018.6472
000889.SZ,20260209,3.0245,1.85,,50.1276,2.2646,,355790.6241,330542.8769
688679.SH,20260209,2.5681,0.7,,5.5328,4.3074,0.106,621180.197,621180.197
603177.SH,20260209,1.6077,0.83,209.1966,6.7889,2.3715,0.3354,245847.168,245847.168
002967.SZ,20260209,1.4856,0.78,34.7713,4.0912,4.0379,1.2022,1398359.7587,1315035.9611
688709.SH,20260209,3.3957,0.89,310.5414,10.4579,43.0251,0.0424,3006554.8097,1046864.051
688367.SH,20260209,7.3863,1.29,271.9443,5.676,15.1334,0.2881,334550.7228,334550.7228
600017.SH,20260209,1.2177,0.86,17.7381,0.6922,1.2315,3.7898,965755.3208,965755.3208
688570.SH,20260209,0.6372,1.07,60.1401,1.9393,4.8087,1.7205,830494.0,360967.6
300570.SZ,20260209,23.324,1.28,83.2511,18.8422,18.6636,0.5808,3128445.4661,2647266.6988
601038.SH,20260209,1.7217,0.72,19.1568,1.9921,1.4368,2.6471,1561866.9323,1017070.3323
600313.SH,20260209,9.0942,0.5,165.1944,3.7206,1.4214,,883805.5904,823553.1825
301081.SZ,20260209,3.7128,1.18,212.6475,2.8284,3.4383,2.1592,304442.4551,292076.9753
688608.SH,20260209,1.3616,0.74,53.0354,5.1447,9.5852,0.4026,3569053.3514,3569053.3514
601519.SH,20260209,1.5773,1.08,,18.4528,30.6534,,2502363.28,2502363.28
002094.SZ,20260209,7.6243,0.72,144.0866,3.5349,3.2588,,546499.9613,546148.7573
