ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
600143.SH,20260212,1.5023,0.81,41.5262,2.6255,0.719,0.514,5008804.2792,5008804.2792
600569.SH,20260212,1.0948,1.09,,2.5476,0.2417,,695125.9754,695125.9754
688805.SH,20260212,3.1878,0.81,107.2405,6.2057,13.9042,,740307.2,139155.7625
002585.SZ,20260212,2.5267,0.74,,0.9779,1.5425,0.406,843437.4103,655169.1613
600809.SH,20260212,0.4801,0.79,16.4988,5.2319,5.3993,2.1646,20289224.9761,20289224.9761
301228.SZ,20260212,2.7418,0.72,,7.361,13.1242,,508200.0,505829.6451
002700.SZ,20260212,1.882,0.85,40.8517,2.2256,4.4019,0.8967,304430.3442,193910.1473
688783.SH,20260212,2.8251,0.89,,8.0083,38.4615,,10078348.8,410885.4947
688192.SH,20260212,0.3273,0.8,,16.8447,41.3143,,2510878.5802,2484167.5647
300945.SZ,20260212,4.1677,0.47,40.0118,2.9411,1.7035,1.0805,485094.5853,441279.5976
002110.SZ,20260212,1.0198,0.9,44.7156,0.5374,0.229,,1056648.1587,1056648.1587
002831.SZ,20260212,2.1202,1.26,19.7037,2.5252,1.6612,3.2169,2906981.633,1613716.5856
920007.BJ,20260212,6.3095,0.84,29.6881,4.943,3.5624,1.3616,320802.289,76841.377
300739.SZ,20260212,8.3858,1.35,156.606,3.0094,4.6366,0.5505,812264.9665,746368.9915
600894.SH,20260212,0.4045,0.7,12.3309,0.9604,1.1486,7.3159,819314.5842,811104.9561
002623.SZ,20260212,11.5865,0.82,,2.2403,3.132,1.5211,634611.25,633251.9665
688036.SH,20260212,0.715,0.79,18.0988,3.3624,1.0246,3.8202,6865664.6264,6865664.6264
920346.BJ,20260212,0.8728,0.97,40.7081,4.2184,7.0267,1.4095,194615.9375,107628.7715
300939.SZ,20260212,1.8526,1.24,53.3329,3.1212,3.4615,1.0949,433200.0,433200.0
603236.SH,20260212,2.5129,1.04,25.6853,3.6763,1.0673,1.0239,2478735.2844,2253395.7162
920033.BJ,20260212,0.8481,0.62,53.2078,2.6659,9.2162,,203363.8718,141272.9553
000576.SZ,20260212,1.9996,1.18,60.1338,2.841,9.7933,,469149.5801,466351.4056
301076.SZ,20260212,2.6145,0.69,114.9723,6.4439,17.0201,0.4095,755486.784,474385.9046
920957.BJ,20260212,1.9129,0.83,275.6801,3.5144,2.2037,0.7825,137131.1049,54576.6501
000786.SZ,20260212,1.0838,0.86,15.5167,1.7841,1.8893,3.0498,4791794.4582,4755964.5752
301665.SZ,20260212,5.0737,0.75,28.7948,3.828,2.6338,2.0087,1344150.0,114252.75
301468.SZ,20260212,16.8916,1.57,215.3325,4.293,20.9618,0.3507,964664.2841,556069.3209
600467.SH,20260212,5.0468,1.33,93.8718,1.1232,2.7847,0.3392,384241.502,384241.502
603336.SH,20260212,2.7601,0.92,595.0737,4.0355,5.4424,0.0529,575239.403,575239.403
301595.SZ,20260212,18.1317,2.24,83.1941,7.105,5.7194,0.441,613839.32,138113.847
300962.SZ,20260212,1.4675,1.15,45.0251,4.6292,12.6851,0.8329,462795.3254,462795.3254
001979.SZ,20260212,0.4712,0.58,23.8068,0.9481,0.4912,1.8681,9367657.4257,8742170.1245
688472.SH,20260212,2.7919,0.6,42.7607,2.3842,1.2667,0.614,5479282.7284,2026872.2041
603626.SH,20260212,7.0047,0.96,,7.1015,4.7143,,1514821.5537,1514821.5537
603931.SH,20260212,0.9088,0.78,50.8575,4.0224,10.3702,0.6765,648963.8518,648963.8518
688567.SH,20260212,0.7916,0.89,,1.8974,2.0213,,1825823.2042,1825823.2042
688530.SH,20260212,28.8567,1.1,,6.4033,10.3938,0.1967,528948.1433,224006.9642
301363.SZ,20260212,2.8279,1.18,59.2722,5.092,11.408,0.4617,1861915.3721,1221493.4452
920533.BJ,20260212,6.5165,1.44,144.8502,11.0456,5.6212,0.5163,389656.8374,217516.3746
600301.SH,20260212,4.2861,1.14,55.3258,7.5293,6.32,,3383603.4452,1472770.5577
600170.SH,20260212,1.8537,0.72,12.7537,0.8193,0.1059,2.0619,2585808.4655,2585808.4655
603589.SH,20260212,0.5242,0.56,15.7201,1.631,3.539,4.5554,1708229.212,1708229.212
002442.SZ,20260212,1.7084,0.88,36.0691,1.7895,0.7336,1.8405,328144.7918,321152.1733
688169.SH,20260212,1.3613,1.05,24.9844,2.8002,2.2658,0.513,3852911.6922,3852911.6922
600149.SH,20260212,8.674,0.78,142.4199,9.8281,11.0145,,229236.48,229236.48
300478.SZ,20260212,1.8194,1.1,,60.7206,6.9787,,311868.926,311868.926
002209.SZ,20260212,1.9667,0.67,24.8692,3.9712,1.7205,0.3175,326009.5839,256040.5679
601019.SH,20260212,0.5361,0.95,12.5286,1.2539,1.672,3.9914,1934556.3,1934556.3
300237.SZ,20260212,2.1689,0.57,,,1.9673,,360478.7325,360475.3575
002212.SZ,20260212,2.267,0.85,619.5419,1.1203,4.2722,0.2231,1042637.229,1031495.3408
002347.SZ,20260212,5.6113,1.07,,4.2597,4.204,0.207,487542.3986,476607.8824
688322.SH,20260212,1.6603,0.86,359.7487,12.7376,40.8846,,3792417.645,3012766.61
688225.SH,20260212,1.2805,1.0,,4.8077,1.1576,,854021.35,854021.35
300692.SZ,20260212,1.9823,0.96,57.3181,1.6367,4.0749,0.3122,398672.0276,356087.2786
300768.SZ,20260212,1.6762,1.2,76.7634,3.6703,10.3337,0.4081,1246453.0195,814412.6846
600865.SH,20260212,3.8589,0.44,189.9933,2.0831,25.918,1.4151,478577.682,478577.682
601898.SH,20260212,0.6077,0.87,11.3898,1.2621,1.2272,2.8707,19583045.8418,13517504.5908
301075.SZ,20260212,0.6706,0.86,,8.2947,27.9561,,495120.0,495120.0
603170.SH,20260212,0.6157,0.46,22.6069,4.0299,1.9931,2.7426,568814.22,568814.22
688010.SH,20260212,1.3573,0.52,,3.0065,7.8946,0.1794,504645.0397,504645.0397
688119.SH,20260212,1.4969,0.62,,2.2987,3.3374,,685125.0,685125.0
301505.SZ,20260212,2.9942,0.72,133.813,2.9591,9.7887,0.8048,282796.7778,185206.7588
301323.SZ,20260212,2.5155,0.82,43.4641,2.871,6.5827,1.0005,620861.4972,397917.0224
600502.SH,20260212,0.9341,0.92,6.8139,0.7396,0.0927,6.1311,811920.5527,811920.5527
301580.SZ,20260212,14.2362,3.85,37.5186,3.2563,6.832,0.7289,678816.1007,458748.239
601010.SH,20260212,1.1834,0.98,45.5451,1.1354,2.8789,3.8752,486024.0,486024.0
301126.SZ,20260212,3.7261,0.98,,1.4786,0.4784,0.8284,257370.2096,172767.7361
688581.SH,20260212,0.6645,0.69,18.1206,1.9879,7.3964,2.2482,494601.3157,253389.497
600449.SH,20260212,1.5684,0.96,22.3029,0.8788,1.099,1.5419,651282.5792,651282.5792
920526.BJ,20260212,1.5285,1.36,121.8983,8.6452,16.9812,0.4259,194179.6,122958.8571
301365.SZ,20260212,3.1062,0.76,78.3443,2.6956,6.9404,2.7811,453060.0,255179.38
600608.SH,20260212,0.6046,0.88,,29.5984,149.8814,,115101.5044,111430.0044
688102.SH,20260212,1.8025,0.8,206.7295,16.4844,19.3092,0.2022,2972330.0464,2812399.5894
300081.SZ,20260212,4.1365,0.73,,3.2222,9.2376,,342314.206,342262.3746
603051.SH,20260212,6.8437,0.54,,2.3906,2.586,0.9909,420892.0612,420892.0612
000966.SZ,20260212,2.7715,3.03,108.2444,1.1629,1.0713,1.5618,1604757.1424,1503562.02
600101.SH,20260212,2.9592,1.13,30.1509,1.7991,1.8369,1.581,554436.8207,554436.8207
605296.SH,20260212,0.2423,0.79,21.7482,2.8962,2.6761,1.4084,1453072.6734,1434298.8534
002144.SZ,20260212,3.9039,0.68,123.9644,1.272,4.7484,0.327,270269.9053,210458.098
300485.SZ,20260212,2.164,0.66,67.0854,1.5982,13.5437,,544764.6984,309687.2328
688181.SH,20260212,1.8429,0.79,77.6586,2.2678,5.638,,470147.4848,470147.4848
301609.SZ,20260212,9.4796,1.44,59.4357,6.4097,11.2572,,789316.48,177596.208
301345.SZ,20260212,5.9772,1.77,31.2129,6.7297,6.5132,1.4205,2298645.3676,612512.4437
600461.SH,20260212,0.6406,1.14,10.2552,1.2761,1.5376,4.8384,1231505.0113,1231505.0113
