ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
002050.SZ,20260327,1.8338,0.77,44.8984,5.7456,5.8822,0.8526,18241740.4082,15970996.3056
300788.SZ,20260327,1.3225,0.55,44.3024,2.6159,3.386,1.577,576349.242,576349.242
603788.SH,20260327,0.5706,0.63,17.188,1.6129,2.1806,4.6854,333259.2116,333259.2116
605259.SH,20260327,1.1484,0.75,14.933,2.0609,1.4465,2.7985,369797.12,369797.12
002117.SZ,20260327,0.941,0.65,26.6925,3.7974,4.2218,2.0528,535766.537,535596.4376
920925.BJ,20260327,1.5983,0.62,107.9587,4.3986,5.3213,0.1767,163641.5887,91900.3781
002634.SZ,20260327,3.4985,0.97,,,6.0247,,339461.5071,329974.2436
000859.SZ,20260327,6.511,1.42,,3.3922,4.0987,,924647.5117,924594.8797
688360.SH,20260327,1.489,0.71,54.7537,3.526,3.0082,0.552,511930.3396,489687.1939
688737.SH,20260327,1.4705,0.65,,1.7728,1.776,,313737.2716,313737.2716
300286.SZ,20260327,2.1992,0.52,35.1913,3.2049,6.6065,1.395,716491.7593,593613.3293
603883.SH,20260327,0.9819,0.88,24.5353,1.5332,0.4616,1.6306,1024501.8186,1024501.8186
300517.SZ,20260327,2.1592,0.54,,2.2379,7.4929,0.8761,225865.9841,139777.018
600638.SH,20260327,1.0405,0.76,24.9586,0.881,1.8817,0.6136,406058.262,406058.262
300417.SZ,20260327,4.1384,0.55,,3.6518,10.0362,,167665.7472,109102.5485
002756.SZ,20260327,5.8508,0.85,72.4674,3.5413,5.9243,0.9658,4378043.6063,3156881.5356
920245.BJ,20260327,0.6397,0.65,90.8341,3.3544,3.4192,0.6391,116641.596,89214.5188
688022.SH,20260327,1.5802,0.64,71.2639,3.6963,3.3823,,252209.5166,252209.5166
002404.SZ,20260327,1.6928,0.87,23.5827,1.9206,0.8274,4.4248,379714.9448,309023.6511
600057.SH,20260327,0.7378,0.8,10.4563,1.4035,0.0586,4.3089,2261109.1138,1665638.0905
000921.SZ,20260327,0.7439,0.72,9.1442,1.8189,0.3286,5.5286,3078546.3831,2040986.2352
002496.SZ,20260327,2.5986,0.88,,2.1967,8.4197,,290964.8077,214703.2883
601018.SH,20260327,0.2441,0.88,15.5102,0.9926,2.5807,3.3495,8015208.0204,8015208.0204
600749.SH,20260327,1.6152,0.66,125.9851,3.4195,18.0173,,367911.1031,367911.1031
002657.SZ,20260327,1.9031,0.65,,4.3908,6.484,,763416.7288,754576.0198
001259.SZ,20260327,2.542,1.04,479.7465,3.2898,5.7883,0.495,234969.3194,151809.5853
000981.SZ,20260327,3.9025,0.91,,25.7752,12.5909,,4338902.3654,4128796.5444
301032.SZ,20260327,2.5835,0.67,31.4361,2.3869,1.2369,0.8375,287913.2796,190888.0934
000408.SZ,20260327,1.2157,0.81,32.8119,7.7817,35.3402,1.2412,12640317.2473,12640184.4223
600117.SH,20260327,0.3908,0.54,,2.1202,1.4387,,852840.0925,852840.0925
000601.SZ,20260327,24.2402,0.98,158.3857,2.0564,1.7581,,830187.7927,818630.9875
600919.SH,20260327,0.4337,0.7,5.802,0.7966,2.3149,5.0444,19837781.7445,19837781.7445
300980.SZ,20260327,4.6625,0.65,115.7513,3.7243,8.9937,0.4631,524647.7524,373697.5024
605266.SH,20260327,1.0165,0.76,22.8126,1.1111,0.3208,5.5856,291777.0481,291777.0481
603326.SH,20260327,1.0557,0.57,15.9592,2.4862,1.959,5.0392,285024.9985,285024.9985
001914.SZ,20260327,0.4911,0.55,15.9528,0.9737,0.5418,2.4347,1044236.3793,1044232.6135
920247.BJ,20260327,0.7209,0.52,71.5823,6.409,7.0273,0.5683,307053.5795,222743.7629
603171.SH,20260327,0.5827,0.67,192.2427,8.1547,9.8599,0.3952,2058543.77,2056238.74
000735.SZ,20260327,1.5916,0.74,,1.8633,3.1865,0.2928,786483.7738,786063.0041
603303.SH,20260327,0.5003,1.22,24.995,2.0777,1.5277,9.777,660568.2364,660568.2364
002099.SZ,20260327,1.785,1.12,,2.2667,6.238,,1160618.8364,1158455.3678
920726.BJ,20260327,2.3693,0.95,87.0455,3.9039,7.972,1.0049,172025.64,94611.9109
300997.SZ,20260327,1.0928,0.91,197.4714,8.3438,5.814,1.4382,872322.1092,791800.1459
600548.SH,20260327,0.7585,0.9,20.3585,1.016,2.5257,2.6464,2339903.3491,1580700.7563
920080.BJ,20260327,0.8206,0.39,28.3484,3.5245,4.9945,2.1177,195963.0,53501.2068
600381.SH,20260327,1.2896,0.96,,1.6305,5.8962,,167899.3719,167899.3719
600602.SH,20260327,4.9108,0.72,152.9382,6.0172,4.6713,0.2122,2900835.3981,2278596.6418
002707.SZ,20260327,1.3608,0.55,130.2012,6.9448,0.9231,,643678.3466,540510.7324
000603.SZ,20260327,2.6457,0.55,51.7068,8.0692,11.7028,0.2599,2655002.0434,2565524.5494
301002.SZ,20260327,2.9277,0.61,,4.5314,5.173,,478890.2702,301612.3896
000042.SZ,20260327,1.1622,0.85,,1.8877,2.4809,,622281.9461,621626.8051
601069.SH,20260327,1.3789,0.68,60.4336,6.0665,2.2348,0.1661,2762149.3409,2689955.3592
002205.SZ,20260327,0.92,0.53,,6.714,3.2577,,241596.1964,241596.1964
301066.SZ,20260327,1.6664,0.61,120.4672,2.6554,4.7364,0.975,329597.1247,327062.688
301238.SZ,20260327,2.0877,1.35,280.9388,2.0748,7.5195,0.9862,1487199.9324,1487199.9324
600980.SH,20260327,1.8244,0.9,32.9723,2.7599,3.1421,0.6682,410701.8514,410701.8514
600252.SH,20260327,1.4905,0.96,,1.3826,4.9238,,799224.9306,799224.9306
002136.SZ,20260327,4.9018,0.96,,2.5271,1.6164,,273290.42,272573.271
300199.SZ,20260327,6.2858,1.84,,25.5795,18.489,,1660493.7117,1401911.9486
603080.SH,20260327,1.3016,0.55,17.0653,2.0573,2.0053,2.5282,313422.5,313422.5
002827.SZ,20260327,0.7718,0.69,45.2336,8.3546,4.8768,0.4661,889871.752,886512.0
