ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
002310.SZ,20260401,12.0319,0.7,,12.4563,54.8985,,1913783.7553,1339496.8597
300415.SZ,20260401,1.0497,0.84,16.5078,3.6618,2.005,2.0124,1141885.7987,1104185.5427
002569.SZ,20260401,1.2462,0.51,,74.4222,17.9541,,214718.91,208675.0297
600279.SH,20260401,0.4578,0.74,12.3515,0.9214,1.4777,0.7648,620731.066,620731.066
002682.SZ,20260401,6.8837,1.09,,3.1278,1.4401,,336858.7878,336853.7562
600802.SH,20260401,5.5442,0.88,,2.5293,1.6177,,279989.7724,279989.7724
300805.SZ,20260401,2.4039,0.77,105.4972,2.8057,1.762,0.1937,438024.3009,297578.5953
300520.SZ,20260401,3.2641,0.95,,5.8359,6.2617,,1032621.6796,983037.8191
002330.SZ,20260401,1.7372,0.97,,1.3146,0.9192,,301139.4475,301074.7109
688577.SH,20260401,0.8137,0.75,151.2798,7.0671,8.1475,0.6648,717420.4129,717420.4129
603599.SH,20260401,1.1781,0.54,18.0048,1.3094,3.4208,1.8828,1305326.2407,1305326.2407
301151.SZ,20260401,0.7593,0.91,38.5968,1.5262,3.5393,1.6864,312319.5768,312023.3516
000547.SZ,20260401,12.607,0.91,,9.4664,18.731,,4450135.6609,4424113.0366
002453.SZ,20260401,2.0717,1.26,,4.6892,12.3237,,429742.2097,324151.6989
002493.SZ,20260401,0.5837,0.97,167.2913,2.8189,0.3985,0.7772,12316982.2992,11543590.7554
002810.SZ,20260401,8.3437,1.26,55.7115,3.7492,4.3751,0.4133,837990.263,776036.3249
605080.SH,20260401,0.6773,1.26,15.9398,1.484,3.1694,0.8541,326393.177,323649.8672
300590.SZ,20260401,1.5877,1.17,70.0183,2.864,5.9044,1.9115,526145.6635,405390.6119
300697.SZ,20260401,2.2996,0.74,38.7119,5.2424,2.1057,0.9318,642903.04,299416.0183
300400.SZ,20260401,5.5702,0.77,53.8933,8.6183,7.6598,3.3457,587397.0618,580854.5514
600365.SH,20260401,0.8085,0.58,,5.2538,1.8268,,141657.36,133311.36
603606.SH,20260401,1.3625,0.52,33.136,5.0864,3.8852,0.7322,4212944.3444,4212944.3444
002140.SZ,20260401,1.9083,0.94,16.9941,1.9099,0.9033,1.5637,905549.7423,904203.5986
002472.SZ,20260401,1.3585,0.83,26.3349,3.2926,3.6669,1.0971,3118798.7896,2772346.52
300751.SZ,20260401,7.6324,1.12,79.5879,8.4114,7.9966,0.4632,6610722.442,4574717.9969
002200.SZ,20260401,0.6059,0.33,,2.5789,6.4666,,331577.302,143858.588
002068.SZ,20260401,2.673,0.66,,2.6122,0.7298,,633867.559,633552.1747
920496.BJ,20260401,1.3894,0.45,141.3982,2.7216,2.5246,1.6234,152991.3,133978.5512
002128.SZ,20260401,0.6192,0.82,13.3257,1.8441,2.2142,3.6569,6742653.0669,6742653.0669
002236.SZ,20260401,0.9643,1.03,14.5132,1.4817,1.7085,3.7598,5594057.9869,3601367.4091
688802.SH,20260401,8.8598,0.76,,18.5137,148.2532,,24374092.0,1105026.2352
300254.SZ,20260401,6.3774,1.0,148.7492,10.316,3.5668,,302917.28,267277.1656
603486.SH,20260401,0.6489,1.07,22.4515,4.1479,1.8821,0.7166,3612468.9494,3577711.5254
301288.SZ,20260401,0.5597,0.82,,2.3378,15.2518,,185777.2,134348.5481
002858.SZ,20260401,11.4134,1.5,,4.4929,5.004,,244404.4785,219144.8511
600900.SH,20260401,0.3703,1.17,19.2497,3.0454,7.6582,3.5082,65770569.2206,65770569.2206
301017.SZ,20260401,4.9262,1.68,,2.9929,0.5992,,595430.2789,357614.2789
600073.SH,20260401,0.8387,0.87,,1.179,0.25,1.1864,553260.3885,553260.3885
603916.SH,20260401,1.249,0.78,41.1779,1.0884,1.2543,0.9431,458693.8213,452270.1013
688328.SH,20260401,8.996,1.15,139.7585,4.2124,5.1982,,349677.2041,349677.2041
002579.SZ,20260401,7.8233,1.4,236.4659,3.1124,2.3104,,752908.284,717013.2177
605088.SH,20260401,1.0796,0.99,22.9022,2.4101,1.6273,1.6071,692106.7449,681827.8737
002568.SZ,20260401,1.0275,1.24,26.2598,3.8389,6.2182,1.708,1822841.4768,1252708.4868
001300.SZ,20260401,1.1722,0.76,,3.8587,7.9492,0.0607,399792.499,399792.499
300462.SZ,20260401,4.6977,1.37,64.0053,1.7075,3.3596,,244105.9505,185931.8546
603536.SH,20260401,2.5814,0.87,,6.1008,1.4572,,245774.1109,243899.7116
600235.SH,20260401,1.8689,0.95,145.1912,1.5648,1.9629,0.2526,236424.9,236424.9
300820.SZ,20260401,1.8116,1.04,48.0085,4.0296,6.3791,0.8626,1021252.5718,513627.3125
003000.SZ,20260401,0.9033,0.84,18.9074,3.5425,1.9264,3.7795,471635.2903,322231.0686
920402.BJ,20260401,0.9637,0.89,,2.4072,7.8453,0.227,371834.919,240401.357
001236.SZ,20260401,2.5139,1.38,2402.8998,5.1446,33.3646,0.105,959404.4447,721690.0447
688653.SH,20260401,1.2343,0.78,,3.7201,7.7835,,531873.44,396463.731
002179.SZ,20260401,0.8888,1.02,33.4044,2.9779,3.3762,2.347,7220427.983,7149077.7909
688222.SH,20260401,9.2213,2.42,97.8712,7.4784,21.232,0.2148,1115893.8,1115893.8
601702.SH,20260401,1.0872,0.7,16.3423,3.0528,1.573,1.5252,1964109.6902,1964109.6902
603373.SH,20260401,4.3507,0.68,35.0319,2.5383,1.6531,1.6603,453333.3345,191533.3353
300421.SZ,20260401,2.891,0.96,121.566,5.38,6.3105,0.5168,682738.7838,534858.9352
600755.SH,20260401,1.3141,1.18,27.6997,0.6992,0.0441,4.2826,1359527.0177,1356052.7977
600415.SH,20260401,1.0443,1.77,17.3297,3.2825,4.0044,2.485,7282166.6521,7282166.6521
600486.SH,20260401,1.3966,0.99,24.27,2.7224,2.6292,1.195,3121004.7561,3110712.6358
002513.SZ,20260401,2.7637,0.8,,60.969,1.0757,,236248.6122,181806.979
300682.SZ,20260401,2.3304,1.02,166.3152,2.57,3.8649,1.5442,1745663.7942,1669714.0692
002714.SZ,20260401,0.9894,0.81,15.7307,2.7862,1.6901,3.5072,24362037.3639,16073110.6631
688419.SH,20260401,2.9879,1.25,60.432,4.6772,16.4617,0.6705,485469.9732,252201.4432
300225.SZ,20260401,2.8501,2.03,86.7659,2.7925,3.1088,0.3945,241042.8021,240853.9446
300988.SZ,20260401,6.3317,1.65,34.9275,2.8229,1.8713,0.6521,359301.5313,273181.4782
002494.SZ,20260401,4.3879,0.93,135.2136,1.6586,5.1056,,203370.477,154569.2661
601512.SH,20260401,0.2155,0.98,16.4635,0.8677,3.9649,1.4662,1308530.97,1308530.97
000926.SZ,20260401,1.4489,0.92,,0.3878,0.4465,,334522.6025,330373.9205
688651.SH,20260401,3.8802,1.07,,3.0542,9.1984,,286893.195,123489.0909
603900.SH,20260401,1.6712,1.04,,1.3501,1.7063,1.3057,262710.3014,261779.6114
688697.SH,20260401,0.4991,1.04,21.8664,3.5847,2.2871,2.9618,661761.4009,661761.4009
920026.BJ,20260401,1.0831,1.03,50.5662,4.1629,6.931,0.6881,262400.9555,118975.1401
603797.SH,20260401,1.058,0.8,21.3936,0.8371,2.7431,1.9149,271004.4393,271004.4393
603137.SH,20260401,2.4144,0.77,47.003,2.0011,1.3439,0.5882,248789.3342,100277.3342
688623.SH,20260401,2.7883,1.06,80.0814,2.435,15.3062,1.3582,516434.0564,167154.0564
688067.SH,20260401,2.5342,1.13,63.7611,3.5875,8.023,0.5614,184552.0,184552.0
301260.SZ,20260401,0.7743,0.75,,1.641,1.3878,,731887.3813,310129.0631
603738.SH,20260401,14.6354,1.15,265.7816,5.9286,11.0169,0.3031,1014884.104,1014884.104
002497.SZ,20260401,2.6642,0.53,60.7841,2.4453,3.385,0.1724,2653198.921,2436785.1847
000711.SZ,20260401,9.3243,1.49,,15.8232,17.3532,,1090994.7575,877350.0591
002073.SZ,20260401,3.6589,2.55,16.1548,1.2282,0.9466,2.0322,752558.1002,748423.7504
300252.SZ,20260401,2.8429,0.73,592.4342,4.0253,3.6286,,878678.1377,741516.9296
603928.SH,20260401,0.8027,0.85,48.5568,2.4433,2.4082,1.1073,378705.6,378705.6
301257.SZ,20260401,3.9642,1.32,38.3238,3.7347,5.687,0.286,465812.1239,444080.2875
600843.SH,20260401,1.133,0.8,,2.2213,1.5555,,676081.823,444823.148
600135.SH,20260401,6.9861,0.66,,2.5399,4.5781,,604211.3521,604211.3521
002239.SZ,20260401,1.6709,0.75,80.5734,1.8231,1.1979,0.1007,1018729.249,1002708.6935
603668.SH,20260401,3.632,0.74,241.6404,2.8111,1.1299,,661991.763,661991.763
300227.SZ,20260401,4.0838,1.11,,4.5692,3.8603,,618951.8668,481571.3146
002149.SZ,20260401,17.7344,0.9,274.0355,8.5273,8.1239,0.5993,2444000.6556,2443625.2056
600543.SH,20260401,2.2584,1.09,,2.0838,6.4267,,158312.16,158312.16
000908.SZ,20260401,5.8446,1.17,88.7877,372.6856,35.3534,,1390043.4746,695021.7373
