ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
300475.SZ,20260609,7.398,,43.8594,16.4927,1.5921,0.0199,8137158.8221,7799119.8421
300322.SZ,20260609,10.7459,,225.8908,13.4427,4.563,,1368613.5052,1310281.5199
600307.SH,20260609,0.922,,,1.8138,0.3135,,964557.0433,964557.0433
301525.SZ,20260609,4.8592,,86.1459,2.1969,6.079,0.5932,715449.072,374757.4804
603728.SH,20260609,3.2859,,408.7694,9.3143,9.6602,0.0363,2769651.09,2769651.09
002283.SZ,20260609,3.4485,,27.8832,1.9282,2.6677,2.6148,1156549.0357,1017868.9269
603382.SH,20260609,2.5943,,37.5339,2.1187,0.926,1.4641,371384.053,74276.9057
301123.SZ,20260609,12.8197,,,8.6213,9.9267,0.0958,2416792.0,1699928.8508
603816.SH,20260609,0.7184,,12.5502,2.0009,1.0993,5.1132,2217919.1013,2192848.8237
600313.SH,20260609,2.5306,,133.61,2.817,1.0102,,680565.1458,634168.4165
301213.SZ,20260609,3.661,,279.5017,6.7272,25.1454,0.1494,535583.9904,346195.128
300486.SZ,20260609,4.3154,,526.9709,7.4482,11.7791,,1265876.1272,1265495.6631
000963.SZ,20260609,0.5096,,13.9725,1.9014,1.1105,1.2547,4892925.8059,4890906.5434
603869.SH,20260609,0.1511,,131.2619,1.2168,6.8298,0.1366,456069.6107,456069.6107
603367.SH,20260609,0.9601,,14.6429,0.957,1.7722,2.6344,598088.2044,598088.2044
601233.SH,20260609,1.8536,,15.1577,1.251,0.5143,0.4737,5031588.1514,5022431.7453
600197.SH,20260609,0.8637,,28.9687,1.2884,3.3458,4.1513,512921.3932,512921.3932
000758.SZ,20260609,1.8053,,26.0764,2.0403,1.1794,0.7207,1271891.1153,1266979.2149
600708.SH,20260609,1.2195,,,1.1361,1.5702,,677505.5699,676484.4424
600009.SH,20260609,0.7791,,27.1296,1.3686,4.4139,2.1501,5902278.5309,4853775.0096
601019.SH,20260609,0.2605,,12.2484,0.9191,1.2882,0.8671,1444134.8,1444134.8
603173.SH,20260609,0.6864,,13.6663,2.6185,1.8026,1.456,544000.0,544000.0
688507.SH,20260609,27.6558,,1592.6578,7.5952,45.0443,0.08,2101096.0179,1160929.2777
301004.SZ,20260609,0.4403,,15.1587,2.9274,2.5536,2.7464,525631.488,490667.0004
002476.SZ,20260609,1.6924,,105.9135,3.3025,4.5276,0.1923,318240.0,318240.0
003041.SZ,20260609,2.5496,,218.9363,4.5675,6.7013,1.7138,672192.0,638691.6312
603272.SH,20260609,1.3368,,,7.5679,33.5749,0.2431,407772.245,407772.245
300736.SZ,20260609,6.2435,,,56.3786,9.1827,,371009.5396,361651.7123
603309.SH,20260609,0.7885,,43.6206,1.9442,2.0573,4.3253,337403.3592,337403.3592
600984.SH,20260609,4.1131,,,2.9443,2.0592,,526701.4046,526701.4046
688207.SH,20260609,18.5835,,,2.972,32.1526,,542030.7967,542030.7967
920718.BJ,20260609,2.1419,,44.5449,1.7164,0.9146,1.8116,100096.0368,47593.5968
300839.SZ,20260609,3.4991,,121.2743,5.3764,1.3497,,433301.4917,425553.2247
600604.SH,20260609,1.0376,,,1.3272,8.2327,0.2347,798027.8465,599575.7465
002251.SZ,20260609,11.9632,,110.5042,1.4336,2.788,,1217980.9591,975069.8699
300082.SZ,20260609,1.5805,,505.0689,2.2362,1.4088,,613448.5764,611845.9596
688737.SH,20260609,3.4423,,,1.82,1.5531,,322943.7388,322943.7388
605118.SH,20260609,0.8968,,49.8434,8.4337,15.0811,0.9034,1363754.74,1355807.946
600999.SH,20260609,0.5673,,11.0924,1.1878,5.4226,2.9211,14766702.5166,12602564.9519
688371.SH,20260609,2.5965,,4595.4591,6.3143,24.7157,,1234202.7977,1234202.7977
002077.SZ,20260609,5.3435,,124.697,2.7969,23.9919,,946548.4247,946548.4247
301082.SZ,20260609,1.7206,,80.0886,2.9023,1.3202,0.6148,294496.1279,272980.5599
688443.SH,20260609,3.5913,,,5.518,28.5089,,792028.8,252028.8
002366.SZ,20260609,3.4116,,,2.8104,13.5243,,1304747.9003,1160173.7293
600067.SH,20260609,1.3901,,208.4777,0.7245,0.3346,1.017,402192.2656,402192.2656
301138.SZ,20260609,1.437,,35.3332,2.8999,4.954,1.7986,333600.0,190597.1892
300368.SZ,20260609,2.3972,,,99.7515,32.4428,,480809.6188,480809.6188
300167.SZ,20260609,1.0689,,,15.5379,3.8338,,199837.872,169960.8
300002.SZ,20260609,1.6052,,20.4778,1.9231,2.548,1.3058,1502920.8336,1410949.7015
603196.SH,20260609,1.1547,,273.4596,4.684,9.3286,,933672.9912,528483.8689
601238.SH,20260609,0.2722,,,0.5762,0.6253,0.3389,6006071.8151,4348997.8835
920496.BJ,20260609,1.4822,,133.0543,2.3319,2.2428,1.8916,131300.975,114983.7566
600597.SH,20260609,0.4816,,,0.9988,0.3868,2.4024,918063.5262,918051.2718
600809.SH,20260609,0.6127,,12.9814,3.1662,3.8404,3.0809,14255281.9341,14255281.9341
603501.SH,20260609,1.4255,,31.9649,3.596,4.0875,0.5334,11770725.9515,11297210.0063
002034.SZ,20260609,3.3044,,12.7369,1.0884,2.8676,2.3134,919211.4401,915379.8513
600583.SH,20260609,1.3153,,12.1574,0.8305,0.8904,,2409638.366,2409638.366
000829.SZ,20260609,3.9747,,,3.2828,0.0977,0.1078,951293.2065,950392.3328
300872.SZ,20260609,6.1354,,,2.4817,5.309,,921572.6047,796814.7164
002756.SZ,20260609,5.3966,,34.0294,2.5142,4.0474,1.1365,3263720.7232,2343369.8548
002423.SZ,20260609,0.4584,,19.8707,0.8423,110.1529,1.8119,2009180.0614,2009180.0614
600129.SH,20260609,0.9026,,65.5894,2.0522,0.7179,,732283.3497,732283.3497
301234.SZ,20260609,6.6239,,131.3122,3.7039,6.1523,0.486,279820.0,165302.0725
688776.SH,20260609,1.6573,,,3.8791,29.7571,,662331.0735,662331.0735
000912.SZ,20260609,1.281,,,0.8923,1.4078,,566048.0,566048.0
301067.SZ,20260609,5.6728,,,4.3224,4.8499,0.1449,332547.12,218294.838
002706.SZ,20260609,6.5082,,64.2832,3.4214,3.0995,1.5641,1405029.4,1143890.8687
300722.SZ,20260609,0.6651,,78.0216,9.4699,14.277,,639307.4688,639307.4688
603275.SH,20260609,3.6763,,34.2022,2.0545,8.0632,0.4046,619932.3031,173080.3578
000009.SZ,20260609,0.7259,,349.1864,1.8077,0.7556,0.4267,1813187.4174,1810942.3869
603270.SH,20260609,12.5289,,45.0026,2.9791,3.1237,1.0363,676601.3877,218373.0677
603515.SH,20260609,0.1221,,14.8501,1.8922,1.9392,4.9296,1351895.2592,1339380.7575
601702.SH,20260609,1.6343,,15.3616,2.8374,1.4415,1.6547,1810335.9778,1810335.9778
003007.SZ,20260609,3.0579,,203.6578,3.1557,9.4552,0.0744,479254.3635,290931.3293
600969.SH,20260609,2.5491,,46.059,0.9844,0.8427,1.318,353768.2627,353768.2627
000960.SZ,20260609,5.3088,,24.9812,2.8714,1.1815,1.0158,5831410.8379,5831410.8379
000791.SZ,20260609,2.8751,,14.0214,1.9498,3.131,2.5843,2887017.3704,1722700.2745
688602.SH,20260609,2.4653,,,1.33,5.3375,,360965.625,180419.3319
002800.SZ,20260609,2.4839,,,4.6595,2.0482,0.1984,230206.6373,223538.4134
002666.SZ,20260609,2.173,,70.1463,0.9729,0.5948,2.0733,343567.6952,218291.217
600617.SH,20260609,2.2782,,,1.9118,0.4169,,611553.793,562847.0324
000610.SZ,20260609,1.4208,,,,3.1036,,169038.0013,168148.6379
601600.SH,20260609,1.6062,,11.8746,2.1591,0.7141,2.542,17412295.8969,13370965.6486
