ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
001896.SZ,20260424,10.9706,0.74,65.4701,7.2834,2.2758,,2555683.7278,2555683.7278
603787.SH,20260424,3.1926,1.02,48.5802,1.7847,0.667,1.6221,283767.2931,283767.2931
300323.SZ,20260424,6.8708,0.81,,2.675,3.2472,,1756084.6984,1285084.9145
688499.SH,20260424,3.0022,0.73,176.931,3.9467,2.9613,,911302.6825,911302.6825
601963.SH,20260424,0.5218,0.74,6.9896,0.6884,2.6149,3.538,3952067.3365,2217091.889
301459.SZ,20260424,2.515,0.64,29.4276,3.0488,3.9891,1.0528,379940.5212,95235.2182
002454.SZ,20260424,2.4975,0.92,26.2922,1.6234,1.156,2.4064,650581.956,648889.229
603949.SH,20260424,1.6571,0.64,41.4518,3.4582,8.5893,0.566,373003.9696,372063.335
300513.SZ,20260424,1.7354,0.89,,2.042,2.8328,,269460.7021,247630.6577
600258.SH,20260424,0.9978,0.63,20.8141,1.3984,2.2195,2.381,1688303.9265,1688303.9265
300848.SZ,20260424,4.0886,0.96,78.341,4.569,3.6904,0.4202,712860.7866,421702.105
300972.SZ,20260424,0.8462,0.98,30.0453,26.0039,0.7851,0.2483,4039887.7232,3706395.6283
600446.SH,20260424,2.6466,0.81,,3.4964,5.1872,,1254709.5495,1254709.5495
300197.SZ,20260424,1.082,0.88,,6.6991,5.3682,,483343.587,483331.362
300401.SZ,20260424,2.1308,0.69,27.497,2.1654,5.9866,0.8712,711139.9944,699650.5237
002532.SZ,20260424,1.2605,0.87,17.2742,2.8591,2.821,2.7627,8322469.8722,7384129.6987
002807.SZ,20260424,4.3255,3.21,5.5246,0.5778,2.7449,6.5217,1132240.6829,1130687.5472
601688.SH,20260424,0.8924,0.81,10.3473,0.9763,4.734,2.769,16952450.1901,13722091.7231
300251.SZ,20260424,2.3709,0.59,,4.3887,35.0584,1.328,4403316.2364,4165825.5818
300454.SZ,20260424,6.1433,1.79,123.01,4.4717,6.0074,0.0543,4831735.1798,3224480.8938
688229.SH,20260424,5.3106,0.95,,11.1563,31.6321,,408480.0,408480.0
920145.BJ,20260424,1.2855,0.62,,3.9518,18.1761,,101380.35,69828.141
600309.SH,20260424,1.2381,1.12,21.295,2.5162,1.3085,0.8177,28030242.9392,28030242.9392
300106.SZ,20260424,12.5326,2.53,,6.0409,2.3254,,227604.8979,227604.8979
600271.SH,20260424,0.9204,0.89,,1.1663,2.7826,0.048,1545305.7881,1545305.7881
600095.SH,20260424,0.8588,1.09,56.121,2.1246,87.0156,,2604720.0339,2604720.0339
301083.SZ,20260424,3.9919,1.87,97.2394,3.5487,8.4254,0.7173,297570.9339,143225.3911
603075.SH,20260424,6.4595,1.57,29.4466,4.3747,4.4755,2.9616,951470.0744,97503.336
002033.SZ,20260424,11.8675,0.62,23.4428,2.1932,6.4082,3.3397,575866.2651,575855.2297
688195.SH,20260424,7.949,0.95,632.1465,45.1676,76.2126,0.0202,4462575.0,4462575.0
002856.SZ,20260424,4.8457,0.89,,20.3215,4.1104,,168870.3844,154632.7449
002600.SZ,20260424,1.3926,0.61,45.2335,4.3045,2.0121,0.2759,10348170.7349,10194543.398
600754.SH,20260424,1.2306,0.91,29.853,1.7262,2.0004,1.4653,2762779.2684,2347560.1672
600373.SH,20260424,0.6288,0.88,39.8831,0.6273,1.4384,5.0018,1115613.0193,1115613.0193
300507.SZ,20260424,1.3333,0.58,61.5683,2.9646,2.9606,0.7443,642118.8194,621543.2022
605338.SH,20260424,0.7777,0.47,19.6948,2.3377,2.982,3.4379,557471.6225,557471.6225
603489.SH,20260424,2.0612,0.71,101.86,3.006,5.8738,0.2898,809666.6455,809666.6455
301303.SZ,20260424,4.7943,0.84,19.6388,1.831,3.5556,2.2336,640589.6,160147.4
002158.SZ,20260424,1.1708,1.1,29.3109,3.1482,4.7031,2.2524,1376914.6579,1373986.9087
688356.SH,20260424,1.3198,0.85,98.8976,4.7521,19.8347,0.1448,626946.2859,626946.2859
002637.SZ,20260424,5.6775,1.3,28.7372,1.5293,0.4483,0.9572,577182.027,571032.9055
601005.SH,20260424,0.7768,1.31,,0.8908,0.5163,,1239246.9274,1163909.1194
920171.BJ,20260424,4.0566,0.47,424.0274,9.2739,8.3177,,203072.5341,137022.3915
688443.SH,20260424,3.6466,0.89,,7.2794,49.9826,,1153208.6,366958.6
301390.SZ,20260424,2.973,0.84,85.9627,2.2264,3.2508,0.2806,212220.0,108500.729
300029.SZ,20260424,3.6184,1.04,,,8.0454,,72182.34,72129.69
002910.SZ,20260424,2.1525,1.17,,2.0053,2.4052,,209227.1013,183036.2865
603357.SH,20260424,0.7949,1.17,12.5078,1.1522,1.8128,4.2892,457431.5737,453372.0145
688233.SH,20260424,3.7171,0.88,138.0477,7.4525,32.1599,0.0902,1408598.7425,1408598.7425
600563.SH,20260424,2.5728,0.79,22.6174,4.4715,5.0618,1.6689,2696400.0,2696400.0
688016.SH,20260424,1.0575,0.79,21.5989,2.9856,9.0085,1.6407,1216720.3569,1216720.3569
603630.SH,20260424,1.4733,1.22,,1.9451,4.3918,0.5396,371587.557,371587.557
300709.SZ,20260424,4.6938,1.17,41.5612,3.0927,2.4907,0.2883,709882.538,569514.8777
600981.SH,20260424,1.5221,1.75,,1.2561,0.1095,0.3584,625638.8606,625638.8606
300888.SZ,20260424,0.7838,0.79,23.5306,1.5439,1.6455,2.2472,1813957.3519,1805737.4089
600176.SH,20260424,3.2072,0.89,40.2085,4.2484,6.9967,1.2424,13210351.2024,13210351.2024
