ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
301468.SZ,20260130,13.4925,0.95,194.5951,3.8796,18.9431,0.3881,871762.9759,502517.4602
600467.SH,20260130,11.0534,3.06,98.1549,1.1745,2.9117,0.3244,401773.4336,401773.4336
603336.SH,20260130,2.7972,0.95,585.6281,3.9715,5.356,0.0538,566108.6189,566108.6189
301595.SZ,20260130,10.4506,0.49,82.2696,7.026,5.6559,0.446,607017.68,136578.978
300962.SZ,20260130,2.5341,1.4,44.6398,4.5896,12.5766,0.84,458835.297,458835.297
001979.SZ,20260130,0.9793,0.93,24.2192,0.9645,0.4997,1.8362,9529946.0047,8893622.5425
688472.SH,20260130,6.591,0.74,43.4431,2.4222,1.2869,0.6044,5566718.0911,2059215.9094
603626.SH,20260130,4.604,0.47,,5.278,3.5038,,1125850.891,1125850.891
688347.SH,20260130,4.5899,0.82,4998.5408,6.0557,16.3639,,26950396.1334,6324202.5
688283.SH,20260130,1.7359,0.6,140.6512,6.7859,24.9811,0.4794,655893.0,655893.0
002635.SZ,20260130,3.949,0.73,65.115,1.5745,1.9597,1.4368,918283.9922,550329.5483
002463.SZ,20260130,2.3861,0.63,35.1161,8.8816,7.0849,0.7165,13422435.6706,13411603.1399
603959.SH,20260130,2.1323,0.71,,119.5097,2.6885,,283883.1164,283883.1164
688361.SH,20260130,2.5748,0.86,2525.0627,12.8848,36.6156,,6479770.7007,4594625.9913
300624.SZ,20260130,9.9403,1.1,,16.7132,11.8018,,1804794.5845,1598462.0714
000839.SZ,20260130,2.1815,0.85,,7.3607,3.4749,,1128909.9894,1128909.9894
300274.SZ,20260130,5.0212,1.11,20.4371,7.2778,3.3193,1.331,31305492.5024,24004612.6799
301356.SZ,20260130,4.1201,0.62,54.5568,1.6432,3.1639,,493128.0,125131.23
600152.SH,20260130,3.4124,0.63,,2.3522,2.7513,,400513.0869,400513.0869
300049.SZ,20260130,2.4084,0.87,145.1921,9.3853,12.1638,,1788322.3491,1575900.5572
600540.SH,20260130,8.2737,2.23,,6.7977,0.684,,296502.2496,296502.2496
300741.SZ,20260130,1.0845,1.39,,1.745,9.2906,0.5181,1188648.4,1188642.031
002686.SZ,20260130,2.2048,0.92,314.9456,2.346,2.2818,0.1469,385042.6104,355458.1734
300810.SZ,20260130,3.1042,0.77,,6.2494,19.4462,0.0501,464998.95,449008.678
920876.BJ,20260130,6.3158,0.93,,7.297,3.6644,,183877.588,110491.1287
600927.SH,20260130,0.5947,0.94,36.5911,1.7601,2.0221,0.5674,2308511.1118,2308511.1118
688157.SH,20260130,1.3455,0.77,140.8348,4.1988,7.3544,0.4567,567844.8204,567844.8204
002587.SZ,20260130,2.8117,0.68,,3.332,5.6286,0.2933,443050.0261,362234.4476
920199.BJ,20260130,5.089,0.72,275.3767,5.4428,10.2846,,285993.0502,159256.5437
603327.SH,20260130,2.204,0.93,108.0846,4.4707,4.1565,1.7875,1069504.9253,1069504.9253
601311.SH,20260130,1.8171,0.78,14.9365,1.13,0.6788,3.0558,1113315.666,1113315.666
002512.SZ,20260130,6.7133,0.91,,16.7024,3.5908,,648585.5365,638065.3889
600966.SH,20260130,2.0147,1.04,67.3331,1.3515,0.5137,0.3527,997285.8388,997285.8388
600358.SH,20260130,1.5857,0.83,,43.6177,8.024,,319624.9058,319624.9058
