ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
002501.SZ,20260427,3.4304,0.88,,21.5432,19.3951,,568000.0,567435.073
300540.SZ,20260427,15.7491,0.85,115.0067,6.1025,9.7253,0.1187,690972.9211,622248.884
603856.SH,20260427,3.7991,1.51,14.3185,1.2867,1.6305,1.702,359621.4765,359621.4765
301090.SZ,20260427,2.0635,1.15,,1.9771,0.9973,,1304600.8234,1303238.0403
002152.SZ,20260427,0.9752,1.22,34.8524,2.3205,2.4347,3.1145,2950258.8828,2948774.851
002369.SZ,20260427,3.334,1.5,,13.2972,2.3805,,412177.2156,411638.6009
688109.SH,20260427,1.7541,1.12,237.9056,9.539,18.1662,0.6995,756649.5531,756649.5531
600679.SH,20260427,1.0257,1.17,,2.7406,2.6718,,586404.8645,391124.0645
603260.SH,20260427,0.5482,0.7,,1.789,2.5526,1.0083,5232447.9209,5232447.9209
300970.SZ,20260427,23.2769,1.15,21.0485,2.6372,3.2054,,460151.9523,355624.4434
601339.SH,20260427,0.6683,0.7,19.3808,1.3821,1.6177,4.8349,1271634.512,1271634.512
002019.SZ,20260427,1.3218,0.57,38.268,1.5301,2.689,0.8937,1361140.5051,941983.6052
301633.SZ,20260427,1.1634,1.03,43.5645,3.802,5.8927,1.6031,347331.84,159135.3848
600439.SH,20260427,2.3335,1.79,,1.0913,2.2705,,287524.3018,287524.3018
002304.SZ,20260427,0.2656,0.92,35.9783,1.5333,3.8285,4.6874,7446358.0008,7446182.2771
300771.SZ,20260427,2.9073,1.16,40.8097,1.7033,5.6296,1.0439,337680.0,251252.3419
688639.SH,20260427,1.3338,0.75,56.7665,2.6061,2.378,0.8908,700574.0561,700574.0561
920478.BJ,20260427,2.515,0.73,25.5433,2.4724,4.4541,1.755,128137.7636,76906.8274
002559.SZ,20260427,2.3718,0.63,55.3183,3.2977,2.5576,0.6976,584400.2205,535757.3246
600421.SH,20260427,0.0215,0.02,,143.424,5.9102,,88411.2,88411.2
002897.SZ,20260427,7.9051,0.96,79.8667,4.7119,2.0488,0.15,1293959.7651,1217505.8716
300150.SZ,20260427,3.7976,1.41,77.7775,1.8823,3.4498,,296063.6628,234613.5954
603101.SH,20260427,7.2827,0.95,64.5382,3.6258,2.0256,1.4065,496272.0,496272.0
002095.SZ,20260427,1.1379,1.09,,4.6597,6.9714,0.3062,412691.76,411039.8417
