ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
002200.SZ,20260403,0.5538,0.45,,2.4912,6.2467,,320299.1625,138965.4387
002068.SZ,20260403,3.233,0.81,,2.4819,0.6934,,602247.7155,601948.0639
920496.BJ,20260403,1.5455,0.7,136.9604,2.6362,2.4453,1.676,148189.625,129773.5966
002128.SZ,20260403,0.4897,0.68,13.4408,1.86,2.2333,3.6256,6800933.9778,6800933.9778
002236.SZ,20260403,0.5584,0.62,14.3,1.46,1.6834,3.8159,5511889.0976,3548468.3579
688802.SH,20260403,10.0306,0.96,,17.8849,143.2181,,23546285.1,1067496.7
300254.SZ,20260403,4.5271,0.72,139.8218,9.6968,3.3528,,284737.1221,251236.017
603486.SH,20260403,0.3651,0.62,21.5485,3.9811,1.8064,0.7467,3467163.6364,3433804.3075
301288.SZ,20260403,0.4316,0.72,,2.2671,14.7907,,180160.68,130286.8478
301118.SZ,20260403,2.3039,0.87,,1.854,1.6727,0.5553,248492.882,236893.3041
300597.SZ,20260403,2.0672,1.24,,2.5232,4.8651,0.0448,238226.2062,237179.336
002161.SZ,20260403,1.9215,0.77,49.0378,3.1871,9.1147,0.2072,535584.3576,510233.6583
688217.SH,20260403,1.721,1.14,,1.796,8.7732,0.6146,152654.1638,152654.1638
601088.SH,20260403,0.1293,0.69,19.115,2.249,3.4254,6.2896,101020754.052,78464358.5899
603638.SH,20260403,0.3339,0.53,42.061,4.6408,5.2157,0.7808,1596521.604,1596521.604
600860.SH,20260403,2.8395,0.85,,6.915,3.8805,,592927.325,480896.1734
603317.SH,20260403,0.5091,0.82,23.5477,2.9537,3.89,4.3572,1341540.6404,1341540.6404
600765.SH,20260403,1.0509,0.86,40.5195,1.7585,2.439,0.7779,2466913.2091,2466913.2091
603282.SH,20260403,1.1896,0.91,21.7829,2.0136,2.5896,1.1694,266167.98,266167.98
600729.SH,20260403,1.1894,0.91,9.2688,1.2114,0.6431,7.0816,946093.2094,413453.1489
300467.SZ,20260403,1.1571,0.94,342.6149,8.6602,19.4951,,552920.5247,458644.3426
002529.SZ,20260403,1.0972,1.13,,8.9836,5.0735,,173680.0,173680.0
300928.SZ,20260403,2.2105,1.33,,2.0628,2.221,,226480.0,151703.3192
300773.SZ,20260403,6.8983,1.85,99.4485,5.1385,3.2439,1.7872,1763806.0833,1668180.8819
001301.SZ,20260403,1.9093,0.61,18.8498,2.7086,2.5743,1.1344,1831614.9041,1306649.1726
