ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
920223.BJ,20260611,8.6171,,,9.683,4.8448,,231051.665,119846.5288
300288.SZ,20260611,1.9226,,,2.9792,11.0691,0.1576,321720.2147,244254.0602
300036.SZ,20260611,4.6666,,124.8541,2.2899,4.1373,,604131.8724,545634.5526
300422.SZ,20260611,1.8893,,,3.9537,1.1244,,262135.271,253693.8247
300125.SZ,20260611,0.9632,,151.4044,5.6739,45.1877,,592606.4884,321121.2133
300995.SZ,20260611,2.2835,,111.8193,3.995,6.6179,0.6536,250925.9365,179040.7084
605009.SH,20260611,0.9986,,21.7642,1.405,1.2814,2.6558,489426.397,489426.397
603402.SH,20260611,4.6317,,20.8105,2.4875,7.4206,,730722.673,182680.673
688721.SH,20260611,15.7988,,133.7463,5.3532,25.7584,,654951.0,262395.1532
605296.SH,20260611,0.4021,,,3.1417,2.5846,1.5222,1344446.4389,1327076.0789
002644.SZ,20260611,0.6688,,71.7046,2.0395,4.1313,0.1628,376354.209,376354.209
300729.SZ,20260611,0.6258,,16.8587,0.9861,0.5273,2.9155,351520.1937,338456.4141
603189.SH,20260611,1.6578,,,2.1609,10.5483,1.256,318875.6969,318875.6969
002709.SZ,20260611,6.991,,34.4607,5.3479,4.9806,0.719,9878870.2114,7312667.3981
000910.SZ,20260611,0.5005,,,0.4929,0.6983,3.2702,318037.9475,317912.161
603767.SH,20260611,2.0955,,,3.5817,5.3364,,489489.559,489489.559
301538.SZ,20260611,2.7023,,36.1599,4.5171,6.497,,664440.0,264586.7117
688013.SH,20260611,1.0927,,26.9619,3.8197,6.9577,1.8311,220256.2984,220256.2984
002980.SZ,20260611,8.688,,284.8999,19.5958,28.4586,,2212394.95,1183133.961
603818.SH,20260611,1.5807,,,0.9678,0.5913,,199784.2618,199784.2618
002852.SZ,20260611,1.2403,,18.0354,1.1793,0.4157,3.8947,261415.9118,217208.7296
688805.SH,20260611,3.6533,,94.9355,6.5761,12.9308,0.6397,786419.2,147823.4487
603398.SH,20260611,1.7569,,,79.5369,13.1556,,568937.6795,568937.6795
300805.SZ,20260611,2.2436,,101.1101,2.1339,1.2757,0.2547,333187.0893,226355.8113
002137.SZ,20260611,25.0494,,132.4133,3.7941,7.9973,0.5045,572307.3103,392889.9583
600022.SH,20260611,0.5624,,,0.728,0.2183,,1369452.7429,1369452.7429
601816.SH,20260611,0.3397,,18.2867,1.1603,5.6256,3.1403,24413914.0056,24413914.0056
603237.SH,20260611,1.1344,,26.0449,1.8746,1.2969,3.4205,285361.0336,274840.4288
603096.SH,20260611,0.9775,,31.2081,1.2743,3.6322,4.0541,228267.2435,228267.2435
002780.SZ,20260611,2.8601,,30.4343,2.6725,2.1173,0.3808,217119.9292,171545.7596
000650.SZ,20260611,0.8148,,19.448,1.1124,1.9515,2.924,718168.314,683000.9328
301223.SZ,20260611,0.3879,,19.7084,1.0443,0.9437,2.1681,309004.096,309004.096
600585.SH,20260611,0.6874,,12.6643,0.5077,1.2217,5.1158,9840804.8892,7427447.6892
300871.SZ,20260611,3.7344,,15.2219,1.9332,2.5043,0.4625,435854.2111,435854.2111
600331.SH,20260611,2.1031,,,10.7368,9.0239,,3344265.6,2572512.0
002304.SZ,20260611,0.3327,,64.3218,1.3265,3.9998,5.3436,6531945.8409,6531791.6961
002078.SZ,20260611,0.7194,,11.4142,1.1955,0.9481,2.994,3733498.919,3710545.596
600844.SH,20260611,6.198,,,55.8726,3.5925,,292758.9811,236946.4226
300438.SZ,20260611,4.6208,,61.2363,6.208,2.3418,0.0858,3517866.743,2824703.8594
001282.SZ,20260611,0.9564,,34.7095,2.2501,2.2571,0.8449,371938.6944,255665.3328
300278.SZ,20260611,2.2434,,,3.6062,1.8828,,602315.6524,600423.6467
600621.SH,20260611,0.8478,,19.4624,1.3599,4.9149,0.9758,1272018.2511,1272018.2511
688222.SH,20260611,3.1359,,81.4608,6.4996,17.2548,0.2397,999696.6,999696.6
002345.SZ,20260611,2.6614,,13.786,2.1232,0.824,5.0733,788110.7711,769232.4468
601611.SH,20260611,0.7072,,26.9314,1.3999,0.3305,0.9943,3152470.5858,3152470.5858
300333.SZ,20260611,5.0699,,,5.9056,26.5154,,332976.0,331767.0464
600750.SH,20260611,0.6649,,17.4654,3.6816,3.9028,4.7953,1589033.2225,1572063.2225
600637.SH,20260611,1.2718,,50.8246,0.9477,3.8694,2.7251,2837443.4455,2837443.4455
688227.SH,20260611,9.4405,,,8.2737,22.8475,,1030724.9422,1030724.9422
301360.SZ,20260611,8.2333,,100.2675,4.1569,10.3722,0.3772,494919.1915,241564.3566
300319.SZ,20260611,20.8618,,61.3383,3.8203,4.7636,0.5142,1847071.3022,1753820.5144
002324.SZ,20260611,1.8985,,42.5277,2.775,1.2388,,1301433.4102,908242.8755
002828.SZ,20260611,5.7058,,,2.7592,1.8954,0.5568,180486.8648,180486.8648
688363.SH,20260611,0.8668,,65.5923,2.3443,4.2308,0.3148,1671423.4997,1671423.4997
002289.SZ,20260611,0.8973,,333.402,42.1241,20.4279,,1117651.8872,1094431.7572
600682.SH,20260611,1.555,,,0.4782,1.2635,0.2728,785557.2171,679811.2006
603955.SH,20260611,0.9789,,,2.1931,7.1539,,313377.48,313377.48
600066.SH,20260611,0.5692,,11.9646,5.5362,1.5962,8.4746,6531120.7079,6531120.7079
301192.SZ,20260611,2.7258,,38.6356,3.1981,4.4871,,212608.2,103342.575
