ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
603051.SH,20260311,3.2256,0.94,,2.1235,2.297,1.1155,373856.8884,373856.8884
000966.SZ,20260311,3.6402,1.46,117.4017,1.2613,1.1619,1.44,1740517.508,1630761.41
600101.SH,20260311,8.2462,0.79,33.5175,2.0,2.042,1.4222,616345.2799,616345.2799
605296.SH,20260311,0.6743,1.02,23.2012,3.0897,2.8548,1.3202,1550154.0908,1530125.9708
002144.SZ,20260311,3.7739,0.65,131.8287,1.3527,5.0497,0.3075,287415.8705,223809.5928
300485.SZ,20260311,1.8226,0.9,65.5432,1.5615,13.2323,,532241.372,302567.9861
688181.SH,20260311,3.0444,0.83,60.0288,2.2404,5.3974,,470147.4848,470147.4848
301609.SZ,20260311,20.1474,0.76,69.4561,7.4903,13.1551,,922389.44,207537.624
301345.SZ,20260311,5.687,1.37,31.4809,6.7875,6.5691,1.4084,2318383.2495,617771.932
600461.SH,20260311,0.5457,0.79,10.7257,1.3346,1.6081,4.6261,1288007.8481,1288007.8481
603117.SH,20260311,2.7076,0.7,482.2084,3.2696,12.8357,,336749.131,336749.131
600405.SH,20260311,11.8148,1.91,,18.0935,8.7726,,375051.7079,373393.071
920906.BJ,20260311,1.8268,1.18,52.0712,3.0025,2.2862,0.3327,173794.75,89226.559
601956.SH,20260311,1.1757,1.01,34.3919,1.7313,0.7045,1.4108,440726.1623,440726.1623
300389.SZ,20260311,8.4653,0.92,27.5633,4.2543,1.6828,1.846,699814.201,442111.7846
301123.SZ,20260311,2.5965,1.04,,4.7581,6.3862,0.1694,1367012.64,1360953.6
000663.SZ,20260311,3.7657,0.9,,2.4572,7.7403,,246115.9521,223906.1743
605588.SH,20260311,2.6007,1.07,,4.0048,2.94,,408364.2556,407383.8535
688248.SH,20260311,2.4502,1.22,92.608,11.9667,10.5792,0.3835,3902077.0,3902077.0
601113.SH,20260311,1.2603,0.75,14.5793,1.2923,1.009,,513430.7851,513430.7851
688429.SH,20260311,5.6355,1.66,,4.6939,6.3383,,645201.2904,193281.3817
000793.SZ,20260311,0.7353,0.53,,49.1729,16.6092,,563223.2189,553004.4294
300444.SZ,20260311,14.7566,0.56,154.2635,7.7677,3.2793,,1383218.6559,1076345.6827
000709.SZ,20260311,1.3829,1.02,27.3017,0.5084,0.2038,1.1811,2625628.7574,2625194.7491
002391.SZ,20260311,1.7259,0.74,,1.0073,1.1222,,429380.6756,306783.8561
003028.SZ,20260311,2.2238,0.98,30.6313,2.5617,3.2184,1.6145,444696.903,216763.8794
001376.SZ,20260311,5.1936,0.55,54.6012,8.1441,8.8915,0.7238,952680.3,441827.0645
600356.SH,20260311,1.9517,0.85,20.3412,1.066,1.0828,1.1439,313389.2153,284093.5405
002349.SZ,20260311,1.0725,0.64,28.4198,2.3607,4.4083,1.0196,638849.6792,626919.2992
300206.SZ,20260311,1.9219,0.77,35.0613,4.0366,4.559,1.3865,865437.3756,505200.6905
688150.SH,20260311,2.8852,0.89,65.6818,7.5362,26.1496,0.8592,1443946.055,1443946.055
