ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
600152.SH,20260413,13.4944,1.08,,3.3589,3.9288,,571934.8044,571934.8044
300049.SZ,20260413,2.0363,0.87,96.4883,7.5154,9.3192,,1486779.7749,1310955.2576
600540.SH,20260413,3.9306,1.06,,6.3712,0.6411,,277898.1869,277898.1869
300741.SZ,20260413,0.4705,0.73,119.5698,1.4762,7.49,0.6146,1002036.76,1002031.3096
002686.SZ,20260413,5.2061,0.53,319.114,2.3771,2.312,0.1449,390138.7626,360162.7669
300810.SZ,20260413,1.5492,0.72,,5.1261,15.9509,0.0611,381419.55,368303.3863
920876.BJ,20260413,1.9328,0.72,229.5499,5.9118,2.747,,151594.7166,92704.3641
600927.SH,20260413,0.3978,1.07,32.5536,1.5659,1.799,0.6377,2053788.8895,2053788.8895
688157.SH,20260413,1.0661,0.88,291.0006,4.7071,8.7964,0.4079,635892.3402,635892.3402
002587.SZ,20260413,2.9934,0.61,,3.2193,5.4382,0.3036,428064.5105,349982.4001
920199.BJ,20260413,1.8819,0.58,343.8443,4.4743,8.6327,,236681.555,131797.2111
603327.SH,20260413,2.9559,0.77,103.0132,4.261,3.9615,1.8755,1019322.876,1019322.876
601311.SH,20260413,4.74,1.98,15.9281,1.205,0.7239,2.8656,1187223.8714,1187223.8714
002512.SZ,20260413,8.1815,1.25,,11.8894,2.5561,,461686.1023,454197.4895
600966.SH,20260413,1.7164,1.89,57.3143,1.1504,0.4373,0.4144,848896.1229,848896.1229
600358.SH,20260413,0.9146,0.6,,59.2974,7.5179,,321139.7158,321139.7158
002893.SZ,20260413,7.8961,0.51,33.4289,2.2522,2.2253,0.9817,273921.96,210686.9841
300648.SZ,20260413,1.4587,1.14,,6.6813,7.9753,,909923.1894,692758.5294
002382.SZ,20260413,3.7833,0.56,,0.9921,1.3224,,764424.195,758400.1828
002243.SZ,20260413,0.6477,0.72,59.7617,1.4446,4.4775,0.8018,1056857.4832,1051216.2192
688147.SH,20260413,1.2448,0.92,143.4421,10.565,11.5993,0.0659,3052870.0181,3052870.0181
002898.SZ,20260413,1.1885,0.41,,5.0987,9.5891,,234784.0,135084.2564
002760.SZ,20260413,3.0744,0.95,115.0497,2.7948,3.6653,,232067.7292,232067.7292
002963.SZ,20260413,3.0192,1.14,,1.703,6.3482,1.3671,219976.5776,167092.0858
688728.SH,20260413,0.3678,0.81,676.8328,4.3392,4.3812,0.1659,3409369.1204,3276041.0838
301668.SZ,20260413,4.3397,0.72,49.6236,5.6261,6.2852,0.9866,557480.0,123297.208
300059.SZ,20260413,2.594,1.18,26.1688,3.442,89.5285,0.2995,31623879.3877,26688844.9056
600616.SH,20260413,0.9359,0.9,1655.8295,1.7476,6.4022,0.9901,337847.4998,337847.4998
300831.SZ,20260413,5.8362,0.68,543.6433,5.8413,45.0257,0.2729,535360.0,308642.1335
920055.BJ,20260413,11.586,0.73,15.7773,1.8998,2.2003,,225692.0,50780.7
688126.SH,20260413,0.7696,0.96,,3.4462,15.7067,,5836671.312,4824109.1883
301011.SZ,20260413,1.2125,0.56,42.4266,3.6291,3.4504,0.844,347602.8637,330069.6925
000661.SZ,20260413,0.7285,0.74,36.304,1.5133,2.7023,2.9998,3481746.81,3410710.3379
301157.SZ,20260413,12.3067,1.11,111.0415,3.551,14.6161,0.3089,388500.0,133773.8561
301279.SZ,20260413,1.1182,0.56,55.2216,2.6169,5.125,0.7237,356133.4809,275842.2309
300915.SZ,20260413,1.2072,0.89,364.2833,1.8453,2.6974,1.263,283767.5493,129893.1594
001318.SZ,20260413,0.4052,0.66,32.9786,2.664,7.839,1.3245,384134.94,384134.94
300373.SZ,20260413,1.6247,0.67,33.4492,4.4111,5.9043,1.0558,4209858.6537,4200488.0133
002303.SZ,20260413,1.8728,0.52,19.6596,1.1511,1.292,5.8806,512993.4345,323905.1541
603119.SH,20260413,3.6487,0.8,97.8411,13.3738,19.7979,0.2597,2723701.2192,1526649.5687
605117.SH,20260413,4.6341,3.37,42.1403,12.913,10.931,2.0082,13361732.3721,13361732.3721
688162.SH,20260413,2.6311,3.34,57.8069,1.9285,1.079,,467787.8443,467787.8443
301276.SZ,20260413,2.1156,1.35,23.0056,1.4888,2.7693,2.5063,310262.4,173008.6512
920204.BJ,20260413,1.3053,0.93,67.913,2.8792,4.4003,0.3992,141714.5589,75136.0867
600595.SH,20260413,1.4423,0.95,28.1735,1.9651,1.4468,,3278466.3833,3278466.3833
603398.SH,20260413,2.1434,1.13,,8.7473,22.179,,561999.4151,561999.4151
002588.SZ,20260413,1.8004,0.89,12.4275,1.658,1.04,2.8937,1214094.1469,904961.8388
002649.SZ,20260413,1.231,0.74,53.044,1.6111,1.0105,1.4628,684267.7579,641247.1995
