ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
688058.SH,20260331,1.7916,0.7,,3.2081,9.0532,,208550.496,208550.496
000737.SZ,20260331,1.7766,0.83,33.5068,3.8021,0.9772,0.8277,2531368.1421,2531131.2146
605208.SH,20260331,2.537,0.99,83.2211,1.9814,0.7675,0.2985,430571.7,430571.7
300345.SZ,20260331,13.008,0.55,,8.3454,4.4008,,435172.5323,359510.4698
301168.SZ,20260331,1.9988,0.69,107.8722,2.2595,3.3294,0.1511,488400.0,387925.2775
688293.SH,20260331,0.9662,0.85,134.0946,2.1343,15.7547,0.8732,559154.9118,489426.6622
300342.SZ,20260331,17.2426,1.19,365.5243,13.8472,24.7594,0.1273,2171079.3572,2139224.5922
300964.SZ,20260331,8.5386,0.94,133.7914,4.8331,6.1069,0.3201,476899.1184,349949.3991
688184.SH,20260331,0.836,1.52,,1.4622,2.35,,158252.2764,99985.0764
301043.SZ,20260331,1.5107,0.69,42.282,4.3389,6.1614,2.729,363800.0,303600.4625
300828.SZ,20260331,8.4523,0.95,101.1364,4.2087,5.5474,,329681.982,167135.613
603316.SH,20260331,8.0902,1.76,,7.2414,7.6094,,383182.8,383182.8
301571.SZ,20260331,5.1225,1.1,55.675,5.558,10.2872,0.1535,1133792.3127,753016.2098
600468.SH,20260331,6.726,0.61,,4.5494,4.2086,,913697.6696,913697.6696
300217.SZ,20260331,5.0468,1.21,41.4502,1.8619,2.2631,0.6049,781849.8013,649057.3498
600864.SH,20260331,2.9187,0.69,22.5208,1.0561,8.5068,0.744,1398143.3894,1398143.3894
688056.SH,20260331,0.9059,0.74,58.5113,2.8473,5.7285,1.7389,230417.6034,230417.6034
600626.SH,20260331,1.188,0.53,61.4041,1.6321,0.4872,,524335.6328,439867.5479
002930.SZ,20260331,1.9902,0.65,,2.686,5.0607,1.4599,626761.1274,592826.3041
688052.SH,20260331,2.1095,1.61,,3.1229,7.1407,,2404875.3272,2107710.4672
000407.SZ,20260331,3.0919,0.85,26.6667,1.3602,0.9973,1.2076,415399.9576,413365.6877
000668.SZ,20260331,2.0302,1.58,,3.0559,7.7171,,215857.5783,215857.5783
603551.SH,20260331,0.7696,0.72,16.5091,3.8775,2.6707,6.6363,487468.9376,481312.5846
603617.SH,20260331,1.248,0.9,58.153,1.8754,2.5772,1.1099,281443.7853,276989.0453
603601.SH,20260331,40.1035,1.69,218.102,6.6774,12.9645,0.1742,1769486.1641,1769486.1641
600724.SH,20260331,2.3681,2.48,39.956,3.1775,5.6109,3.4711,874370.848,874190.3117
300993.SZ,20260331,0.9754,0.77,22.2781,2.4486,4.8489,0.8069,374379.408,292564.9226
600232.SH,20260331,2.3899,1.09,,3.1442,2.4926,1.2346,295422.0206,295422.0206
603083.SH,20260331,6.7501,0.97,135.9821,4.8097,7.4282,0.2539,3582927.7897,2799977.8697
002749.SZ,20260331,0.4932,1.09,16.3287,3.4285,2.9553,7.6221,612795.1347,596097.456
001330.SZ,20260331,3.9542,1.22,,2.2903,6.5094,,959414.2508,959414.2508
603035.SH,20260331,1.5723,1.56,13.2638,0.9692,0.7796,2.4804,514717.6474,514717.6474
600649.SH,20260331,1.0512,0.79,38.3513,0.5274,0.7675,0.9029,1109493.8402,1109493.8402
002571.SZ,20260331,2.0361,0.72,,4.5559,2.6006,,444864.0445,338577.5234
600683.SH,20260331,3.5145,0.58,,,8.5547,,722998.9347,722998.9347
603859.SH,20260331,1.2537,0.67,37.075,2.907,5.6766,0.0551,886784.4684,886784.4684
000728.SZ,20260331,0.921,1.57,12.4459,0.8997,4.3109,2.3468,3347017.6424,3347017.6424
603375.SH,20260331,2.9422,1.44,159.0526,2.3282,7.2659,0.2735,368037.3346,233183.0764
920642.BJ,20260331,1.9705,1.01,,5.6533,13.8148,0.4137,124404.3336,119948.2536
688244.SH,20260331,0.9388,0.72,,2.8482,9.3943,0.1825,278071.118,278071.118
002738.SZ,20260331,4.9475,0.77,129.0355,4.4622,8.1066,0.6729,5360684.6461,5283039.779
688009.SH,20260331,0.6809,1.45,16.3167,1.2705,1.7408,2.993,6015017.192,4896738.224
000420.SZ,20260331,4.7031,0.68,,2.6295,2.2785,,1163044.7262,1162648.7306
920553.BJ,20260331,0.8451,0.83,53.4572,3.4453,2.665,0.939,122424.2719,77543.7985
688690.SH,20260331,0.983,1.1,74.5226,5.3149,10.9612,0.2491,1013575.0602,1013575.0602
603284.SH,20260331,16.3566,1.99,25.4782,1.6913,1.3865,,351810.042,86178.425
300995.SZ,20260331,3.9528,1.55,146.9354,4.5515,7.6926,0.6552,288455.4361,205818.762
688533.SH,20260331,0.3619,0.5,22.6079,2.459,1.3771,1.7605,416262.3044,416262.3044
301158.SZ,20260331,3.7683,0.82,27.8944,2.6686,5.1289,1.3363,365851.4508,356484.2086
601118.SH,20260331,1.5424,1.12,93.2316,2.7765,0.5306,0.1733,2691760.0843,2691760.0843
603285.SH,20260331,7.4114,1.31,38.8546,3.1204,8.3876,0.6116,523200.0,203710.4706
000989.SZ,20260331,3.0915,0.91,35.9522,2.1503,3.59,3.1723,800305.7812,649033.7591
601179.SH,20260331,2.9958,0.83,64.6519,3.4459,3.2524,0.4536,7796467.0574,7796467.0574
300453.SZ,20260331,2.0223,0.7,19.6113,3.5359,3.1387,3.0435,514775.0952,354821.679
300991.SZ,20260331,2.6962,0.85,260.9578,10.4125,9.2413,0.065,664560.0,425235.33
301008.SZ,20260331,24.9209,11.19,163.2186,3.7012,4.8261,0.2036,553843.5166,489901.0366
002194.SZ,20260331,2.1128,0.63,,2.8428,4.8748,0.677,706517.5234,528264.1634
002322.SZ,20260331,3.0415,0.98,23.4871,1.913,4.6429,4.6255,504428.5986,484931.4535
300056.SZ,20260331,2.6378,1.0,,22.3594,7.2469,,329979.8192,329688.608
300567.SZ,20260331,3.0194,0.94,,9.9509,11.7012,,3516401.4378,2853998.8154
688502.SH,20260331,0.8881,0.71,340.9657,12.3636,22.9084,0.113,1581835.2,1581835.2
600795.SH,20260331,0.9785,0.71,11.6387,1.4524,0.5062,4.3388,8632439.6357,8632439.6357
300965.SZ,20260331,1.1681,1.02,94.5437,2.5838,15.1193,1.1077,314160.0,291717.195
300922.SZ,20260331,3.8236,0.49,73.3476,3.3247,12.4993,0.9009,310221.6514,244004.5991
300614.SZ,20260331,1.9406,0.63,,1.9745,5.0874,,208893.7641,208893.7641
001696.SZ,20260331,6.2577,2.47,27.5237,4.1558,1.7996,1.005,2278603.5708,1773882.4678
000712.SZ,20260331,1.0792,0.9,57.4578,3.5997,11.2017,,913024.0,912753.0734
000679.SZ,20260331,1.2586,0.8,,12.1327,4.7313,,239500.8,239500.8
603290.SH,20260331,2.963,0.93,52.1133,3.5132,6.1262,0.6269,2429458.3126,2429458.3126
688031.SH,20260331,4.4626,0.7,,19.4657,37.5158,,1678943.7958,1678943.7958
000417.SZ,20260331,1.591,1.01,33.9123,1.1105,0.7678,1.6418,522522.414,521948.3922
688143.SH,20260331,7.6781,0.94,310.3312,5.3507,18.121,0.0827,721172.4912,685296.7856
003032.SZ,20260331,2.2211,1.47,,1.9938,7.4844,,249919.8975,171532.5486
600020.SH,20260331,0.8035,1.07,8.5391,0.7316,1.2161,4.3928,869732.899,869732.899
300782.SZ,20260331,3.5255,0.76,,4.3094,11.4466,0.1278,4265102.1177,3573877.477
000636.SZ,20260331,2.8365,0.7,72.9236,1.7527,4.0002,0.7859,2190226.0084,2190226.0084
000826.SZ,20260331,3.3094,1.19,,69.0398,0.5961,,289346.7093,289310.1107
920392.BJ,20260331,2.5155,1.79,72.7529,4.391,2.029,0.3897,149742.825,71506.1535
688290.SH,20260331,0.6048,0.63,,3.8038,23.7325,0.2469,473547.1347,473547.1347
688288.SH,20260331,14.3269,5.36,103.7963,4.0372,4.3769,,305429.9342,305429.9342
605599.SH,20260331,0.4862,0.67,21.6067,4.2121,0.6916,3.1929,1753888.939,1753888.939
603082.SH,20260331,1.7262,0.9,33.3808,3.4746,2.7544,1.6989,553844.8318,138461.2566
688758.SH,20260331,3.4345,4.53,64.7454,6.0524,20.3099,0.341,818351.9251,585930.9155
920943.BJ,20260331,3.0221,2.07,27.4542,3.0724,2.0586,1.2494,203144.2774,103667.4738
688331.SH,20260331,5.2622,0.99,102.4277,19.9699,22.3582,,7268776.5486,2100150.0032
920019.BJ,20260331,0.7956,0.76,86.1566,4.0482,2.4586,1.1364,370069.392,294862.7722
300569.SZ,20260331,7.0816,0.94,,1.345,1.7567,0.1442,695447.7062,693335.291
603385.SH,20260331,0.9035,0.76,42.1245,0.6815,0.8003,1.6369,255806.8585,255806.8585
002812.SZ,20260331,5.0402,1.06,,2.6442,5.4376,,6656889.9979,5575969.6069
000017.SZ,20260331,1.474,0.87,117.8229,12.7052,5.4156,,475537.6038,304167.1462
