ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
920101.BJ,20260525,1.5197,0.85,26.3545,2.6068,3.2372,,279836.1182,87322.3939
002488.SZ,20260525,2.9178,1.23,189.0305,3.1077,2.7594,0.0915,1078060.5074,996450.9709
000721.SZ,20260525,1.1857,0.59,,29.3601,6.9738,,372470.3859,332521.8399
000793.SZ,20260525,0.8509,0.86,,174.8425,14.7546,,535261.7825,525550.3088
600243.SH,20260525,3.1359,1.15,,2.952,4.5503,,162813.35,162813.35
920339.BJ,20260525,1.8745,1.85,93.3133,3.4123,3.813,1.1117,197522.8086,135605.8901
002463.SZ,20260525,5.1864,1.5,54.8154,14.8987,11.1644,0.408,23581150.7824,23562119.6954
605196.SH,20260525,1.5682,0.62,67.3053,6.1333,2.5553,0.1544,2076590.9436,2052168.742
002067.SZ,20260525,8.128,1.05,78.833,1.1801,1.262,,789046.8114,715618.0614
300291.SZ,20260525,1.5255,0.75,,2.6466,7.2613,,539702.77,532812.5843
300819.SZ,20260525,7.0131,1.11,235.1536,13.8394,21.3784,0.4893,1219750.875,1101681.3938
300355.SZ,20260525,1.6309,1.18,213.2588,1.2509,1.9686,0.1216,527795.6446,449509.6712
300611.SZ,20260525,6.0982,0.85,46.7116,4.6888,2.9563,,603673.5848,424146.5228
920455.BJ,20260525,0.5356,0.61,46.0789,3.8854,7.4196,1.9499,127409.1,67321.4334
002371.SZ,20260525,2.8184,1.12,90.7584,12.879,12.2033,0.112,50607088.4165,50566638.6392
688122.SH,20260525,6.6946,3.19,66.7691,6.6364,9.0999,0.8869,4761391.0985,4761391.0985
601595.SH,20260525,0.7272,0.73,163.5176,5.8594,11.717,0.217,991418.4,991418.4
300965.SZ,20260525,4.8785,0.61,147.5338,3.2829,22.0547,0.8562,406440.0,366431.0625
688109.SH,20260525,2.3707,1.11,212.9425,8.5381,16.26,0.7815,677255.357,677255.357
920039.BJ,20260525,0.8015,1.31,47.2919,2.4023,4.8729,2.3557,130593.18,130593.0951
688625.SH,20260525,3.8343,1.21,64.9351,12.0417,19.0019,0.3963,1912399.2574,1912399.2574
600481.SH,20260525,10.9904,0.81,,3.4806,2.2199,,1510980.9034,1510980.9034
600581.SH,20260525,0.6117,0.64,,,0.2214,,409283.7313,409283.7313
000548.SZ,20260525,3.2593,1.11,69.8788,1.2739,5.3493,0.947,263585.9482,263585.9482
300920.SZ,20260525,4.6182,1.44,187.3802,4.0008,11.3683,0.212,471600.0,309692.2923
300445.SZ,20260525,6.9955,1.4,46.4734,4.1722,8.7383,0.394,539147.373,360568.5028
603886.SH,20260525,1.2783,0.71,27.7191,1.9544,1.2603,5.5046,261600.0,261600.0
601038.SH,20260525,0.7525,1.19,17.3939,1.7873,1.344,2.813,1469728.0197,957070.4997
000818.SZ,20260525,6.3137,1.13,,4.9349,2.8426,,1078440.0637,1075517.4913
000999.SZ,20260525,0.3488,0.95,12.5843,1.7469,1.2351,2.8564,4060691.5735,4056973.3673
301259.SZ,20260525,6.6236,1.33,184.7601,6.5193,22.5203,,577200.0,339916.41
601678.SH,20260525,9.5218,0.65,43.7886,1.0329,0.8062,0.6658,1207362.894,1199438.394
002816.SZ,20260525,4.6357,1.23,254.2243,11.0225,9.3339,,262600.0,262600.0
600794.SH,20260525,0.7484,1.02,,1.6082,7.6607,,402050.9726,402050.9726
688303.SH,20260525,0.7825,1.03,,1.1179,10.3568,,4266814.185,4266814.185
603790.SH,20260525,3.9256,1.17,69.8312,4.3393,6.46,0.4055,566234.24,566234.24
600377.SH,20260525,0.1721,0.93,13.1116,1.4368,3.1079,3.9644,6226655.91,4699498.1892
300825.SZ,20260525,16.4986,1.34,,3.4658,7.3638,,704214.9245,689426.2817
600217.SH,20260525,1.8017,2.0,,2.0543,2.043,,585151.7466,585151.7466
603156.SH,20260525,1.6349,0.67,39.7231,5.7134,9.3852,4.1398,5662427.104,5662427.104
688138.SH,20260525,4.2868,1.25,58.8922,3.974,8.8584,0.7227,1126354.4,1126354.4
301115.SZ,20260525,8.9596,2.83,,2.2261,3.9829,1.135,551675.6991,465228.7423
600408.SH,20260525,6.1771,1.96,,2.6108,0.5833,,302040.0,302040.0
600376.SH,20260525,7.3553,1.56,,5.2264,0.3952,,1230452.6204,1230452.6204
300976.SZ,20260525,8.7759,1.31,40.3734,3.2693,3.5989,0.2361,1198757.5868,772456.2835
300008.SZ,20260525,3.0582,1.06,34.865,4.7657,2.4938,,1194068.1309,1138277.4391
301391.SZ,20260525,1.6673,0.73,283.45,3.2108,11.1847,0.1643,672704.8619,657276.1967
300827.SZ,20260525,7.482,0.9,42.6712,4.6901,3.4365,0.2122,2017450.2823,1396125.8614
300563.SZ,20260525,2.4268,0.77,74.3122,4.8595,6.4095,0.7564,560069.8175,394048.3135
603324.SH,20260525,9.9641,1.45,,2.7578,4.8722,0.4096,449684.3211,449684.3211
002083.SZ,20260525,2.1714,0.84,19.9218,1.9632,1.8247,,958945.3192,958625.4138
600171.SH,20260525,4.555,1.35,98.4243,4.7673,6.5507,0.5559,2167887.4606,2167887.4606
601818.SH,20260525,0.1982,0.62,4.8429,0.3631,1.4649,6.129,18316520.8289,14386112.8239
603698.SH,20260525,2.8321,0.6,90.367,5.7409,4.6707,0.4324,2020682.3,2020682.3
300583.SZ,20260525,1.9275,1.04,,1.5019,2.4441,0.1431,265203.5721,260236.1985
603079.SH,20260525,1.891,1.27,51.2578,1.7198,3.3093,,274849.0733,274849.0733
300665.SZ,20260525,6.6744,1.0,,5.1085,4.3832,,230229.3522,218664.9818
002859.SZ,20260525,7.3557,1.89,118.5544,9.0168,12.6379,0.338,2772355.6057,2609527.2747
000739.SZ,20260525,0.8488,0.7,22.424,3.1754,2.1033,3.3429,1998315.1686,1997564.4986
300694.SZ,20260525,2.3785,1.12,19.0792,1.6454,1.7994,0.6912,249196.7916,248867.8896
688132.SH,20260525,0.9559,0.76,,2.2254,20.8934,,262892.9273,262892.9273
300075.SZ,20260525,2.2422,1.09,,2.6476,13.7272,,839146.8435,696357.3811
300265.SZ,20260525,10.2012,0.8,331.3276,4.3066,3.8303,0.1808,1013759.6943,1013106.8553
300466.SZ,20260525,1.545,0.65,,6.9691,9.9429,,483047.977,404882.6901
002749.SZ,20260525,0.2578,0.74,18.5756,3.0761,2.6586,7.6923,545639.5035,530711.1693
000601.SZ,20260525,9.2161,0.71,80.8232,1.9466,1.6462,,804643.5529,793511.6041
601298.SH,20260525,0.2105,1.18,10.9929,1.224,3.0095,3.911,5764096.8,4788162.6
301555.SZ,20260525,13.7161,1.14,51.1453,3.5125,1.736,0.5114,396931.3434,207979.1145
920665.BJ,20260525,9.9689,1.05,51.2065,2.2326,4.8539,1.1933,163397.43,80538.0867
603967.SH,20260525,1.0453,1.25,15.0828,1.9417,0.4893,5.1424,438186.7214,438186.7214
003022.SZ,20260525,1.8029,0.67,88.0219,4.4508,4.736,0.2802,3336248.864,3333410.6989
920493.BJ,20260525,3.56,0.91,437.1505,17.6997,6.5873,,884355.3115,651034.977
920252.BJ,20260525,3.0653,1.17,270.6273,8.5476,5.7486,0.2668,226960.6203,150859.2694
920489.BJ,20260525,5.4413,1.01,,4.7275,4.1771,1.083,226795.1904,144304.0292
600775.SH,20260525,2.8235,0.62,328.5847,3.4515,4.0114,,1073760.2716,789410.2716
603002.SH,20260525,6.1226,0.94,637.5787,5.4214,5.3436,0.1211,1873497.6969,1873497.6969
605169.SH,20260525,1.9225,1.14,34.1009,1.7493,1.1689,1.9639,352751.36,352751.36
920807.BJ,20260525,3.1043,1.5,144.8585,2.135,3.3092,0.9099,199886.12,135782.4633
300746.SZ,20260525,2.4266,0.76,41.2668,3.4856,2.2854,,287139.1532,284349.8124
000901.SZ,20260525,2.7209,1.12,186.1659,3.8975,3.3609,,1655469.716,1655453.0722
301519.SZ,20260525,3.6724,1.16,,1.7233,4.0404,0.671,237130.1035,110721.134
002019.SZ,20260525,1.1423,1.01,34.9849,1.3988,2.4583,0.9775,1244367.057,861169.9983
300073.SZ,20260525,3.6313,0.96,39.2606,2.095,2.4132,,3135131.5277,2914394.7571
600843.SH,20260525,1.5466,0.85,,2.2242,1.4004,,603338.8421,396962.4296
603566.SH,20260525,0.8171,1.25,21.8867,1.4291,3.5667,5.4238,378246.0644,378246.0644
688811.SH,20260525,19.7149,0.57,236.829,10.7918,27.5763,,1697663.4793,311754.7122
603035.SH,20260525,1.7443,1.52,13.905,0.8527,0.6166,2.7813,459032.8912,459032.8912
603165.SH,20260525,3.1272,0.78,24.4472,2.0822,2.4541,4.5327,559817.3766,559817.3766
601928.SH,20260525,0.1987,1.12,13.3536,1.1219,1.9036,6.6815,2285320.2,2285320.2
