ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
000750.SZ,20260414,0.6772,0.76,32.3782,1.1041,7.2093,1.0769,2490608.046,2260519.551
300190.SZ,20260414,2.7702,0.86,,1.171,2.4186,,396301.2229,394693.0064
301458.SZ,20260414,3.8676,1.2,72.2742,5.6193,12.4411,0.5681,929333.4495,409424.7247
600678.SH,20260414,2.2071,0.96,192.8804,13.0214,6.7312,,367137.48,367137.48
300973.SZ,20260414,1.8817,1.25,17.6648,2.2814,1.2959,2.1117,552388.8121,386757.885
603908.SH,20260414,1.3147,0.86,74.681,3.9207,2.0043,2.904,208976.9611,208976.9611
300287.SZ,20260414,1.2791,0.88,,5.7676,13.612,,620038.2851,569471.8902
603169.SH,20260414,1.3034,0.88,181.7269,3.8914,1.8947,,1288003.7128,1288003.7128
920523.BJ,20260414,2.0835,1.0,16.6007,3.454,4.6463,1.2346,246162.3267,196926.0142
002199.SZ,20260414,2.9066,3.28,,11.7442,9.4407,,223966.974,223966.974
002758.SZ,20260414,1.107,0.79,11.501,1.0519,0.1135,3.0374,503238.424,502659.1643
688307.SH,20260414,7.762,0.76,118.1095,8.2481,11.3145,0.5328,744636.312,744636.312
603341.SH,20260414,3.0778,1.4,35.0914,2.8534,0.4874,1.2381,2053258.6403,1045950.213
300784.SZ,20260414,2.6558,0.71,43.4959,3.4672,5.3241,0.8107,277476.3184,83526.9459
688553.SH,20260414,3.0368,0.34,,2.2279,8.3901,2.3311,837457.2,679178.0363
300109.SZ,20260414,2.5123,0.95,38.0004,2.4786,6.2911,1.3313,910205.6792,842182.3212
000070.SZ,20260414,18.833,1.01,,12.11,4.504,,1825899.1733,1802240.7119
300566.SZ,20260414,1.7212,0.99,25.8226,2.3332,2.2419,1.0707,485155.6572,419585.4778
600227.SH,20260414,9.9789,0.68,,2.5953,2.769,,621451.7881,470156.7275
688177.SH,20260414,1.2376,1.93,,27.7516,11.0429,,1031059.2,1031059.2
601186.SH,20260414,0.3117,0.8,5.1471,0.3447,0.0918,4.3103,9451360.884,8006258.868
600506.SH,20260414,3.5282,0.98,317.5996,9.3625,1.7226,,415336.9542,415336.9542
600892.SH,20260414,0.9981,1.4,,267.3674,7.9476,,201966.5719,201914.3525
002290.SZ,20260414,3.502,1.21,106.0499,17.8981,6.7818,,1732568.4004,1726170.0521
600787.SH,20260414,0.6685,0.79,21.5597,0.8453,0.1738,1.2944,1176183.1334,1176183.1334
600985.SH,20260414,0.3838,0.56,24.1429,0.8772,0.8841,5.5556,3635899.2572,3635899.2572
002581.SZ,20260414,0.9363,1.07,,2.5622,18.583,,478968.0354,290974.3829
002803.SZ,20260414,2.2648,0.86,26.7316,2.7425,1.101,2.017,740015.8882,474308.2655
603077.SH,20260414,2.4743,0.74,,1.4639,3.4703,,2658333.4911,2658333.4911
000919.SZ,20260414,13.99,0.77,86.6306,1.2364,1.4608,1.3354,467065.3205,466946.8127
603629.SH,20260414,12.4679,0.84,111.6368,11.0491,6.5146,0.1603,2097248.4,2053531.74
300581.SZ,20260414,2.1599,1.64,,7.5485,47.8174,,721193.6148,721193.6148
603733.SH,20260414,0.4908,0.94,16.0276,1.8664,1.2807,2.2827,1546377.3595,1546377.3595
688660.SH,20260414,0.9736,0.68,,4.0257,1.2182,,1666666.75,1666666.75
920021.BJ,20260414,10.0977,0.89,310.4623,5.0457,7.8529,,324758.9821,260179.9613
300616.SZ,20260414,1.4714,0.64,,0.8679,0.7569,6.865,273011.4317,188490.0223
300561.SZ,20260414,14.0504,2.99,,9.3127,48.4471,0.2115,543018.6986,398950.285
688227.SH,20260414,4.3674,3.75,,5.9256,15.2721,,751704.5235,751704.5235
002826.SZ,20260414,1.9711,0.79,44.5426,4.7684,6.0905,0.4896,382499.5665,367056.4979
002027.SZ,20260414,0.9043,1.08,16.7629,6.3622,7.2169,6.0317,9098585.8274,9098585.8274
688092.SH,20260414,0.8429,0.73,47.051,3.6308,5.3254,0.9662,239559.5185,239559.5185
002121.SZ,20260414,1.7675,1.03,,36.2021,2.045,,1290454.5666,1087738.7367
002282.SZ,20260414,0.7791,0.73,23.6384,1.0104,2.1591,2.8818,365625.8135,350473.2535
001223.SZ,20260414,1.2332,0.65,71.8943,2.5072,5.7546,0.2047,488511.016,488511.016
300460.SZ,20260414,1.2082,1.13,,4.4269,4.6581,,247107.7409,247107.7409
002069.SZ,20260414,1.4671,0.99,,144.8003,1.7502,,262400.3996,262069.7756
300099.SZ,20260414,3.8069,0.9,36.3318,2.7903,11.4951,2.536,665750.5253,524930.3716
301051.SZ,20260414,2.8049,1.41,,2.0733,2.5997,0.185,457253.8629,362589.9394
603109.SH,20260414,4.2224,3.61,36.5779,2.5065,1.671,1.2613,489331.7075,489331.7075
002873.SZ,20260414,6.7334,0.36,263.6216,1.912,3.2038,0.5878,240198.1451,235855.4992
688190.SH,20260414,1.2548,1.38,35.8708,4.0184,5.5885,1.625,1056000.0,1056000.0
920139.BJ,20260414,2.5421,2.4,,4.6272,15.271,,482957.2465,465794.1729
002310.SZ,20260414,7.1484,1.11,,12.183,53.6938,,1871788.5005,1310103.5117
300415.SZ,20260414,0.9835,0.76,17.2394,3.824,2.0938,1.927,1192490.5038,1153119.4938
002569.SZ,20260414,3.516,2.13,,62.5926,15.1002,,180588.54,175505.357
