ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
001396.SZ,20260429,19.4425,2.38,39.721,3.5648,6.4535,,510031.4267,105950.284
688030.SH,20260429,1.1102,0.82,,4.3306,3.1543,,294685.6442,294685.6442
002418.SZ,20260429,18.1262,0.78,383.4779,4.5732,2.4298,,665930.4,665928.6643
603660.SH,20260429,6.3517,1.06,,9.2068,7.0465,,657547.6645,652644.6588
301189.SZ,20260429,7.0235,0.97,,4.5522,8.096,,943742.5382,906132.8343
600778.SH,20260429,4.2366,1.71,151.7797,8.2686,1.5172,,209010.6972,208825.1858
688665.SH,20260429,0.7354,1.12,36.7483,4.158,4.7448,0.7196,486836.3526,486836.3526
300881.SZ,20260429,7.4191,2.23,22.1797,4.3452,1.6635,2.0322,537900.0,280716.5625
002120.SZ,20260429,3.2081,0.95,17.0611,1.0722,0.44,2.5348,2281671.4436,2215507.2415
688680.SH,20260429,2.9083,1.07,,2.934,4.3273,,478585.549,478585.549
600817.SH,20260429,2.2993,2.42,21.0527,2.4436,1.8559,3.1792,636765.3891,631917.7491
920810.BJ,20260429,2.0906,1.84,,4.6733,9.172,,106640.8,69397.19
002542.SZ,20260429,4.8796,0.84,,,3.4635,,325101.0128,316578.8311
300608.SZ,20260429,7.5616,1.24,,3.5204,6.7736,,444855.2891,386215.8076
300889.SZ,20260429,2.4214,0.83,,3.7569,4.0315,,531848.3982,353476.2543
603108.SH,20260429,3.068,1.22,,2.2245,1.1947,0.2214,818018.0271,818018.0271
920011.BJ,20260429,13.9105,1.05,22.4857,2.3952,2.1966,,203360.0008,45756.0025
002850.SZ,20260429,4.0314,1.5,28.599,3.8445,3.2179,1.0405,5256072.0461,3794640.5875
002777.SZ,20260429,1.582,1.09,87.739,3.8039,5.2904,0.947,646637.9642,640746.2017
600211.SH,20260429,1.6365,2.81,13.7243,3.4042,4.4358,2.1389,1327632.7683,1327632.7683
688345.SH,20260429,3.0046,1.1,76.898,4.6531,1.9176,,547522.2435,541300.0
002388.SZ,20260429,6.0631,1.66,,2.8645,1.3746,,274755.3088,272297.1034
688788.SH,20260429,0.7431,0.64,,4.7553,28.5496,,836140.5946,836140.5946
002256.SZ,20260429,9.4141,0.89,178.8945,7.5448,17.7957,,911232.7635,892051.1112
002896.SZ,20260429,1.4821,0.73,238.1499,11.1423,12.7526,0.2928,1342446.3588,1342446.3588
000767.SZ,20260429,4.9316,0.63,60.8178,1.9968,0.7811,,1206161.3498,1141600.6029
600123.SH,20260429,2.3295,0.88,,0.6726,1.216,2.1739,1016535.6145,1016535.6145
000631.SZ,20260429,0.9044,1.12,148.1317,1.3442,13.7604,,740600.0274,740600.0274
300602.SZ,20260429,8.6211,1.28,55.5124,5.1388,3.0512,0.1034,2132529.4746,1449155.1945
002097.SZ,20260429,1.7833,1.11,127.6845,2.3012,1.47,0.2,1074617.264,1072629.295
603669.SH,20260429,3.3024,1.39,,6.4466,9.0307,,324110.2606,324110.2606
300826.SZ,20260429,2.1528,1.15,206.7389,1.9719,3.5194,0.1653,296065.9579,284724.2122
688598.SH,20260429,2.5678,1.02,,1.3397,6.0533,,517064.632,507106.8595
688266.SH,20260429,2.265,1.87,53.3745,15.5142,17.1658,,2657670.1874,2657670.1874
603195.SH,20260429,0.105,1.24,18.7427,4.7765,4.5503,4.1493,7473898.0301,7443946.3154
603200.SH,20260429,4.7533,0.96,132.5824,9.8853,21.2423,0.1453,1087099.2381,1087099.2381
920237.BJ,20260429,1.9569,0.9,43.8133,3.2976,5.1674,1.1424,174513.456,171210.6045
601366.SH,20260429,1.7033,1.43,,0.8938,0.6203,0.4359,390614.633,390614.633
600588.SH,20260429,0.8435,0.65,,5.8821,4.3787,,4055975.9245,4055975.9245
002855.SZ,20260429,1.6547,0.68,,14.6925,1.8932,,304328.3073,304090.6315
002865.SZ,20260429,8.4083,1.4,,5.9383,3.2127,,2392390.8757,1718038.9596
002012.SZ,20260429,2.215,0.71,102.5796,2.0222,4.9268,0.0593,315647.1923,315647.1923
000785.SZ,20260429,1.1258,1.38,,0.8535,1.5755,,1631486.7893,1520774.2531
001328.SZ,20260429,0.9786,0.73,29.7855,3.5915,3.1732,2.2852,565074.4116,530754.8658
603823.SH,20260429,1.2139,1.11,39.9575,2.7099,3.1017,0.9363,667021.0618,667021.0618
002371.SZ,20260429,1.2844,0.63,67.0373,9.8123,9.4066,0.1531,37017926.5317,36988338.4457
601669.SH,20260429,1.1996,0.66,9.7775,0.6739,0.1516,2.235,9784458.5017,7424626.6828
920212.BJ,20260429,2.6687,1.55,374.9597,2.9538,2.4871,0.5051,126046.8,61303.4884
301310.SZ,20260429,13.8599,1.16,62.0128,3.5417,2.0374,0.973,838444.2616,268420.2924
002225.SZ,20260429,17.9941,8.61,105.3379,1.2912,0.9787,0.935,533250.0076,436366.1623
002644.SZ,20260429,0.7592,0.92,85.3047,2.2904,4.5849,0.146,419760.054,419760.054
301296.SZ,20260429,1.4646,1.57,89.1671,1.2272,0.9806,0.7405,326320.8367,326313.3877
002998.SZ,20260429,3.4977,1.06,49.0025,1.9121,1.2332,5.0351,336008.6231,256154.2421
603227.SH,20260429,1.1202,0.69,19.1677,1.7765,1.6913,2.3095,928085.8687,928085.8687
603368.SH,20260429,0.9876,1.49,8.5954,0.879,0.322,4.4224,674464.8808,674464.8808
002292.SZ,20260429,3.0322,1.21,157.2371,4.098,4.9345,,1218448.5503,838723.5591
000736.SZ,20260429,0.8903,0.91,,3.3785,1.2461,,409409.9237,409409.9237
002480.SZ,20260429,1.6944,0.63,,6.2742,3.4085,,506112.9849,505100.4222
603088.SH,20260429,8.6927,2.08,67.3412,5.3775,7.1875,2.0549,617937.1982,538582.3632
002995.SZ,20260429,10.2941,1.26,,4.8283,3.7649,,387383.1298,245406.7651
300776.SZ,20260429,5.4127,0.59,56.6881,7.4859,15.5512,0.3607,2946396.3032,1807414.9834
600293.SH,20260429,2.6646,1.16,,2.1568,3.2505,,367765.9796,367765.9796
301049.SZ,20260429,4.8031,1.22,,4.478,13.2804,,236104.6017,107280.0293
300228.SZ,20260429,4.9387,1.02,22.5617,2.2018,1.7312,0.8382,559190.3139,523134.1899
002791.SZ,20260429,2.4373,1.12,,1.2227,1.202,1.0693,653625.619,402100.2891
688388.SH,20260429,8.6984,1.32,152.1064,2.8764,2.0963,,2328493.0669,2328493.0669
300554.SZ,20260429,13.7527,3.8,,5.6997,12.1223,,282216.8068,195443.6116
605133.SH,20260429,3.9754,1.2,48.5172,2.3781,2.6218,0.3592,908537.2854,906445.4939
301063.SZ,20260429,2.8098,1.17,67.4693,1.5888,1.3752,0.6234,251091.9019,232533.411
688757.SH,20260429,1.1913,0.7,182.2023,11.7556,19.0226,0.7625,1052642.9785,472985.1057
688531.SH,20260429,2.0939,0.47,90.0228,4.8688,14.1713,0.4093,1664219.087,1153527.2114
300318.SZ,20260429,0.8267,1.06,,3.5958,5.6585,,459914.9787,446131.9798
300610.SZ,20260429,2.6635,1.19,41.063,2.2482,2.8834,1.6091,266179.8792,207518.6705
603915.SH,20260429,1.1954,1.04,42.0004,2.7356,3.8404,1.5218,1037479.3184,1037479.3184
300510.SZ,20260429,2.8587,1.18,,1.7979,3.6518,,344720.7126,344720.7126
301226.SZ,20260429,3.1008,0.69,403.9376,4.6461,8.2657,0.2576,422361.6,422361.6
600337.SH,20260429,5.5133,1.05,,1.6523,1.3205,,415292.4616,415292.4616
920179.BJ,20260429,3.8569,0.48,146.6962,4.7136,12.6339,0.254,354233.25,282169.7897
688580.SH,20260429,3.3861,1.44,36.5417,3.4643,12.8612,1.2591,608147.6788,608147.6788
300849.SZ,20260429,2.603,0.84,,6.393,11.3303,,344550.0,253289.8753
002633.SZ,20260429,2.3168,1.04,300.4005,6.6374,9.0055,,285450.0,284343.8813
301607.SZ,20260429,9.4457,0.91,29.9092,6.2062,1.7567,0.0245,814402.8908,567519.531
300543.SZ,20260429,3.2928,0.99,,2.0775,1.8421,1.0428,293810.1093,239940.6569
920992.BJ,20260429,3.064,0.93,72.6333,2.3113,4.7186,0.5302,145966.9794,73967.08
002309.SZ,20260429,22.7062,1.66,380.4072,7.2364,5.058,,1356457.0886,1085165.6709
688309.SH,20260429,2.804,0.53,79.319,6.6022,13.2115,0.1302,536831.9797,536831.9797
002800.SZ,20260429,2.5219,0.74,,5.433,2.3882,0.1702,268422.1571,260646.9728
000755.SZ,20260429,0.6393,1.05,15.7242,1.3131,4.5345,3.9683,739524.3388,739524.3388
002996.SZ,20260429,3.7719,1.06,21.7273,1.5193,0.308,0.6572,502747.0638,312647.652
