ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
002222.SZ,20260608,6.9284,,138.4028,22.2501,32.7246,0.2312,4067662.5,4049512.3261
600791.SH,20260608,4.3508,,,,2.6428,,600971.76,600220.2746
688686.SH,20260608,2.3321,,85.2666,5.3464,12.0612,0.3988,1638810.7452,1638810.7452
603686.SH,20260608,2.6644,,38.5597,1.7291,1.1921,1.0844,605282.0986,605282.0986
600875.SH,20260608,3.3075,,25.1735,2.289,1.3669,1.2987,10731292.0916,7023226.5443
002382.SZ,20260608,1.7279,,,0.8589,1.0082,,593470.9376,587699.6217
603225.SH,20260608,1.6186,,29.6801,1.5234,0.4299,1.0501,3204013.1198,3186922.2488
002040.SZ,20260608,1.8104,,21.2667,1.2007,3.939,1.1124,416706.7252,415108.43
603351.SH,20260608,0.7802,,22.2739,1.9315,2.5238,2.4,338597.83,338597.83
000677.SZ,20260608,4.9807,,,3.4824,1.5421,,178843.4352,178843.4352
603682.SH,20260608,2.2333,,,7.2649,4.2556,3.9286,396900.0,396900.0
688297.SH,20260608,1.2017,,339.1982,5.3762,8.9587,0.4478,3005100.0,3005100.0
301160.SZ,20260608,7.6366,,36.2488,4.1393,4.8422,1.0766,738317.217,496724.9334
301137.SZ,20260608,2.2059,,173.5305,4.7694,3.6487,0.247,662528.0296,662528.0296
601901.SH,20260608,0.6287,,12.3452,1.0036,4.8087,2.0391,5260312.7914,5260312.7914
603612.SH,20260608,3.4921,,14.0237,1.6819,0.5322,1.0469,993718.3957,993718.3957
920156.BJ,20260608,15.8307,,29.7056,5.2774,4.8091,,634715.52,132331.968
002654.SZ,20260608,5.7219,,420.2522,7.6801,2.1432,,1201174.915,1201089.655
600329.SH,20260608,0.5625,,13.5967,3.9414,5.9568,9.6883,2964863.2706,2183294.0206
002633.SZ,20260608,2.1225,,265.9879,5.8771,7.9739,,252750.0,251854.318
301126.SZ,20260608,3.3082,,,1.3267,0.3807,1.0712,199035.7008,133594.3527
301007.SZ,20260608,2.8948,,101.4352,7.7821,7.7307,0.2112,503875.24,497254.3608
300615.SZ,20260608,4.6625,,,4.6402,3.9728,0.4531,213253.066,169161.4256
300470.SZ,20260608,1.0589,,17.8428,2.1468,3.6328,3.2595,638026.6091,604838.6633
002188.SZ,20260608,5.0497,,63.8187,5.1066,4.4812,,184159.4754,144895.3729
688611.SH,20260608,1.0181,,,12.7487,50.5946,,1099803.432,1099803.432
688418.SH,20260608,3.3252,,,10.1321,10.0332,,827599.8169,827599.8169
601718.SH,20260608,1.0095,,,0.6994,1.2738,,846047.4836,846047.4836
688201.SH,20260608,2.1654,,77.6239,1.8619,4.3652,,241354.054,230225.903
920670.BJ,20260608,3.5286,,447.613,6.4806,15.6728,0.417,152796.4736,95885.7619
605178.SH,20260608,2.6321,,,5.6859,18.7632,,627671.8,627671.8
300768.SZ,20260608,1.5875,,49.0468,2.7636,8.0405,0.529,964455.9004,630160.2281
002281.SZ,20260608,7.7068,,161.1614,16.1477,13.3796,0.1256,16697381.3906,16144395.1862
000410.SZ,20260608,2.0039,,,3.3677,3.3651,,1406657.7678,1046610.7348
603137.SH,20260608,0.9686,,,1.7974,1.6831,0.6803,215129.6008,215129.6008
688510.SH,20260608,3.0947,,74.8781,5.8108,9.8496,0.7593,683582.5495,683582.5495
002104.SZ,20260608,3.6784,,575.7982,3.7605,10.7704,0.7103,802560.7245,679461.8924
688259.SH,20260608,2.0154,,50.6665,2.4921,11.406,0.6915,393072.3,393072.3
002108.SZ,20260608,2.6373,,50.3955,1.495,2.5368,,753409.3801,752906.6801
000039.SZ,20260608,1.8082,,,1.0884,0.3318,1.8664,5085146.7231,2170226.934
000620.SZ,20260608,11.1517,,,5.0793,10.921,,1861365.3677,1480944.3744
688196.SH,20260608,1.3254,,40.8771,1.5693,1.7726,1.1897,504311.5022,504311.5022
000550.SZ,20260608,0.7261,,11.7479,1.1924,0.3568,4.2814,1435524.882,862204.2351
603507.SH,20260608,3.6202,,31.9844,2.4757,1.4233,0.8471,643764.4654,634930.6684
301081.SZ,20260608,3.3113,,494.9711,3.5993,4.1943,0.2919,400303.8285,384496.3159
300328.SZ,20260608,13.7691,,,13.8541,8.1125,,1425034.3104,1418055.7716
688567.SH,20260608,1.4656,,,1.5328,1.6543,,1399308.9483,1399308.9483
002759.SZ,20260608,5.6511,,42.3832,3.6631,3.7172,,1277021.4949,1275898.7468
600315.SH,20260608,0.8991,,44.6127,1.7197,1.8974,0.2151,1216056.7978,1216056.7978
301268.SZ,20260608,1.9317,,,4.3574,1.7753,,650645.099,560134.0453
300181.SZ,20260608,1.6382,,14.203,2.9032,2.9662,2.6266,923727.1202,794033.6803
600820.SH,20260608,0.6203,,7.843,0.5322,0.3092,5.5147,1710388.2751,1710388.2751
688271.SH,20260608,0.9269,,49.8032,4.3043,6.6431,0.1822,9453092.1224,9453092.1224
300640.SZ,20260608,4.9891,,189.8989,2.4039,1.8326,0.3185,195303.8722,138630.4536
603228.SH,20260608,3.1929,,59.6363,5.3215,4.2831,0.7976,6791574.2375,6729085.168
603058.SH,20260608,2.3063,,125.709,3.326,4.6961,,393538.5371,393510.0671
600366.SH,20260608,4.2268,,34.3265,2.2155,2.4105,0.3822,1407871.5863,1407871.5863
301283.SZ,20260608,1.1489,,15.1651,1.8574,1.3249,4.564,296368.0278,232980.8214
301023.SZ,20260608,8.3079,,45.4067,3.7751,11.6225,2.281,306838.2643,170202.3895
300173.SZ,20260608,1.3944,,,3.4301,2.4625,,278461.0395,278461.0395
688008.SH,20260608,5.3154,,107.1902,13.1515,48.1405,0.0882,27415168.6711,25715493.2926
300684.SZ,20260608,8.4466,,45.0987,7.6651,8.2169,1.4333,1540675.4431,1050934.7966
000429.SZ,20260608,0.4566,,18.1599,2.5148,6.4427,3.7734,2897857.2906,1806415.2497
300415.SZ,20260608,1.7979,,14.0041,3.1958,1.6178,2.7736,996162.9906,963273.8875
688590.SH,20260608,6.4722,,,2.8317,2.0011,0.2156,422557.2932,422557.2932
300032.SZ,20260608,3.5735,,,5.2856,2.2998,,342150.253,342150.253
603588.SH,20260608,4.174,,16.2935,1.9626,1.2072,0.7589,1981728.0286,1981728.0286
603699.SH,20260608,0.7861,,25.2103,8.4856,5.2884,3.1244,4243898.5891,4150073.2931
301013.SZ,20260608,26.8984,,,17.745,21.7749,0.0984,1187648.4675,961536.7627
