ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
600936.SH,20260415,1.158,0.88,,7.0183,1.9239,,685120.758,685120.758
301629.SZ,20260415,12.7338,1.47,225.716,10.1068,27.1883,0.3394,1177668.8541,541770.232
003004.SZ,20260415,1.2675,1.13,,3.9507,7.5823,,253773.5733,213098.3958
600161.SH,20260415,0.6644,1.17,27.1544,2.5241,4.8023,1.6689,2962102.4261,2962102.4261
002185.SZ,20260415,3.0482,0.97,57.2805,2.2827,2.3643,0.4567,4069832.0386,4068870.3023
002142.SZ,20260415,0.3754,1.45,7.0959,0.9355,2.8922,3.8071,20814518.1764,20802844.9776
002098.SZ,20260415,0.4923,0.71,16.2048,2.1952,1.1404,1.1211,319336.0,319325.965
002337.SZ,20260415,1.0609,1.0,83.0575,2.7311,5.5636,0.3437,359644.2233,359265.8811
002295.SZ,20260415,1.1659,0.96,221.0618,1.9896,0.5834,0.3352,269161.584,268815.756
600080.SH,20260415,2.7798,0.66,40.2712,1.9908,5.7302,0.3355,315413.3908,315413.3908
601908.SH,20260415,4.554,0.57,,1.1987,3.3897,,1055181.4503,1055181.4503
300074.SZ,20260415,2.4609,0.98,,2.2676,4.2118,,223335.5656,222117.8498
600179.SH,20260415,0.8173,0.85,17.3003,1.5846,2.0691,,1878797.9787,1714851.6518
920123.BJ,20260415,0.8603,0.63,36.5613,3.4059,1.6826,1.8171,141655.8,80813.7779
300937.SZ,20260415,9.9239,1.92,,3.6018,0.6827,0.3194,299532.3813,208615.2769
603960.SH,20260415,7.5601,1.58,144.7592,5.7023,12.0316,0.2348,637665.2928,637665.2928
603689.SH,20260415,0.6308,0.72,13.1584,1.1651,0.8357,4.5924,426959.9595,425039.2709
603002.SH,20260415,13.9907,2.03,380.3368,4.2406,5.472,0.1553,1460693.1196,1460693.1196
600584.SH,20260415,3.8038,1.08,49.833,2.7205,2.0066,0.3441,7800058.1106,7800058.1106
688606.SH,20260415,0.3019,0.62,22.1193,1.224,5.2981,4.041,482820.407,482820.407
688621.SH,20260415,2.9287,1.28,38.6007,6.2575,6.2152,0.2353,756896.0,756896.0
600535.SH,20260415,0.935,1.61,19.3612,1.7247,2.5974,1.4665,2139336.4072,2139336.4072
920305.BJ,20260415,10.2368,1.66,,1.7806,15.8092,,84455.9678,51742.3583
301275.SZ,20260415,1.1698,0.57,34.9904,4.3406,4.1956,0.3698,1736064.0,1206434.5136
002779.SZ,20260415,1.4564,0.68,102.8899,19.4748,17.4368,0.0818,1775558.4,1593086.4827
002962.SZ,20260415,23.6546,1.76,131.8031,2.7671,4.2393,1.1782,489997.7914,351429.1284
603065.SH,20260415,0.5867,0.67,93.0214,1.6858,2.4244,1.4061,339782.7009,339782.7009
300770.SZ,20260415,0.7984,0.72,13.8545,2.5631,5.6267,7.1251,914999.7815,914999.7815
600925.SH,20260415,0.3248,0.59,97.5844,2.0358,2.5036,2.6813,3134444.4445,730752.1066
688381.SH,20260415,4.4655,3.38,,2.4197,10.9032,0.8362,612810.0,612810.0
002564.SZ,20260415,1.5185,1.07,109.8909,27.7265,2.0282,,516201.5907,516201.5907
688159.SH,20260415,3.1898,1.1,155.3104,4.4212,1.2604,0.2315,397371.0231,396601.1631
600889.SH,20260415,1.4129,1.16,,6.6159,22.4143,,825866.5201,542192.0948
000593.SZ,20260415,4.2015,0.44,4012.804,6.8332,3.4014,,597479.261,597232.9596
688183.SH,20260415,3.0031,0.81,58.9726,15.1206,9.1508,0.5193,8687540.3517,8687540.3517
