ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
001389.SZ,20260512,6.0613,0.83,77.138,12.4945,14.3409,0.251,9009492.024,2898070.8404
600841.SH,20260512,2.3352,1.0,3.6805,1.7878,1.9463,,1147728.6154,862581.2483
300968.SZ,20260512,3.2887,2.2,,3.0444,3.8201,0.3805,543181.32,543181.32
300634.SZ,20260512,2.5614,0.61,44.8471,3.5678,6.4993,0.6602,1087418.269,1046599.135
300295.SZ,20260512,7.1713,1.35,,2.2816,20.9571,,246877.0556,218155.7455
688370.SH,20260512,0.9958,1.41,115.9877,1.2526,6.4833,1.4754,334543.2248,334543.2248
301106.SZ,20260512,2.6246,0.61,48.9063,2.7979,3.8813,1.1194,363120.3533,363120.3533
300126.SZ,20260512,3.6063,1.59,,2.5142,5.301,,250157.1048,173365.1179
920578.BJ,20260512,5.8872,0.84,,5.716,9.1341,,151122.6957,45448.0
301093.SZ,20260512,4.4594,1.35,410.3289,7.8956,28.8358,0.1452,1740044.6095,1663694.8883
600827.SH,20260512,0.6495,0.56,12.024,0.7187,0.6135,3.1966,1479075.369,1330088.9837
300718.SZ,20260512,6.2855,1.32,91.0339,13.1951,17.8375,0.5033,2379177.4159,1565981.9923
600330.SH,20260512,19.7588,1.08,,5.1938,12.2394,0.0665,4028396.8027,4028396.8027
300378.SZ,20260512,4.1002,0.68,69.9341,4.9333,4.683,0.0707,1145405.6189,1136794.5719
000708.SZ,20260512,0.3557,1.05,12.9338,1.7561,0.7319,1.2887,7833189.4969,7833154.5769
603501.SH,20260512,3.1689,1.09,35.3816,3.9662,4.5244,0.5971,13028918.7793,12504712.4752
603399.SH,20260512,21.3932,1.19,,7.6176,1.925,,1233595.8828,1233595.8828
301616.SZ,20260512,3.3171,0.98,18.5369,2.4725,3.7445,0.8867,360880.0,128120.4792
603288.SH,20260512,0.2723,0.74,30.4173,5.2694,7.4841,3.7464,22143305.5881,21041312.4585
300158.SZ,20260512,1.3322,0.62,,1.7161,2.1457,,574543.4694,574074.7099
688017.SH,20260512,6.2762,1.06,367.1492,14.0687,81.9302,0.0365,5020862.1334,5020862.1334
002626.SZ,20260512,0.6689,0.49,34.1747,2.2026,2.8936,2.5157,969797.8648,969678.6148
600816.SH,20260512,2.0707,0.54,27.9674,2.0276,,,3101001.2,1722778.4445
688670.SH,20260512,3.7827,1.93,,2.1408,20.8948,,230507.2,230507.2
301179.SZ,20260512,8.8191,1.74,65.502,4.2008,8.7509,1.0249,1066422.7595,626221.6515
002909.SZ,20260512,1.7823,0.94,,2.9989,2.4309,,255060.0,248779.515
688638.SH,20260512,4.7761,0.96,,3.2378,3.1687,,247408.0,116904.7952
002043.SZ,20260512,1.6807,1.04,18.0089,3.9127,1.4511,3.6482,1349180.7845,1313032.9281
688563.SH,20260512,3.0282,0.9,52.0108,2.5998,9.4786,0.8829,2713950.0,705560.6168
000833.SZ,20260512,10.9652,0.64,37.4866,5.221,6.4704,0.451,2169632.4078,1227263.9803
600833.SH,20260512,1.4062,0.5,34.9529,2.2561,1.263,1.841,266588.1847,266588.1847
603680.SH,20260512,0.9738,0.85,18.8301,1.992,2.664,2.0094,1170092.1191,1170092.1191
002188.SZ,20260512,4.0516,0.64,80.4818,6.4399,5.6513,,232243.7434,182727.735
000778.SZ,20260512,1.2853,0.74,17.5071,0.6617,0.4578,0.4494,1763616.1168,1732616.5736
603639.SH,20260512,0.8647,0.59,27.5646,1.1953,1.0241,4.0471,419927.5314,408193.8815
600130.SH,20260512,23.9223,1.78,827.2152,5.2127,9.539,,474000.0,474000.0
605377.SH,20260512,2.1258,1.1,22.0035,1.4143,1.8237,5.996,561680.3004,561680.3004
300094.SZ,20260512,2.6952,0.64,,37.1662,1.1147,,353116.3502,346026.9459
300862.SZ,20260512,9.6104,1.54,,2.5967,13.2058,0.0544,509176.1737,417757.0373
000692.SZ,20260512,3.9326,0.55,84.315,14.9117,1.3086,,276540.3145,276540.3145
600299.SH,20260512,0.7425,0.89,39.6092,2.0079,2.2741,1.2148,3942117.449,3432833.6294
688408.SH,20260512,2.3918,0.94,,2.1144,1.2706,2.5309,857423.8778,857423.8778
300596.SZ,20260512,2.021,0.67,19.3473,2.0314,1.6422,0.8434,1007341.4791,1007341.4791
920092.BJ,20260512,4.0112,1.12,,5.3244,22.716,0.1645,186859.897,99189.6949
920185.BJ,20260512,0.8858,0.93,40.0485,2.6705,1.9227,1.2994,3441887.7636,3379762.7832
688529.SH,20260512,1.1596,1.1,,3.341,2.163,,330970.2755,330970.2755
688616.SH,20260512,1.6543,1.02,25.2378,2.8161,4.4194,2.0615,256510.919,256510.919
603289.SH,20260512,5.0309,0.72,45.8269,2.4166,2.9496,1.2244,359405.3262,359405.3262
000029.SZ,20260512,2.865,2.97,1135.1624,7.4165,21.9626,,2679887.34,2362007.34
002016.SZ,20260512,1.6788,0.93,28.4968,0.8774,2.7857,0.1869,432866.1631,432866.1631
300760.SZ,20260512,0.669,0.78,25.7422,5.0296,6.0406,2.7826,20173812.3548,20156472.6698
301603.SZ,20260512,11.4782,0.69,41.9743,6.4188,5.8516,0.1504,1605624.96,501691.32
301216.SZ,20260512,2.2927,0.71,34.2591,2.6289,1.0819,0.4454,1719708.4162,1625256.457
601899.SH,20260512,2.0238,1.32,14.9053,4.661,2.4943,1.4425,91950691.1629,71241000.6781
002887.SZ,20260512,4.7836,1.18,31.3066,1.7742,8.8722,1.8103,422568.9322,299996.2057
002392.SZ,20260512,5.0749,1.1,31.1951,2.1209,1.7601,0.3044,1263110.7802,1228156.9118
300573.SZ,20260512,3.8433,1.29,22.0471,7.6316,6.3647,2.0808,1667588.6092,1280608.8494
002713.SZ,20260512,3.0223,0.78,305.4272,13.4749,18.3935,,1170228.3763,647596.0221
000963.SZ,20260512,1.153,1.58,16.8071,2.2872,1.3358,2.7717,5885540.8619,5883111.9569
600715.SH,20260512,1.3229,0.71,,7.6235,32.3023,,824150.2605,581061.5649
301531.SZ,20260512,75.1384,,188.5517,17.3841,20.2727,,2517484.8764,537146.0124
300650.SZ,20260512,3.9541,0.84,97.6754,2.8019,1.3056,0.2714,402176.8516,283795.3381
301370.SZ,20260512,0.9632,0.93,62.7092,1.9586,0.7208,0.7984,491306.4,337993.4977
688173.SH,20260512,3.628,0.7,,5.3281,7.4971,,759583.8904,754448.5491
002511.SZ,20260512,1.7636,1.07,29.5013,1.8813,1.1738,0.7749,1045825.162,1028457.6893
300061.SZ,20260512,3.9836,0.97,,13.9419,15.3374,,646472.7971,610348.4806
603367.SH,20260512,1.6587,1.37,17.2256,1.1129,2.0848,2.6255,703579.9165,703579.9165
002966.SZ,20260512,0.5889,1.01,6.8984,0.7291,2.972,4.8521,3777709.3993,3714181.1433
002167.SZ,20260512,3.98,1.0,192.0247,5.8469,8.243,,1040386.2419,1018951.5093
920641.BJ,20260512,3.5761,0.94,247.5144,3.8457,2.6228,0.5602,134008.875,81077.6024
001368.SZ,20260512,2.3969,1.21,32.3725,2.3393,3.0208,2.0611,331379.344,315002.5092
300169.SZ,20260512,2.7822,0.76,65.0323,33.2888,4.6747,,210911.868,195223.051
603721.SH,20260512,2.8312,0.91,122.7197,6.524,8.4832,,319930.0,319930.0
300171.SZ,20260512,1.6709,1.01,48.104,1.2562,1.9205,0.807,999405.5922,734267.8483
301203.SZ,20260512,4.6793,1.36,39.1818,2.9727,12.5421,2.8924,414880.0,227367.205
301087.SZ,20260512,1.2102,0.56,31.2519,2.2574,3.3046,3.4334,1210151.61,995175.2151
300959.SZ,20260512,5.0321,0.78,,8.1076,18.3658,0.2938,896020.6022,583407.2913
688661.SH,20260512,4.6595,0.99,,15.6142,23.0692,0.0493,1896927.0589,1896927.0589
600166.SH,20260512,1.9505,0.63,19.8822,1.7662,0.4568,,2842346.7318,2842346.7318
002955.SZ,20260512,1.5753,1.09,633.0753,1.8548,1.7826,,596095.9383,492834.4202
301097.SZ,20260512,2.0791,0.85,,3.1494,5.4763,0.8192,351090.5238,172374.7878
601838.SH,20260512,0.4161,0.82,5.9813,0.8731,3.3489,4.7018,8031834.9996,8031834.9996
002456.SZ,20260512,1.9164,1.11,,7.863,1.4041,,2948370.2267,2912673.6099
000802.SZ,20260512,4.436,0.49,,5.7347,12.334,,350075.2247,349901.0184
301225.SZ,20260512,9.2142,0.86,97.2752,7.8873,10.3978,0.3373,1263717.12,365277.568
