ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
688719.SH,20260430,3.1041,0.68,,4.1127,7.4015,0.2707,691850.9663,537974.8988
002709.SZ,20260430,12.0734,1.18,43.0297,6.6777,6.2191,0.5758,12335337.1129,9131025.676
920857.BJ,20260430,4.6189,1.97,,3.9949,3.5355,0.5435,136173.1597,136173.1597
000068.SZ,20260430,1.161,0.74,,5.6407,4.4329,,330188.2402,330188.2402
301135.SZ,20260430,3.3009,0.8,161.0118,2.233,1.8829,1.0761,274250.88,205679.4175
603026.SH,20260430,11.7766,1.18,82.0194,5.1436,3.5892,,2674200.0529,2674200.0529
002079.SZ,20260430,14.3394,2.65,87.3842,2.6101,2.4492,0.1449,1062507.7979,948378.3134
688335.SH,20260430,1.4804,0.7,,4.1691,14.9517,0.6205,471786.2447,471786.2447
002558.SZ,20260430,2.7249,1.05,25.0805,3.8231,9.377,0.8789,6237644.3888,6237644.3888
603205.SH,20260430,6.6814,0.99,36.8786,2.6668,3.975,1.0373,406068.0,107608.02
600458.SH,20260430,1.8658,1.4,21.4843,1.3877,0.5134,2.1762,1117834.9775,1035486.4369
002584.SZ,20260430,3.3129,0.71,,2.1532,0.6341,,471099.2197,377083.3542
002318.SZ,20260430,1.5316,1.16,19.4284,3.228,2.6279,,2943238.2086,2875522.8132
000823.SZ,20260430,3.6765,0.94,37.3965,1.6677,1.2424,,799058.3689,799024.5258
920429.BJ,20260430,1.038,0.61,77.8392,1.8099,1.3567,2.0338,151362.816,138016.4755
000551.SZ,20260430,12.3374,3.09,23.2312,2.5916,1.8527,0.5119,789145.3989,788842.8449
600792.SH,20260430,2.3799,0.8,,2.0513,0.8798,,500575.5436,500575.5436
603382.SH,20260430,2.6265,0.99,47.8288,2.6722,1.18,0.766,473247.3218,94649.5855
300176.SZ,20260430,5.0248,1.3,55.7739,2.7312,1.4606,0.2886,268385.5944,268385.5944
000016.SZ,20260430,1.3839,0.45,,,0.8459,,780174.3122,517296.3912
300339.SZ,20260430,5.4305,0.82,251.7375,9.8768,8.8527,0.1535,3600573.4122,3515920.7434
600287.SH,20260430,1.4863,0.84,113.2168,1.1319,1.0639,,258583.2758,258583.2758
688387.SH,20260430,5.9833,1.4,,11.4035,10.9888,,6693912.5,3948849.7576
600151.SH,20260430,4.2104,0.79,,4.7239,6.1009,,2081100.0684,2081100.0684
000536.SZ,20260430,0.9045,0.64,,12.9733,8.212,,1089816.9244,1088654.5113
