ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
920007.BJ,20260519,2.7748,0.57,32.3429,3.6026,2.3664,1.8598,234864.1413,56130.3909
000782.SZ,20260519,5.5352,0.48,,3.5372,2.3249,,571922.397,439940.306
920050.BJ,20260519,1.7834,0.54,23.2177,2.0651,2.082,,224221.6335,59974.0828
920076.BJ,20260519,4.449,0.78,22.3264,1.8187,1.6256,,181486.8455,57089.4993
001359.SZ,20260519,6.0232,0.75,75.9033,8.9783,14.9329,0.3598,1855959.1658,463998.8835
603551.SH,20260519,0.7076,0.92,15.9047,3.1531,2.4036,7.0717,457459.0109,451681.6599
600073.SH,20260519,0.5721,0.65,,1.1171,0.2367,1.2522,524190.7748,524190.7748
001280.SZ,20260519,4.5958,0.6,92.6108,9.3513,7.8917,,15922931.8168,1217113.807
920018.BJ,20260519,2.2709,0.36,32.8705,3.8171,1.2525,0.3571,356522.7792,123826.64
920086.BJ,20260519,6.9443,0.62,28.8165,2.964,9.4215,,260495.84,83255.6285
920101.BJ,20260519,1.1259,0.65,29.058,2.8742,3.5693,,308541.8302,96279.9635
920035.BJ,20260519,5.5005,0.73,36.2194,3.9596,3.8603,1.2952,223324.14,50239.2456
000692.SZ,20260519,2.2354,0.51,84.315,14.9117,1.3086,,276540.3145,276540.3145
920005.BJ,20260519,1.864,1.05,55.0389,4.4058,6.2027,1.7251,288674.0,74777.0
920037.BJ,20260519,2.5818,0.44,31.4235,8.4043,7.836,1.8071,664057.2962,214648.7008
920106.BJ,20260519,2.522,1.1,22.5811,4.975,7.2162,1.1933,284552.118,219496.7266
600759.SH,20260519,0.1241,0.73,54.663,1.2787,5.1686,,1161722.5984,1160232.0184
920022.BJ,20260519,1.3195,0.36,23.6605,3.8417,2.4084,4.5298,157136.205,43282.075
920080.BJ,20260519,2.2379,0.8,26.8706,3.6308,5.1046,1.9569,212065.0,58702.9161
600186.SH,20260519,21.248,1.53,58.9429,10.9772,5.6396,,2072435.925,2068243.8644
920015.BJ,20260519,8.0619,0.73,35.6429,3.6218,6.402,,618184.0015,182456.7264
920029.BJ,20260519,0.4775,0.8,16.5263,2.4337,3.3607,2.2628,920679.7155,895870.683
920003.BJ,20260519,2.2964,0.54,18.5365,3.0535,5.4756,1.2945,199967.1437,41142.0707
301526.SZ,20260519,9.0666,0.62,143.9134,8.2612,7.8317,,7051541.9498,2626214.766
920128.BJ,20260519,8.2245,3.91,192.4943,4.1122,3.7439,1.5385,211094.0,63180.0
301567.SZ,20260519,7.3745,1.21,,4.7144,8.4273,0.3783,342576.0,101059.2063
000755.SZ,20260519,0.5758,0.66,16.3482,1.3653,4.7144,3.8168,768870.5427,768870.5427
300823.SZ,20260519,3.7404,0.75,49.2911,2.6143,5.8386,1.6821,253844.5249,164321.9076
920100.BJ,20260519,22.7577,1.17,79.9896,10.0165,8.1774,0.7736,477029.5059,126481.8019
603375.SH,20260519,5.0257,0.7,572.8284,3.1141,10.1179,0.2087,482294.0016,305574.4308
603341.SH,20260519,2.9407,0.79,45.4935,2.8117,0.5038,1.2518,2030787.2426,1034503.0613
920118.BJ,20260519,2.8013,0.61,34.2743,1.9759,0.703,4.3725,116401.461,70544.3141
603175.SH,20260519,13.7543,1.26,628.8742,14.7312,7.9989,,4034654.6915,419818.1837
920191.BJ,20260519,18.4797,1.06,24.547,2.2946,4.7513,,233274.951,52488.225
920108.BJ,20260519,3.3248,2.03,86.4339,4.3379,3.6066,0.6327,208017.6,88144.9212
920169.BJ,20260519,2.2824,0.52,80.7844,6.6625,11.0015,0.3643,224381.8499,141187.0843
920046.BJ,20260519,16.6051,0.75,206.1142,12.2474,13.9402,0.2558,316397.2,174939.7717
920970.BJ,20260519,3.6172,1.01,,3.1516,4.516,,77560.56,49049.91
688439.SH,20260519,1.6848,1.12,76.8933,2.0925,14.5872,0.3105,1049800.0,1049800.0
920062.BJ,20260519,4.7428,0.97,207.7501,2.7295,1.4177,0.2729,205123.7231,144423.1463
920223.BJ,20260519,1.9748,0.64,,10.9091,5.4583,,260306.675,135021.1063
920564.BJ,20260519,2.6829,0.84,,7.2066,10.4336,0.1683,220620.5656,101492.9658
920179.BJ,20260519,12.9274,1.25,233.9975,5.876,16.6232,0.2023,444797.01,354309.7062
920533.BJ,20260519,4.281,0.63,95.3515,8.6225,4.6243,0.6117,328854.6799,183939.8895
920857.BJ,20260519,1.448,1.19,,3.882,3.4356,0.5593,132324.7878,132324.7878
301210.SZ,20260519,8.4202,1.06,74.2636,2.6464,2.5145,0.7078,498572.3529,189068.0433
301353.SZ,20260519,2.8627,0.69,41.5725,2.2027,3.0026,1.276,289732.8658,94081.5658
001288.SZ,20260519,3.8468,0.89,31.0901,2.8288,3.6785,0.7254,647567.5263,418833.0323
688041.SH,20260519,1.8555,0.98,266.0366,30.8647,45.2982,0.0288,72523997.1154,72523997.1154
603073.SH,20260519,3.5972,0.99,39.2978,1.6981,2.9136,1.4771,235596.0,103363.3743
301141.SZ,20260519,5.7585,0.79,258.1601,5.2156,8.5787,0.1854,669155.904,240145.504
920932.BJ,20260519,1.42,0.73,,2.6178,4.9012,0.1454,157814.8243,130046.0927
920145.BJ,20260519,1.5808,0.83,,3.757,18.1217,,96865.15,66718.189
920171.BJ,20260519,4.0552,0.7,209.5584,9.8586,8.4103,,215501.4553,145408.757
920454.BJ,20260519,1.5105,0.68,54.3011,4.5641,10.2672,1.0959,153446.0,71876.53
920873.BJ,20260519,2.4236,0.47,,5.5179,14.3413,,136974.5928,106987.1107
920260.BJ,20260519,1.0397,1.13,30.4454,2.1834,3.2665,2.0986,98683.15,94231.505
920720.BJ,20260519,1.6974,0.67,55.7903,5.8703,4.4536,0.9488,320783.4127,89634.7965
920092.BJ,20260519,13.7766,2.1,,6.2,26.4517,0.1412,217589.3485,115501.6214
920436.BJ,20260519,1.4619,1.7,1270.7699,3.5913,0.6942,,139257.624,130991.6546
920981.BJ,20260519,14.1758,0.85,245.3019,6.0527,4.8621,0.37,310001.272,151253.1914
688031.SH,20260519,4.845,0.8,,18.8272,32.6954,,1518438.7071,1518438.7071
688426.SH,20260519,1.727,1.3,,1.8131,11.5816,,242648.9454,242074.8642
