ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
300739.SZ,20260211,8.1735,1.43,152.2138,2.925,4.5065,0.5664,789484.2019,725436.3439
600894.SH,20260211,0.4726,0.71,12.4079,0.9664,1.1557,7.2705,824424.6544,816163.8228
002623.SZ,20260211,14.9579,1.14,,2.2818,3.1899,1.4935,646355.9375,644971.4979
688036.SH,20260211,0.6956,0.76,18.4204,3.4221,1.0428,3.7535,6987690.1882,6987690.1882
920346.BJ,20260211,0.7235,0.69,40.8094,4.2289,7.0442,1.406,195099.8562,107896.3938
300939.SZ,20260211,1.384,0.87,52.8011,3.09,3.427,1.1059,428880.0,428880.0
603236.SH,20260211,3.3416,1.55,25.7569,3.6865,1.0702,1.0211,2485643.0465,2259675.4999
920033.BJ,20260211,1.1107,0.73,53.7689,2.694,9.3134,,205508.3063,142762.6526
000576.SZ,20260211,1.3254,0.66,60.0779,2.8383,9.7842,,468713.1618,465917.5903
301076.SZ,20260211,3.3638,0.92,113.961,6.3872,16.8704,0.4132,748841.2984,470213.0657
920957.BJ,20260211,1.4019,0.57,280.4257,3.5748,2.2416,0.7692,139491.7342,55516.1542
000786.SZ,20260211,1.1391,0.69,15.8639,1.824,1.9316,2.9831,4899035.3289,4862403.5693
301665.SZ,20260211,6.1608,0.95,28.7948,3.828,2.6338,2.0087,1344150.0,114252.75
301468.SZ,20260211,7.538,0.67,201.6237,4.0197,19.6273,0.3745,903250.5341,520668.0909
600467.SH,20260211,2.7476,0.65,96.3703,1.1531,2.8588,0.3304,394468.4621,394468.4621
603336.SH,20260211,3.9676,1.58,620.262,4.2064,5.6727,0.0508,599588.1608,599588.1608
301595.SZ,20260211,13.5564,2.01,79.5987,6.7979,5.4723,0.4609,587310.72,132144.912
300962.SZ,20260211,1.9164,1.65,45.4617,4.6741,12.8081,0.8249,467283.3577,467283.3577
001979.SZ,20260211,0.5018,0.52,23.8297,0.949,0.4917,1.8663,9376673.4578,8750584.1478
688472.SH,20260211,2.7889,0.47,43.0166,2.3984,1.2743,0.6103,5512070.9895,2039001.0936
603626.SH,20260211,6.1021,0.84,,6.9766,4.6314,,1488187.3286,1488187.3286
688347.SH,20260211,2.9397,0.85,4236.7181,5.1328,13.8699,,22842912.8092,5360281.5
688283.SH,20260211,0.679,0.6,124.2484,5.9945,22.0678,0.5427,579402.6,579402.6
002635.SZ,20260211,1.4238,0.87,66.7055,1.6129,2.0076,1.4025,940713.3426,563771.5057
002463.SZ,20260211,2.459,0.79,34.9449,8.8383,7.0503,0.72,13357007.3103,13346227.5833
603959.SH,20260211,10.9383,1.15,,144.4849,3.2503,,343209.2944,343209.2944
688361.SH,20260211,1.0591,0.53,2633.1335,13.4362,38.1827,,6757099.9844,4791272.5076
300624.SZ,20260211,16.722,1.33,,16.9459,11.9662,,1829928.3067,1620722.3894
000839.SZ,20260211,6.5995,2.77,,7.9486,3.7524,,1219065.9955,1219065.9955
300274.SZ,20260211,3.0145,0.81,20.5995,7.3357,3.3457,1.3206,31554277.8733,24195377.8138
301356.SZ,20260211,1.5537,0.64,54.0311,1.6273,3.1334,,488376.0,123925.41
600152.SH,20260211,2.3218,0.5,,2.5013,2.9257,,425908.8969,425908.8969
300049.SZ,20260211,1.932,0.93,142.9333,9.2393,11.9746,,1760499.8796,1551382.9162
600540.SH,20260211,2.1989,0.97,,6.4912,0.6531,,283130.5795,283130.5795
605138.SH,20260211,0.5861,1.07,91.8333,1.7428,1.2076,0.7117,420011.9761,420011.9761
605365.SH,20260211,0.4762,0.51,38.08,2.72,1.4884,2.0778,1014066.0095,1014066.0095
002434.SZ,20260211,1.4747,0.71,38.8874,2.1158,2.126,1.0428,1258783.4,1257576.067
000523.SZ,20260211,5.454,0.54,13.8175,3.7751,3.3793,,713997.2313,515487.2999
002530.SZ,20260211,2.1355,0.85,179.781,6.1292,7.3239,,811924.4984,724318.514
688219.SH,20260211,1.3127,1.16,33.2324,2.3235,1.0591,1.0271,690297.6,690297.6
