ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
002102.SZ,20260422,1.3445,0.7,,2.0991,0.6873,,695651.128,610583.5608
603131.SH,20260422,3.4672,1.3,,4.5109,7.8959,0.0524,728730.3169,728730.3169
920570.BJ,20260422,1.3661,0.56,152.2894,4.3042,12.3842,0.3036,150208.4441,72948.2861
000975.SZ,20260422,1.5643,1.68,22.5365,5.0957,4.4213,1.2248,8274632.3497,7531748.6742
002037.SZ,20260422,0.9525,0.77,,2.1626,0.5922,,405978.3119,405978.3119
600289.SH,20260422,1.3795,1.16,,3.8956,13.5931,,435425.9276,390486.652
300395.SZ,20260422,8.3728,1.26,151.8048,13.7868,34.6672,0.1079,6274001.5557,6146205.5319
601607.SH,20260422,0.2094,0.64,10.9867,0.8287,0.2218,2.4175,6289381.6281,4730495.9285
002458.SZ,20260422,3.9985,1.21,43.6535,2.7747,3.9521,2.2063,1230331.1615,801072.6358
600882.SH,20260422,1.7258,1.01,94.1033,2.2604,1.7438,,1050710.5128,1050710.5128
001283.SZ,20260422,5.912,0.94,35.4839,2.0529,1.2283,0.4956,720589.5131,574916.1496
000718.SZ,20260422,0.6576,0.5,,0.6886,4.125,3.3333,637273.6406,479239.5556
002141.SZ,20260422,1.979,1.02,251.3711,4.9245,3.4145,,394581.4748,394581.4748
920174.BJ,20260422,1.4825,0.89,43.3651,2.7685,6.1623,,863281.4662,346263.0208
600500.SH,20260422,0.7355,0.9,,1.4308,0.3176,,1503500.341,1503500.341
300542.SZ,20260422,1.3897,0.81,,8.6536,3.5226,,468440.4815,388584.1947
000423.SZ,20260422,1.198,0.93,19.4148,3.2659,5.038,4.8436,3375726.5114,3369821.2359
300015.SZ,20260422,1.1304,1.53,28.564,4.2392,4.1483,2.4262,9194841.1166,7843982.9121
300699.SZ,20260422,2.6537,0.88,50.9087,5.4024,10.7425,1.3428,3071845.64,3035113.2718
600460.SH,20260422,1.9255,1.29,85.0747,3.8475,3.5978,0.1449,4594502.364,4594502.364
002389.SZ,20260422,1.649,0.68,814.7183,2.7399,7.4882,0.2693,2194392.8948,2194047.9001
688625.SH,20260422,1.642,0.82,47.9461,8.9116,13.6703,0.5612,1350261.2187,1350261.2187
000650.SZ,20260422,0.6327,0.64,18.0427,1.2651,2.1384,2.6132,803564.5463,764215.4687
605058.SH,20260422,3.9822,0.88,35.6827,3.0349,4.0353,1.5765,543968.5537,543968.5537
300809.SZ,20260422,3.0901,1.03,186.7411,5.3741,17.3857,0.3449,882062.8768,523831.3044
002279.SZ,20260422,2.556,0.99,162.1597,5.0427,2.4306,,706147.4273,646786.6988
002957.SZ,20260422,8.2539,0.95,94.5669,6.5381,8.5419,0.3391,2094032.5755,2087532.8059
301067.SZ,20260422,1.8504,0.76,2503.3203,4.0203,4.1675,0.1445,333422.244,218869.2981
000917.SZ,20260422,1.8988,0.78,84.2607,1.35,3.2365,0.2014,1407633.4436,1407537.1475
600604.SH,20260422,1.1029,2.15,,1.5259,8.4497,0.2016,929159.1828,698097.5828
688267.SH,20260422,5.2688,4.03,26.2637,1.7989,5.8457,2.1886,514151.6,514151.6
301150.SZ,20260422,9.1665,1.2,660.3254,4.2608,2.772,,1516950.4694,1447694.6871
600685.SH,20260422,1.8451,0.75,42.8708,2.3705,2.1037,0.4905,4322502.5039,2511948.7835
600099.SH,20260422,1.4935,0.9,102.0067,4.584,2.214,0.2625,250454.16,250454.16
601116.SH,20260422,1.9564,1.11,55.7097,2.3555,1.9457,1.4461,757439.2272,757439.2272
605016.SH,20260422,1.0752,0.92,26.9385,5.2752,7.5313,0.7942,1098332.2168,1098332.2168
600148.SH,20260422,1.0303,1.14,270.8746,5.394,3.4998,,256144.7745,256144.7745
002352.SZ,20260422,0.3171,0.73,16.6814,1.8682,0.6017,2.4453,18545103.9051,17553644.0827
688312.SH,20260422,5.8866,0.98,74.1755,6.6381,16.3593,0.7107,1012089.5527,1012089.5527
300577.SZ,20260422,0.709,0.97,13.3361,2.103,0.9138,1.8352,450892.1444,267269.8071
000912.SZ,20260422,2.4498,0.78,242.694,1.2156,1.7162,,771456.0,771456.0
600094.SH,20260422,1.0376,0.67,,1.0655,4.7562,,1092726.5212,999328.0765
002778.SZ,20260422,1.8805,0.86,,7.9986,11.2603,,252625.4325,249943.1985
300894.SZ,20260422,1.4357,1.14,,3.6957,4.2521,,399781.5815,289366.1543
000011.SZ,20260422,0.6183,0.66,148.0929,1.4781,2.1056,,501814.3955,443292.4072
600941.SH,20260422,1.0708,1.01,15.2807,1.4586,1.9709,5.0032,207521585.9789,8650321.7016
002918.SZ,20260422,2.5511,0.9,72.3857,1.4347,1.1649,1.7391,470127.4509,246320.2595
002592.SZ,20260422,1.77,1.1,19.3636,2.4164,3.1812,2.5031,226381.5944,209895.8906
002396.SZ,20260422,4.8221,1.32,40.7555,2.3455,0.841,0.8895,1646388.9205,1639600.8615
300304.SZ,20260422,1.7896,0.95,24.3101,3.3092,4.7298,0.678,1134561.6837,1104034.0699
300935.SZ,20260422,2.0387,0.47,,3.3175,19.8183,,252192.409,191323.849
920932.BJ,20260422,1.3201,0.63,,2.7658,5.8262,0.1364,168244.509,138640.5942
301107.SZ,20260422,1.5618,0.87,36.1446,3.1273,4.069,1.7452,290979.1983,168238.3868
300877.SZ,20260422,1.8746,1.06,37.4612,2.0699,3.3434,0.337,345240.0,345236.9792
600822.SH,20260422,0.5145,0.38,200.1511,3.9988,2.2518,,490021.239,391394.1331
000637.SZ,20260422,2.0619,1.05,,4.1696,0.7216,,231344.5334,162240.3495
688513.SH,20260422,1.5824,0.79,42.9907,3.9474,8.7221,0.6342,1179235.4701,1179235.4701
688556.SH,20260422,3.8177,0.72,,2.969,3.2072,0.8408,1170560.473,1170560.473
603277.SH,20260422,0.1446,0.8,16.4709,3.3099,3.1093,4.9048,870839.3138,865229.6095
001965.SZ,20260422,0.1389,0.6,13.8108,0.9234,4.7655,4.4549,6367004.0075,6367004.0075
600120.SH,20260422,0.8736,0.6,20.5727,1.1656,23.5036,2.0714,1922859.78,1922859.78
688175.SH,20260422,0.8824,0.54,,2.6446,19.9128,0.2831,456747.644,456747.644
603098.SH,20260422,1.4634,0.87,79.8954,2.9022,2.7402,0.3277,823582.1664,822208.7664
600603.SH,20260422,1.4946,0.88,20.081,1.1139,2.5264,,813850.481,813850.481
000925.SZ,20260422,3.01,1.53,78.6499,1.5562,2.169,,514041.0921,511665.6741
688326.SH,20260422,1.3654,0.98,148.2852,3.7454,2.1553,,1475993.4538,1373639.0494
605222.SH,20260422,8.025,1.15,94.5518,3.0153,0.6235,0.1174,1406348.7318,1406348.7318
688536.SH,20260422,3.8748,1.05,165.874,4.5984,13.3957,,2869484.6877,2819057.0816
000505.SZ,20260422,1.2606,0.85,,1.6553,0.6031,0.2761,473971.5637,412311.9791
920819.BJ,20260422,0.4219,0.75,,0.9198,0.8039,,440062.2,434973.375
688466.SH,20260422,1.0226,0.88,41.2519,1.8346,3.6041,,209127.9082,209127.9082
603815.SH,20260422,11.2364,1.36,25.8981,1.7871,0.9941,0.9214,432009.116,432009.116
300443.SZ,20260422,4.1862,0.92,30.9053,1.5454,3.9042,0.559,971928.6395,737062.0006
603938.SH,20260422,7.0531,1.44,144.3794,4.6359,5.5287,0.0559,1159352.2259,1159352.2259
688208.SH,20260422,2.4354,1.55,26.0662,6.633,5.0478,2.4829,2439467.889,2439467.889
300422.SZ,20260422,1.1284,0.75,,2.2308,1.2914,,247186.6201,236802.2251
300127.SZ,20260422,2.2154,0.86,56.1476,6.5882,11.6316,1.1334,997875.9597,712760.2403
002653.SZ,20260422,0.9902,0.73,251.9149,15.2435,14.9032,0.2312,6539201.0268,3134294.2306
600169.SH,20260422,0.3718,0.88,33.3894,1.5392,0.7698,,803304.7608,799953.96
002692.SZ,20260422,11.2258,0.88,73.8971,4.1504,1.1264,,504138.492,503831.7005
000688.SZ,20260422,1.4346,0.73,48.5044,20.0691,10.8644,,5221408.3126,5221389.2787
688066.SH,20260422,4.5587,0.71,,11.5987,9.1071,,486239.0205,486239.0205
688628.SH,20260422,6.0157,1.35,70.0722,8.4341,8.7509,1.3533,1068274.6061,1068274.6061
603696.SH,20260422,2.3528,0.99,90.4183,6.2701,5.8675,0.5818,363854.4,363854.4
300429.SZ,20260422,3.6177,0.81,,4.4791,8.2665,,781892.61,581878.535
301556.SZ,20260422,8.5743,1.15,56.182,8.0221,14.2521,0.9025,776218.56,268326.96
688818.SH,20260422,15.9184,0.76,378.2264,23.7478,37.5104,,12380793.4879,941012.4644
000425.SZ,20260422,1.1672,0.7,17.6292,1.9569,1.1587,1.7558,11713369.9047,8982195.2812
600325.SH,20260422,0.8907,0.7,,0.5147,0.1218,3.4797,977014.0012,977014.0012
605376.SH,20260422,2.7313,0.75,140.427,17.949,26.7241,0.1275,3077985.6,3077985.6
600996.SH,20260422,2.4268,0.68,,4.6169,8.6059,,1079728.6736,1079728.6736
600132.SH,20260422,0.6169,0.94,20.831,18.6206,1.7417,4.1525,2564079.407,2564079.407
002096.SZ,20260422,0.4559,1.01,18.4042,1.827,1.4837,1.9558,1458758.3455,1458755.8653
600845.SH,20260422,1.4221,1.49,53.5248,5.8184,5.9994,2.6075,6645852.9266,4940335.3642
000153.SZ,20260422,2.1621,0.33,26.4972,1.4352,0.727,1.5411,301580.9038,297805.6546
002086.SZ,20260422,2.5735,1.36,,2.9251,11.4681,,387871.407,313094.6353
300020.SZ,20260422,1.3775,0.55,,2.086,16.8003,,293236.1724,282869.3148
605567.SH,20260422,1.4339,0.87,54.828,1.9913,0.8292,0.92,217400.0,217400.0
000506.SZ,20260422,2.6984,0.74,46.4817,18.2649,26.7127,,1623923.0462,1623379.7678
603527.SH,20260422,4.7359,0.67,28.0723,1.8465,0.3662,1.3311,380999.3824,380999.3824
688655.SH,20260422,9.7146,0.8,,7.7358,7.3747,,508215.9,508215.9
600988.SH,20260422,2.3354,1.11,26.647,6.1226,6.4989,0.3702,8213577.1113,7191424.9757
002548.SZ,20260422,2.1892,0.78,,2.9289,0.8944,,417399.5236,405453.632
688203.SH,20260422,0.7574,0.7,258.4508,1.7262,2.9937,0.474,254969.0095,254969.0095
300722.SZ,20260422,1.0059,0.75,104.0148,12.7989,19.187,0.5806,857945.088,857945.088
688981.SH,20260422,1.8765,0.74,171.4782,5.731,12.8392,,86437575.6966,21569281.2161
300584.SZ,20260422,3.3675,0.59,115.3918,4.9526,8.3966,0.2322,516720.0,353568.8723
003040.SZ,20260422,1.558,1.34,1245.5906,5.2212,7.0448,0.1892,731361.6516,724564.5092
688032.SH,20260422,1.7426,1.47,,2.492,7.3749,2.7646,1424860.5908,1424860.5908
605128.SH,20260422,0.8266,0.79,38.366,3.3541,2.976,0.7591,719982.9875,719982.9875
000983.SZ,20260422,0.5804,0.68,21.4565,0.997,0.9242,3.9938,3639021.7788,3638999.456
