ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
301039.SZ,20260309,1.1737,0.82,19.7963,1.1774,0.8476,3.0668,1711075.5955,1326066.3075
600371.SH,20260309,7.9415,0.9,140.2831,5.1613,12.8535,1.548,283508.082,283508.082
300674.SZ,20260309,2.2251,0.88,39.3158,3.5241,4.1126,1.1455,1560190.445,1557874.1377
600704.SH,20260309,1.3987,0.9,7.5279,0.7074,0.0484,5.6058,2859662.4792,2859662.4792
300539.SZ,20260309,3.9585,0.84,157.4015,6.9428,8.8957,0.3728,806714.892,655625.7051
000581.SZ,20260309,3.3049,0.82,15.6589,1.2032,2.0984,4.0361,2402462.4471,1972759.6168
003002.SZ,20260309,1.2214,0.76,28.6824,3.4803,4.0378,0.5722,522000.0,477231.3878
603709.SH,20260309,2.0511,1.14,,4.3747,1.4151,,226560.7284,224821.3582
002092.SZ,20260309,9.2688,2.46,,0.9491,0.7095,,2048705.4379,2037307.9189
603661.SH,20260309,0.6505,1.0,16.5356,1.228,0.3897,3.872,456139.8617,456139.8617
601992.SH,20260309,0.9901,0.76,,0.4998,0.1967,2.6316,2028776.5155,1583490.0702
688550.SH,20260309,1.7604,0.88,24.9554,2.3882,4.6262,1.3091,775693.8824,775693.8824
920396.BJ,20260309,7.3921,0.79,63.8138,7.1773,10.0895,0.5751,260718.301,185224.5983
001215.SZ,20260309,2.209,0.85,64.555,1.9329,1.9179,,360951.0569,359548.5218
300211.SZ,20260309,0.8557,0.89,,5.6707,13.2344,,262899.2104,256979.0665
300071.SZ,20260309,5.487,1.03,,38.8224,5.2638,,544594.6498,534123.2393
000608.SZ,20260309,3.3261,0.87,,1.2021,7.3117,,249721.1319,248227.3771
002687.SZ,20260309,2.4367,0.96,44.2587,1.759,2.0472,,262485.3353,214993.8097
300785.SZ,20260309,6.4518,0.88,122.966,5.5274,7.9593,0.2858,1043791.1705,642132.662
600831.SH,20260309,2.1383,1.21,,2.0364,2.3163,,299308.6836,299308.6836
603800.SH,20260309,1.6778,0.78,85.0154,9.3027,6.7176,0.2516,801632.0,801632.0
300740.SZ,20260309,5.2987,1.51,55.6139,4.0685,1.8308,,842421.8225,775402.7378
603822.SH,20260309,3.0178,1.13,,19.8464,2.7363,,886570.7244,886570.7244
301418.SZ,20260309,4.3372,1.09,182.9484,1.7659,8.4015,,285780.0026,114713.3936
300834.SZ,20260309,2.1376,1.92,73.8929,1.6545,3.4035,1.2017,485830.5813,482606.3617
002876.SZ,20260309,3.6095,0.7,97.4337,1.9789,1.4022,0.5525,471054.2808,403503.9517
301313.SZ,20260309,5.245,0.83,,4.7302,6.2956,,340672.0462,248581.2464
301163.SZ,20260309,3.7938,0.98,70.6346,2.2408,3.1044,0.4008,254510.4,170689.268
300172.SZ,20260309,9.5355,0.75,55.0798,2.2308,5.6926,0.7825,432417.69,334524.4153
300666.SZ,20260309,6.3367,0.95,83.5253,8.1285,8.7286,0.2012,4019873.6681,3350751.4191
000514.SZ,20260309,1.1033,0.75,44.5434,1.0924,14.2071,,414291.5438,414291.5438
600282.SH,20260309,0.8369,1.16,13.1175,1.3057,0.6308,3.5657,3520266.9673,3520266.9673
000166.SZ,20260309,0.3645,0.83,12.9513,1.1009,4.5352,1.6701,12144373.1116,10929721.0483
688566.SH,20260309,1.6651,1.68,23.0218,2.4535,6.1714,1.7415,595500.5629,595500.5629
600312.SH,20260309,5.6007,1.27,29.5842,3.0546,2.6234,1.0184,3397730.9577,3397730.9577
002786.SZ,20260309,1.1151,0.5,,17.2098,1.6654,,395002.764,393807.264
000421.SZ,20260309,6.1251,0.84,23.0432,1.4453,0.4563,0.8511,406111.9239,406027.482
605108.SH,20260309,1.1291,1.01,97.5436,2.0473,1.7894,0.6796,457340.0,457340.0
605178.SH,20260309,3.1118,0.89,,5.4394,18.9092,,664826.8,664826.8
600433.SH,20260309,1.9182,0.78,316.5499,1.3815,0.8208,1.7094,614348.0108,614348.0108
002368.SZ,20260309,1.4338,0.87,57.718,2.4861,1.5418,0.4471,1289465.5307,1283669.0907
603458.SH,20260309,5.3093,2.0,,1.1871,2.31,,338879.837,338879.837
600990.SH,20260309,2.0019,0.62,,3.9347,4.5678,,709132.3622,703737.2127
603517.SH,20260309,0.5913,0.58,103.5634,1.1184,1.2974,2.8014,713870.2806,713870.2806
600115.SH,20260309,2.8771,2.22,,6.6485,0.7847,,10668376.8116,8223058.0433
600589.SH,20260309,26.2542,1.49,414.0837,25.4485,43.8903,,1809812.5959,1802254.7959
603222.SH,20260309,2.9582,1.23,,3.4195,7.5004,,478357.5503,478357.5503
000937.SZ,20260309,2.0536,1.4,51.6845,1.0883,1.4146,10.2215,2074192.001,2015404.1722
002838.SZ,20260309,1.003,0.94,72.5969,3.5134,2.1013,0.3576,1258187.7973,1106261.4341
688262.SH,20260309,4.1298,0.76,,6.4937,23.9927,,1276127.6696,1276127.6696
300733.SZ,20260309,1.7488,0.95,58.6148,3.0591,2.7138,0.2898,523012.1151,385803.0932
002507.SZ,20260309,1.2006,0.74,19.5485,1.7345,6.1731,4.7656,1501248.6554,1494737.784
002333.SZ,20260309,1.2333,0.79,79.1094,2.0805,2.4099,0.1695,398205.632,393240.5832
000534.SZ,20260309,8.728,1.7,103.2319,14.7701,18.6075,0.1044,2311312.0686,2267865.807
003042.SZ,20260309,5.9444,1.05,,2.0046,1.319,,263160.56,235244.531
002475.SZ,20260309,1.3395,0.87,21.4307,4.3113,1.084,0.7717,33879828.204,33802118.3108
600361.SH,20260309,2.9266,1.48,19.4864,1.6223,0.226,1.6763,1810426.7826,1810426.7826
603100.SH,20260309,1.2895,1.07,18.7591,2.6273,1.7395,2.4946,1182864.1707,1179097.7776
300865.SZ,20260309,2.2579,0.93,,3.1688,8.8091,,275654.08,162060.3929
300096.SZ,20260309,1.5967,1.46,54.4245,9.7258,6.7492,,340990.0,340990.0
600038.SH,20260309,2.059,0.97,52.8254,1.7492,1.097,0.5542,3018026.9171,2462350.5485
600128.SH,20260309,2.5352,0.62,61.1364,1.3116,0.3686,0.8646,285426.3258,279834.345
603698.SH,20260309,3.0244,0.65,95.1336,5.405,3.945,0.4683,1865781.19,1865781.19
920166.BJ,20260309,8.0104,0.62,27.1991,3.8195,6.76,,233411.7658,73670.5917
002730.SZ,20260309,8.6678,1.54,72.8122,4.2611,5.6915,0.6781,694107.13,663339.28
002284.SZ,20260309,2.9687,1.34,29.6174,3.5572,2.1767,0.3247,1138214.5359,1126069.8264
002537.SZ,20260309,5.9621,1.28,50.4735,2.4541,1.5657,,1037830.8026,1033572.5746
600593.SH,20260309,4.8666,1.22,,21.5305,10.2657,,520345.105,513783.2
000809.SZ,20260309,9.016,3.37,,1.1396,7.5996,,304347.9871,304347.9871
002436.SZ,20260309,9.8172,1.35,,7.486,5.9026,0.1254,4036724.7121,3587430.983
301290.SZ,20260309,2.0072,0.85,,1.2863,6.8027,2.1587,274274.5885,186631.3892
002173.SZ,20260309,9.7307,0.71,,7.3518,16.3027,,1309290.6724,1235175.2824
300936.SZ,20260309,9.3471,0.56,,3.6691,15.8163,0.205,366825.6,231511.2215
002268.SZ,20260309,3.2975,1.27,107.5181,3.1582,7.6154,0.2985,1699728.5268,1699048.7951
688507.SH,20260309,5.4692,1.41,270.8878,3.0515,18.709,0.3784,871483.9075,481525.4394
001316.SZ,20260309,3.371,0.77,43.8185,4.7158,5.9301,1.1891,589390.9504,569813.1712
603838.SH,20260309,1.2873,1.26,,3.0775,8.2274,,288014.4,288014.4
002519.SZ,20260309,8.2696,0.8,,4.3977,209.7665,,1010408.5155,1003550.5585
603529.SH,20260309,0.4383,0.73,10.3437,2.5452,0.9599,4.3573,2422259.6134,2362150.924
000900.SZ,20260309,1.2078,0.86,17.6506,0.5833,0.9188,3.5047,649630.527,649601.637
600958.SH,20260309,0.6194,0.88,16.0264,1.0611,4.6395,2.2426,8267235.8691,7267806.8267
601156.SH,20260309,2.2546,1.78,11.3304,1.5594,1.257,1.5393,2970316.4453,1767338.2853
600770.SH,20260309,2.6294,0.76,165.2,2.3545,19.2229,,807300.0,807300.0
600097.SH,20260309,1.7725,0.57,26.9693,1.2248,1.2429,0.6785,284064.2031,284064.2031
688089.SH,20260309,2.1915,1.54,20.9878,1.9968,5.7207,1.0235,328876.0205,328876.0205
603813.SH,20260309,1.1367,1.33,,7.1328,9.4499,,389080.575,389080.575
300174.SZ,20260309,1.9907,0.76,24.899,1.7812,3.2203,1.3655,610052.353,606675.8863
688007.SH,20260309,1.7602,1.01,,2.8405,4.0788,0.1638,697236.9183,697236.9183
002416.SZ,20260309,4.1487,1.61,40.1699,2.7154,0.3317,3.9185,1581323.5845,1561701.8919
000953.SZ,20260309,2.8889,0.82,341.2173,17.4823,15.4621,,269465.9355,269465.9355
301428.SZ,20260309,20.7296,3.06,80.0411,2.7606,3.26,0.2781,351253.3345,217860.1345
600810.SH,20260309,4.7057,2.5,,1.2923,0.7139,0.5047,965696.0971,957157.3031
300073.SZ,20260309,3.0623,1.2,56.7177,1.9875,3.0575,0.35,2894553.7264,2690755.4372
603477.SH,20260309,4.8397,1.42,26.0278,3.2026,1.2282,0.8974,953321.5982,953321.5982
603376.SH,20260309,2.6923,0.57,50.3944,8.4445,5.2131,,1421603.554,110307.6197
301119.SZ,20260309,1.9499,1.08,41.5897,4.7161,10.4843,1.9888,481104.0,389092.86
000858.SZ,20260309,0.458,1.07,13.859,2.9743,4.7936,5.661,39406084.4668,39404424.6858
603162.SH,20260309,6.6263,0.66,32.5983,2.9733,3.1243,0.7232,1274998.2272,383716.2875
300322.SZ,20260309,8.7621,1.32,,12.5334,4.9546,,1249923.6617,1196650.3831
300371.SZ,20260309,3.7385,1.22,42.6383,2.4146,6.2666,0.632,282307.8663,188577.7645
603180.SH,20260309,0.8516,0.93,21.4448,1.1155,0.9041,1.9314,309748.3371,309748.3371
603001.SH,20260309,2.2392,0.96,,1.6254,1.8148,1.556,386544.72,386544.72
603161.SH,20260309,1.5175,0.73,33.012,2.0385,1.3432,1.0452,304442.466,298712.5425
002258.SZ,20260309,2.8911,1.08,26.6998,1.6204,1.4191,2.5047,1278298.2531,1276243.101
688369.SH,20260309,3.9821,0.95,,3.3033,3.0781,,278597.2957,278597.2957
601107.SH,20260309,0.5572,0.85,11.7568,1.0129,2.1162,4.6105,1923519.74,1360363.46
000980.SZ,20260309,1.9994,0.92,,1110.0757,23.5677,,1396785.7237,1393694.6624
920198.BJ,20260309,5.5735,0.68,,3.8164,9.3093,,164429.7856,71804.8571
300994.SZ,20260309,3.7325,1.26,21.1123,3.237,1.0622,2.6059,357790.08,179079.24
000521.SZ,20260309,1.4225,0.69,9.7471,1.0313,0.2051,5.3055,640612.5507,544610.5659
688509.SH,20260309,2.4987,0.77,,3.3348,6.4509,,378840.0,189317.7624
300863.SZ,20260309,1.3374,1.01,58.2577,6.8615,2.4915,0.4096,980019.7539,941964.8875
300427.SZ,20260309,21.967,1.31,,6.7465,10.9663,,809564.3144,800783.7817
300743.SZ,20260309,2.4871,0.8,26.4922,4.6681,3.329,2.5802,289725.4166,244119.2767
002449.SZ,20260309,8.728,1.78,334.903,1.3929,1.6251,0.5794,533745.7968,533745.7968
