ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
301263.SZ,20260408,1.6083,0.76,510.8226,6.8603,17.6384,0.712,1189691.01,848826.6098
301103.SZ,20260408,1.0078,0.82,296.067,1.6467,2.8957,0.7408,314472.6773,314472.6773
300201.SZ,20260408,4.7111,1.26,36.8303,6.1898,6.6177,0.2622,1138201.1887,1132197.4177
605218.SH,20260408,1.1825,1.39,87.2994,2.3798,1.9428,0.2742,426868.2795,374161.2227
002245.SZ,20260408,13.628,1.78,29.4906,2.8641,2.7427,0.3531,2120703.767,1994532.0882
000703.SZ,20260408,2.7439,3.59,242.0426,2.2402,0.4948,0.2912,5666666.2595,5638233.8128
688005.SH,20260408,2.2297,1.06,,2.5928,1.6902,1.257,2074133.3139,2073823.6183
920039.BJ,20260408,0.7061,1.43,45.4697,2.7787,5.1584,2.0619,149205.4,149205.303
601398.SH,20260408,0.1681,1.53,7.0786,0.6759,3.1122,4.1803,260889380.1891,197356139.5785
002031.SZ,20260408,3.5762,1.88,,6.4271,19.7766,,1365824.7111,1203965.98
920261.BJ,20260408,1.2178,1.63,22.189,2.5606,0.5629,2.009,422142.4846,248240.725
300341.SZ,20260408,1.0091,1.29,41.3816,3.9416,5.2069,0.4775,758523.5526,755530.2738
605123.SH,20260408,3.2669,1.6,47.6907,2.6314,3.3972,0.7631,1203590.4702,1203590.4702
600717.SH,20260408,0.6672,0.96,13.6334,0.665,1.0452,2.2511,1337028.4796,1337028.4796
301262.SZ,20260408,6.2334,2.76,25.5402,2.7499,10.6644,2.5941,996630.0,291760.1869
605068.SH,20260408,1.659,1.6,,2.7512,2.8624,,413768.3607,413768.3607
688033.SH,20260408,2.1465,0.99,,3.2842,7.0043,,478431.0052,478431.0052
301667.SZ,20260408,27.5502,1.35,87.8644,7.675,5.5119,,954551.7408,192282.6355
603280.SH,20260408,10.027,1.63,46.9859,2.8908,3.9335,0.718,392540.5412,101176.7762
600481.SH,20260408,2.9934,0.96,,2.5476,1.5421,,1352038.9231,1352038.9231
002845.SZ,20260408,2.4595,1.21,,1.9117,0.4456,0.2785,454641.7665,347326.6672
002615.SZ,20260408,4.985,1.43,28.6247,1.894,1.3612,1.5022,462964.2941,252832.5993
301030.SZ,20260408,3.7812,0.81,,2.5794,,,216954.9298,216657.3211
920223.BJ,20260408,2.5993,1.6,,10.2187,5.6425,,248510.3,128902.325
002056.SZ,20260408,2.6385,1.19,16.3798,2.853,1.3425,4.3949,3032191.3059,3029058.9192
600188.SH,20260408,1.4922,1.53,22.8033,2.665,1.3186,3.7815,19111362.9558,11350414.2461
002459.SZ,20260408,2.6151,1.25,,1.5936,0.6867,,3610896.8568,3606604.6086
688188.SH,20260408,0.6877,1.69,35.26,6.4909,17.8018,1.6303,3908825.7517,3908825.7517
600416.SH,20260408,1.5618,1.56,67.2077,1.9598,3.8844,,1893428.7987,1893428.7987
