ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
001389.SZ,20260206,6.1259,0.83,46.677,11.6304,8.6639,0.4819,4235590.625,1504021.6722
600841.SH,20260206,4.4177,1.02,,4.1908,2.4531,,1325369.8037,996088.3822
300968.SZ,20260206,1.0258,0.8,225.1215,2.9871,4.4246,0.3647,566743.98,566743.98
300634.SZ,20260206,4.0862,0.68,55.5119,4.4068,7.202,0.559,1284146.2214,1236796.181
300295.SZ,20260206,3.595,0.4,,2.0169,23.1598,,227346.8431,200863.5397
688370.SH,20260206,4.996,1.21,137.2126,1.5793,7.4648,1.183,417219.2758,133128.56
301106.SZ,20260206,1.191,0.62,35.1542,2.642,3.7191,1.2026,338000.1039,338000.1039
300126.SZ,20260206,3.3622,1.22,,2.6423,5.8866,,275993.5008,191272.6552
920578.BJ,20260206,2.919,0.99,293.5114,6.915,8.6652,,185538.2893,55798.0
301093.SZ,20260206,4.1057,1.15,270.0091,6.2914,22.6107,0.1847,1367635.3263,1307103.211
600827.SH,20260206,0.9142,0.83,67.0233,0.8204,0.648,2.9057,1627161.3227,1463258.327
300718.SZ,20260206,1.5771,0.87,95.0193,14.0525,19.0207,0.5087,2353781.1983,1527087.536
600330.SH,20260206,14.9186,0.9,875.8202,2.3841,6.4378,0.14,1911823.3448,1911823.3448
300378.SZ,20260206,4.5676,0.76,83.3992,5.7443,5.5146,0.0619,1308065.1651,1298372.1569
000708.SZ,20260206,0.2046,0.37,13.5972,1.8855,0.7148,4.6712,7641397.2196,7641397.2196
603501.SH,20260206,1.0496,0.95,35.0212,4.6175,5.0909,0.5321,14562359.018,14031308.018
603399.SH,20260206,3.1586,0.86,,3.2496,1.0591,,538929.7627,538929.7627
301616.SZ,20260206,3.7982,0.85,21.0595,2.9448,4.3545,0.761,420480.0,105120.0
603288.SH,20260206,0.4625,0.96,31.6787,5.742,7.7159,3.8222,21704418.7173,20624267.4177
300158.SZ,20260206,16.6291,9.92,,1.7837,2.2118,,644996.9864,644596.1873
688017.SH,20260206,6.6662,1.13,437.9652,11.3673,76.9258,0.046,3985596.9175,3985596.9175
002626.SZ,20260206,1.1451,1.19,24.0514,2.6199,3.3113,2.1042,1159485.9997,1159310.1572
