ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
301361.SZ,20260603,6.1351,0.92,42.9234,3.3828,13.8281,0.4638,421368.992,204048.992
920371.BJ,20260603,4.3242,1.51,23.387,3.1843,2.195,1.0163,202158.4074,191692.6503
301302.SZ,20260603,4.352,0.68,,2.6677,10.099,,391377.015,349003.89
301217.SZ,20260603,4.302,0.84,542.0929,16.1852,12.4769,0.0186,8903626.9426,8903626.9426
603997.SH,20260603,4.9385,2.69,40.408,3.6846,0.8099,0.7007,1942748.4473,1942748.4473
300531.SZ,20260603,2.6657,0.7,47.7874,3.5023,3.0825,0.3155,503772.8961,488913.4823
605289.SH,20260603,2.5708,0.62,194.7003,12.6154,8.0573,0.1618,1684056.8675,1673706.0375
600326.SH,20260603,1.8142,1.19,352.6316,2.7051,2.9671,,1059997.3211,1059997.3211
001229.SZ,20260603,3.001,0.83,65.2772,3.7993,16.4417,1.5596,384705.3825,197811.2672
600169.SH,20260603,0.2665,0.5,31.3026,1.443,0.7217,,753098.2133,749956.8375
600436.SH,20260603,0.6098,0.64,39.4181,4.9292,8.7182,2.5907,7498629.6031,7498629.6031
603803.SH,20260603,7.6971,1.35,,3.6859,4.4429,,566369.7815,566369.7815
688252.SH,20260603,1.766,0.75,40.8661,3.4722,3.9331,0.3426,854036.56,854036.56
605268.SH,20260603,0.671,0.75,35.5764,2.6966,1.4192,1.9194,465047.205,459053.1
688112.SH,20260603,4.5359,1.67,83.518,7.133,18.529,0.6932,1171281.5243,1171281.5243
603312.SH,20260603,3.4408,0.77,24.1512,3.2585,2.3018,3.0545,600798.1225,191202.7225
688818.SH,20260603,13.4086,1.12,319.4334,21.8937,34.116,,11955247.1349,908668.4613
600961.SH,20260603,5.0485,0.97,14.0411,5.5348,1.1439,,2796979.1367,1959974.9216
002361.SZ,20260603,11.23,0.98,,6.6535,6.0999,0.3262,1457936.6075,1240226.1101
920419.BJ,20260603,0.738,0.68,21.0378,1.8724,1.2762,1.3562,114256.8784,106940.549
920262.BJ,20260603,1.2784,0.5,29.8205,3.3068,1.9387,0.5759,120009.8708,54150.3401
600463.SH,20260603,1.7301,0.97,,3.2209,4.3453,,285900.0,285900.0
001359.SZ,20260603,3.7275,0.65,69.5534,8.2272,13.6836,0.3927,1700693.0167,425181.5856
603718.SH,20260603,1.4124,0.55,,2.5448,13.0031,2.279,225559.0262,224546.9762
