ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
000612.SZ,20260602,3.7561,0.86,10.2562,1.9906,2.1523,2.6596,1456867.6595,1456867.6595
600893.SH,20260602,0.9613,0.79,174.1554,2.7259,2.3201,0.2359,10960923.5067,10958993.0049
688036.SH,20260602,0.9861,0.77,25.6808,3.5471,1.0419,2.7184,7167274.9772,7167274.9772
605577.SH,20260602,0.9443,1.24,19.7194,1.1684,3.0283,1.4164,470666.6673,470666.6673
000020.SZ,20260602,2.0226,0.79,102.6776,8.0238,4.4655,,356499.9848,228087.2273
600208.SH,20260602,1.4275,0.62,167.7866,0.6088,7.45,,2544173.2992,2543884.9248
301093.SZ,20260602,4.5449,1.76,449.1663,8.6429,31.565,0.1326,1904738.8384,1821162.6596
301428.SZ,20260602,23.2457,4.88,,3.0079,3.4767,0.2695,362501.3346,258579.9961
002191.SZ,20260602,1.1607,0.95,,0.8927,1.5753,,528828.0839,524615.6105
300842.SZ,20260602,4.852,0.76,,7.4141,0.5787,,1189550.5357,1057246.3507
000565.SZ,20260602,3.4724,1.4,106.3175,2.2939,7.1188,0.2209,294409.1174,294409.1174
920145.BJ,20260602,4.8185,1.9,,3.5436,17.0923,,91362.25,62927.935
600998.SH,20260602,0.4809,0.93,12.2178,0.8963,0.1502,4.0445,2465767.9444,2465767.9444
002238.SZ,20260602,0.9369,0.77,,2.6702,4.1258,0.7704,520860.8948,520860.8948
300497.SZ,20260602,3.7729,0.86,2106.0074,3.6849,6.3245,,827903.4116,695554.2428
301020.SZ,20260602,2.9487,0.53,40.0121,3.7312,6.4048,1.3168,366878.4,366878.4
688349.SH,20260602,0.8024,1.27,22.0961,1.6656,0.82,3.0586,2392714.6235,2320683.7035
300423.SZ,20260602,2.8838,0.81,,2.8354,4.6621,,326367.4062,218572.3763
300232.SZ,20260602,2.2891,0.63,,1.4018,0.7966,0.3444,630719.3476,513672.411
301073.SZ,20260602,2.614,1.31,159.7587,4.8607,6.3617,1.0163,430514.6158,393628.7338
301209.SZ,20260602,1.5976,1.2,247.2076,12.9828,19.5894,0.1595,1003296.0,857128.314
301393.SZ,20260602,3.5165,0.66,51.3326,2.4644,9.1017,0.7464,581580.0,226734.2134
600323.SH,20260602,1.0151,1.11,11.8556,1.6623,1.6859,3.3871,2527576.1526,2527576.1526
002216.SZ,20260602,1.4249,1.09,18.9915,2.3583,1.6972,2.2936,1149972.7348,824697.1248
002530.SZ,20260602,1.6352,0.8,88.4188,4.4827,5.4223,0.3403,595307.4057,531074.2272
300274.SZ,20260602,4.0039,0.68,30.0211,7.5792,4.1775,0.9414,35804361.2925,27416611.565
688798.SH,20260602,3.5219,0.59,56.0981,4.1076,5.9626,0.5878,1705335.9723,992961.8006
002253.SZ,20260602,1.5928,0.54,,3.1924,8.318,,270751.314,251938.8096
300878.SZ,20260602,2.1839,0.9,,4.7476,19.2339,,433067.8531,431074.7614
920405.BJ,20260602,1.2064,0.58,36.0666,2.1893,3.8011,1.0529,182758.78,143434.5736
603779.SH,20260602,13.3962,0.65,,6.4056,9.3141,0.0952,313818.2025,313818.2025
920679.BJ,20260602,0.5556,0.56,37.6115,1.8439,7.2907,2.148,93604.6,62305.3
600163.SH,20260602,3.7392,0.82,28.1748,1.7931,8.4469,1.2012,1314970.3348,1314970.3348
600671.SH,20260602,1.1245,0.78,129.7929,28.7363,10.4067,,212138.8177,212037.1685
600761.SH,20260602,1.3427,0.9,12.4715,1.4307,0.7389,3.4884,1531991.5489,1531991.5489
920575.BJ,20260602,5.7617,0.86,,,746.7449,,115185.4,77013.8588
002983.SZ,20260602,3.6156,0.54,47.2236,3.7373,5.4251,1.721,518897.283,297325.4418
603090.SH,20260602,3.4397,0.65,75.0463,9.1916,7.0787,0.5249,571500.0,571500.0
300628.SZ,20260602,3.1694,2.02,18.573,6.0002,7.9939,4.5568,5004206.103,2867122.83
600125.SH,20260602,0.9901,0.84,13.9502,0.9593,0.6613,2.4306,751980.5994,751980.5994
688786.SH,20260602,5.1531,0.87,67.5216,7.2343,12.7167,0.5208,575200.012,575200.012
600702.SH,20260602,3.7416,0.84,130.7297,2.0109,3.278,0.7185,1417552.8245,1416956.4245
601965.SH,20260602,0.7324,0.67,15.2931,1.9952,3.2663,2.1357,1596863.3801,1589461.9174
600421.SH,20260602,15.7448,3.05,10.1026,4.921,0.3485,,6846.0,6846.0
603817.SH,20260602,1.5176,1.02,15.2523,1.0932,2.5696,0.9569,357442.6925,357442.6925
603989.SH,20260602,10.0727,1.01,48.2555,3.2027,3.1492,0.4726,1265727.2756,1265727.2756
300010.SZ,20260602,3.7698,1.34,,3.5776,6.1091,,619983.7977,498999.5028
601619.SH,20260602,2.8315,1.16,26.4378,2.0108,6.5851,1.0909,1602025.6362,1339077.4293
001278.SZ,20260602,2.9121,0.81,,1.918,1.0324,0.5461,226555.8554,156204.214
605166.SH,20260602,5.2409,2.0,32.9108,1.6244,0.6273,1.2963,322915.7912,322915.7912
002678.SZ,20260602,1.1026,0.84,,2.7169,14.0636,,827217.0767,826762.8388
688127.SH,20260602,2.2687,0.62,70.5316,15.0664,19.2577,0.3651,3334855.5032,3334855.5032
002266.SZ,20260602,1.6274,0.93,18.259,2.0922,1.0819,0.9758,2646170.6008,2455190.7111
300618.SZ,20260602,2.2102,0.81,43.4056,2.1624,1.6999,0.3855,1199766.5305,1055652.0531
603687.SH,20260602,14.6656,2.2,141.812,3.0071,4.4122,0.324,984007.0047,984007.0047
688233.SH,20260602,3.5069,0.78,136.7623,7.0609,30.4275,0.0939,1352738.461,1352738.461
688690.SH,20260602,5.1767,0.87,91.8766,7.8612,16.2527,0.1571,1607182.7647,1607182.7647
920675.BJ,20260602,1.8277,0.84,35.1802,2.4042,2.8795,2.3981,143584.776,65900.9036
003032.SZ,20260602,1.2655,0.53,,2.4521,6.981,,286945.0675,202835.3865
000990.SZ,20260602,1.6124,0.79,164.5652,0.6487,1.0715,0.5219,1164197.5585,1164196.6963
300950.SZ,20260602,2.0061,0.91,38.8291,3.5702,5.2439,1.0724,286546.06,182860.4991
002755.SZ,20260602,1.5883,0.81,47.6732,3.8466,7.2462,0.8772,1269723.3602,1269709.817
600623.SH,20260602,0.7937,0.85,31.9325,0.822,0.3918,2.0713,1853231.7074,1637778.3219
688069.SH,20260602,6.5553,1.95,63.9109,4.7439,10.6813,0.7092,615285.0,615285.0
300958.SZ,20260602,3.4829,0.88,,1.6634,4.3523,,201093.0309,116816.4148
920765.BJ,20260602,2.2788,1.01,,3.8734,2.1464,1.5574,120210.4665,73032.2248
920779.BJ,20260602,2.3386,0.73,37.9156,5.1381,13.1815,3.6836,228212.952,57094.6257
603331.SH,20260602,2.1638,0.61,,2.4238,1.8685,0.6405,252517.3694,252517.3694
000880.SZ,20260602,9.7878,0.75,49.7836,6.0632,1.8382,0.6583,1308517.5776,640442.6028
001312.SZ,20260602,5.2734,0.77,21.1995,2.1035,2.9057,,491166.6681,120322.3662
002809.SZ,20260602,4.1623,0.79,,1.1787,2.6384,2.962,214312.11,151613.4933
001234.SZ,20260602,2.6705,1.17,65.4528,2.7798,3.0495,1.2505,262483.4663,219473.7145
920101.BJ,20260602,0.8399,0.52,25.2715,2.4996,3.1042,,268336.0037,83733.8024
002488.SZ,20260602,2.2423,0.93,176.8125,2.9068,2.581,0.0978,1008379.7728,932045.091
000721.SZ,20260602,2.1083,0.89,,29.5863,7.0276,,375339.9574,335083.6414
000793.SZ,20260602,0.7653,0.84,,167.0137,14.094,,511294.837,502018.2054
