ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
002385.SZ,20260526,1.7579,0.9,,1.9652,0.4951,0.8809,1457726.6335,1174159.521
300200.SZ,20260526,4.0012,0.7,50.1368,2.7257,3.3063,1.3843,451228.9467,443845.5173
301182.SZ,20260526,5.418,0.74,,12.9047,10.1693,,855400.3159,780078.7534
301291.SZ,20260526,5.8501,0.65,36.1446,3.513,2.7557,1.363,1809530.0449,940686.1644
600272.SH,20260526,1.3223,0.92,131.4002,3.8044,2.6699,0.3411,302312.3887,184160.0
600906.SH,20260526,1.3834,0.97,23.5737,1.6626,7.0549,2.0281,2080045.0,1361634.603
002799.SZ,20260526,2.4078,1.42,,1.9419,3.3443,,246750.84,246746.5224
300411.SZ,20260526,4.2298,1.59,1066.1897,3.5236,10.6145,,339850.7259,258420.558
600956.SH,20260526,0.7866,0.85,24.1916,1.5529,2.0714,2.4677,3840301.8051,1998223.4641
300818.SZ,20260526,4.7484,1.16,88.6986,3.1499,5.3415,0.2691,564527.4826,365698.7146
601616.SH,20260526,2.8674,0.94,,1.5402,4.5297,1.6279,367080.3872,367080.3872
300207.SZ,20260526,2.936,0.9,55.9705,1.7829,0.655,0.8763,4393265.6966,4075502.7333
003029.SZ,20260526,2.3279,0.94,,3.8088,9.5732,,390144.7574,354839.5112
301491.SZ,20260526,3.9542,1.45,27.7437,2.7407,3.0691,,596625.0,132198.4563
003000.SZ,20260526,1.0503,0.81,19.6689,3.2909,1.8739,0.9073,484711.2209,331164.8171
600854.SH,20260526,2.7254,0.68,20.6739,1.0518,25.4391,2.3904,260768.1861,260768.1861
001267.SZ,20260526,6.9151,0.91,549.4998,28.6859,27.6895,0.1083,4567302.9319,3539973.4979
603866.SH,20260526,0.4176,1.06,30.1313,1.4415,1.3999,,758266.8795,758266.8795
002581.SZ,20260526,2.7755,0.94,,1.6019,10.1984,,288964.1867,175546.5285
600619.SH,20260526,4.7915,0.68,141.2057,2.9519,0.8863,0.0766,1821465.457,1339229.6322
920547.BJ,20260526,0.9569,1.34,24.9441,2.1758,3.8651,0.978,158871.96,77134.128
603557.SH,20260526,1.3762,0.74,,50.0222,7.8874,,279923.1627,279923.1627
600188.SH,20260526,0.5668,0.68,21.5317,2.7098,1.3891,3.4871,20726099.4213,12310191.9213
920086.BJ,20260526,9.305,1.6,27.4187,2.8202,8.9645,,247860.16,79217.209
600981.SH,20260526,0.8952,1.16,,1.1255,0.0981,0.4,560608.298,560608.298
688251.SH,20260526,2.9437,1.02,184.9403,3.2568,2.5933,0.468,274644.7295,272735.9817
301297.SZ,20260526,5.6539,0.73,73.8668,6.4111,10.1973,0.3411,3477374.771,1698373.0373
600892.SH,20260526,1.9223,1.25,,258.3534,6.4098,,226582.9961,226524.4121
300674.SZ,20260526,1.1859,0.84,30.0734,2.8551,3.5023,1.6688,1260966.1945,1259094.3487
