ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
002997.SZ,20260528,2.4205,,16.3019,2.5371,1.8413,0.4802,653919.8193,653919.8193
000898.SZ,20260528,0.3636,,,0.4481,0.2045,,1901951.9154,1615367.4266
300418.SZ,20260528,6.777,,,4.4992,6.2305,,5609983.1549,5124074.1634
688079.SH,20260528,8.7782,,,7.3109,13.358,,913194.7848,897293.6083
000547.SZ,20260528,5.6051,,,9.2329,12.2477,,3483062.3582,3462694.7941
300579.SZ,20260528,1.0839,,,8.1057,7.5099,0.1263,641520.0,618884.5109
300907.SZ,20260528,10.1919,,99.3988,5.2602,3.3046,,424128.0,424128.0
601236.SH,20260528,0.203,,28.8795,1.296,13.9171,3.0671,3216849.24,3216849.24
688091.SH,20260528,7.8239,,155.6218,7.3635,32.8989,,1066590.7824,1066590.7824
000669.SZ,20260528,1.1896,,64.2759,46.5513,2.2444,,283050.0596,283050.0596
300144.SZ,20260528,0.961,,22.0273,2.2039,7.7301,3.0417,1724414.9834,1706477.5543
300140.SZ,20260528,1.4443,,20.7725,1.3159,3.1517,1.9672,1890430.8798,622273.9625
688282.SH,20260528,1.512,,,5.6306,23.1802,,709544.0,709544.0
600339.SH,20260528,1.1649,,53.3421,0.7387,0.2,1.3483,1987600.4997,1987600.4997
002365.SZ,20260528,2.8361,,100.2509,1.7381,4.0905,0.8337,346841.3025,288704.5257
600691.SH,20260528,1.4444,,,2.1008,0.6666,,653395.0368,653286.1368
002236.SZ,20260528,2.3975,,14.5016,1.5331,1.6948,3.1872,5659092.6501,4139040.7764
002385.SZ,20260528,1.5409,,,1.9246,0.4849,0.8995,1427626.0836,1149914.3391
300200.SZ,20260528,2.7323,,47.6468,2.5903,3.1421,1.4567,428818.34,421801.6139
301182.SZ,20260528,4.2676,,,12.2137,9.6247,,809597.5433,738309.1058
301291.SZ,20260528,8.1202,,38.2726,3.7199,2.918,1.2872,1916065.4192,996068.6947
600272.SH,20260528,1.3403,,128.5462,3.7217,2.6119,0.3487,295746.0901,180160.0
600906.SH,20260528,2.7309,,24.3092,1.7145,7.275,1.9667,2144945.0,1404119.302
002799.SZ,20260528,1.9702,,,1.9267,3.3183,,244830.6,244826.316
300411.SZ,20260528,2.3552,,1043.2334,3.4478,10.3859,,332533.3657,252856.479
600956.SH,20260528,2.2881,,25.9541,1.6661,2.2223,2.3001,4120088.7756,2143804.9621
300818.SZ,20260528,3.8466,,86.8715,3.085,5.2315,0.2747,552899.0502,358165.8612
601616.SH,20260528,2.321,,,1.5689,4.6139,1.5982,373909.7897,373909.7897
300207.SZ,20260528,3.0028,,56.1823,1.7897,0.6575,0.873,4409892.8586,4090927.26
003029.SZ,20260528,1.6702,,,3.6784,9.2454,,376784.9617,342688.6793
301491.SZ,20260528,2.2631,,27.1798,2.685,3.0067,,584499.0,129511.612
003000.SZ,20260528,0.9709,,19.486,3.2603,1.8565,0.9158,480202.2793,328084.2142
600854.SH,20260528,2.4974,,20.6327,1.0497,25.3884,2.3952,260248.7275,260248.7275
001267.SZ,20260528,8.6035,,571.9823,29.8595,28.8224,0.104,4754172.1253,3684809.9587
301319.SZ,20260528,8.9001,,225.7352,16.9775,12.331,0.3178,1959025.8513,1471453.2494
603108.SH,20260528,5.0901,,,2.1589,1.1594,0.2281,793869.8934,793869.8934
688456.SH,20260528,7.4832,,104.323,7.2843,2.1443,0.2211,937708.36,937708.36
001211.SZ,20260528,7.1098,,,3.6561,1.8814,0.4752,315648.0,294712.6201
301446.SZ,20260528,16.5571,,68.7985,4.3054,8.5594,0.4016,517920.0,154728.6
000711.SZ,20260528,4.7995,,,28.9877,39.4886,,1919399.445,1547836.8653
002594.SZ,20260528,0.9023,,31.7315,3.7693,1.1152,1.3816,87415690.2532,33429650.238
301125.SZ,20260528,2.5427,,,5.8142,5.6901,0.0841,336342.2536,298122.724
000025.SZ,20260528,0.9155,,43.2533,3.3003,4.6729,,613827.0477,559316.3277
600939.SH,20260528,0.6812,,,0.7519,0.2469,,526985.5595,526985.5595
002481.SZ,20260528,0.9348,,133.5596,2.1272,2.38,0.709,516918.8335,468505.9394
301163.SZ,20260528,2.3367,,54.1239,1.9654,2.6624,0.4569,223257.6,149729.3483
920284.BJ,20260528,3.1765,,,9.9225,10.4673,,312994.7216,200310.3139
300086.SZ,20260528,2.4847,,,3.3932,6.6912,,301292.3601,291726.5336
300514.SZ,20260528,2.0429,,78.3509,2.224,2.9899,2.6478,226600.0,181572.6822
600149.SH,20260528,5.1746,,135.8628,8.5631,10.9136,,218592.0,218592.0
000869.SZ,20260528,0.2995,,193.5188,1.1167,3.8326,2.2552,1171201.9081,811010.1097
002752.SZ,20260528,1.6536,,18.2413,1.8607,0.8963,1.4641,667235.3136,666284.8174
688667.SH,20260528,2.3874,,44.8093,3.6795,6.092,0.0773,670286.213,670286.213
000525.SZ,20260528,3.2767,,,2.619,2.2382,,650276.112,554768.2425
301238.SZ,20260528,5.4673,,56.6831,2.474,8.0766,0.4013,1827466.5836,1827466.5836
301197.SZ,20260528,2.9002,,164.8973,2.8539,8.5689,0.3093,377049.12,340167.654
300227.SZ,20260528,6.3517,,,4.8582,3.7685,,663316.1582,482004.3824
