ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
600879.SH,20260325,2.9993,0.71,361.4042,3.402,5.0861,0.2336,7060500.5748,7060500.5748
300461.SZ,20260325,8.6099,1.06,,13.6262,40.4959,,724659.5769,663046.8278
603836.SH,20260325,1.2067,0.84,78.2661,1.4997,0.2888,1.1405,265574.3967,265574.3967
300316.SZ,20260325,2.2775,0.86,128.768,3.3276,5.106,0.9006,5806472.8559,5460716.7899
600808.SH,20260325,0.9901,0.82,,1.2164,0.3758,,2926258.8507,2267745.4507
605288.SH,20260325,2.0663,1.33,154.0689,3.0772,4.9907,0.3854,682983.988,678402.2856
301449.SZ,20260325,20.6626,0.77,43.6077,4.6259,6.0505,,526500.0056,112321.7561
688391.SH,20260325,0.8139,0.6,81.7639,1.8853,6.5067,1.971,350497.4871,350497.4871
002051.SZ,20260325,3.1285,1.38,35.7892,0.9448,0.9642,1.4061,1100056.545,1099993.2304
301369.SZ,20260325,2.8337,0.69,488.979,6.4177,29.9989,0.2994,957214.1231,493196.7671
688363.SH,20260325,0.3793,0.67,68.378,2.8096,4.7199,0.2644,1990294.4959,1990294.4959
600877.SH,20260325,1.493,0.86,958.475,7.614,19.5478,,1881470.5328,1881470.5328
300841.SZ,20260325,1.2636,0.74,39.4642,2.0467,5.9237,1.8106,717696.7232,656846.3858
002801.SZ,20260325,1.2827,0.76,26.8048,4.0711,5.0046,1.5201,748600.32,377516.802
920806.BJ,20260325,0.5132,0.65,44.4487,2.1961,2.1452,0.8865,339230.9604,339230.9604
300839.SZ,20260325,2.8132,0.68,,5.0361,1.3548,,379323.1575,372540.1273
002731.SZ,20260325,7.5409,0.69,6.8379,1.0011,0.4165,1.2312,187250.036,167878.8284
300883.SZ,20260325,2.9196,0.71,,1.5649,2.5049,,222478.0,212623.7517
002102.SZ,20260325,2.1951,0.63,,2.368,0.7753,,784773.6924,688807.7892
603131.SH,20260325,1.893,0.9,,4.2867,6.9507,0.0557,685606.1927,685606.1927
920570.BJ,20260325,1.7819,0.64,150.916,4.2654,12.2726,0.3064,148853.8589,72290.4358
000975.SZ,20260325,1.5641,0.71,25.6306,5.1056,4.4545,1.3307,7616549.1729,6932747.1857
002037.SZ,20260325,1.0799,0.69,,2.0672,0.5661,,388074.6199,388074.6199
600289.SH,20260325,1.4036,0.84,,4.4941,15.6813,,502317.4469,450474.4565
300395.SZ,20260325,4.7978,0.91,122.7025,11.1437,28.0212,0.1334,5071219.1048,4967922.7266
601607.SH,20260325,0.2517,0.6,10.8911,0.8161,0.219,2.4729,6148463.8793,4624506.0433
002458.SZ,20260325,1.7302,0.66,42.9255,2.3999,3.3428,2.6902,1009048.5785,682968.2635
600882.SH,20260325,1.8831,1.87,80.8811,2.1009,1.7014,,958390.8027,958390.8027
001283.SZ,20260325,9.3983,0.96,36.6227,2.0031,1.2101,0.5163,691705.9667,551899.3444
000718.SZ,20260325,1.3603,0.78,,0.7018,4.2036,3.271,649412.1862,488367.9281
002141.SZ,20260325,2.2869,0.87,,4.6443,2.9135,,386317.9885,381095.1073
920174.BJ,20260325,0.9881,0.65,40.0746,2.5584,5.6947,,797776.1891,319988.7916
