ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
301051.SZ,20260324,1.9717,0.8,,1.9472,2.4416,0.197,429436.9094,340531.8481
603109.SH,20260324,1.0893,1.28,20.7169,2.3757,1.5313,1.3064,472414.9903,472414.9903
002873.SZ,20260324,4.0297,1.64,310.3322,1.8434,3.0831,0.6062,232875.0309,227690.0552
688190.SH,20260324,0.5038,0.49,38.7408,4.3762,5.9854,1.5172,1131000.0,1131000.0
920139.BJ,20260324,1.2752,0.81,,4.5354,14.9727,,473524.4877,456696.6305
002310.SZ,20260324,23.1072,1.65,,14.7992,65.2242,,2273743.0823,1591439.8427
300415.SZ,20260324,1.5869,0.79,16.1556,3.5836,1.9622,2.0563,1117520.5703,1080624.7515
002569.SZ,20260324,2.6512,1.08,,69.4807,16.762,,200461.92,194819.3436
600279.SH,20260324,0.8688,1.15,11.9028,0.888,1.424,0.7937,598180.6066,598180.6066
002682.SZ,20260324,8.0295,1.38,,3.0756,1.4161,,331235.1019,331230.1543
600802.SH,20260324,2.5256,1.21,,2.3595,1.5091,,261201.588,261201.588
300805.SZ,20260324,2.2596,0.99,110.7107,2.9443,1.8491,0.1846,459670.8506,312284.5142
300520.SZ,20260324,4.158,0.84,,5.9695,6.4051,,1056276.1921,1005556.5022
002330.SZ,20260324,3.0853,1.34,,1.273,0.8901,,291609.7181,291547.0302
688577.SH,20260324,0.9392,1.07,143.724,6.7141,7.7406,0.6997,681588.3401,681588.3401
301151.SZ,20260324,1.3424,1.36,37.6152,1.4873,3.4493,1.7304,304376.3841,304087.6928
603599.SH,20260324,1.6718,0.93,16.4227,1.1943,3.1202,2.0642,1190632.3033,1190632.3033
000547.SZ,20260324,14.2004,1.22,,9.1569,18.1187,,4304675.0484,4279503.02
002453.SZ,20260324,2.2006,0.99,,4.8398,12.7197,,443552.4508,334568.6723
002493.SZ,20260324,0.652,0.69,154.8089,2.6086,0.3688,0.8398,11397953.6118,10682268.4931
002810.SZ,20260324,5.6743,1.2,44.0501,3.2107,3.6651,0.4826,717629.4633,664573.9885
605080.SH,20260324,1.0174,0.96,15.5043,1.4435,3.0828,0.8781,317476.1041,314807.7416
