ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
002810.SZ,20260225,5.2627,1.0,42.1442,3.0718,3.5065,0.5045,686579.8657,635819.9364
605080.SH,20260225,0.9186,0.62,17.8545,1.6623,3.5501,0.7625,365599.9897,362527.1496
300590.SZ,20260225,1.8039,1.19,67.9015,3.2131,6.8495,1.7164,585934.9434,451457.7269
300697.SZ,20260225,10.8571,1.67,49.5492,6.71,2.6952,0.728,822881.28,383236.3841
300400.SZ,20260225,2.4938,1.64,48.1055,7.6928,6.8372,3.7483,524314.3538,518474.4674
600365.SH,20260225,1.6922,1.64,,5.4053,1.8795,,145743.63,137156.88
603606.SH,20260225,1.0107,1.07,40.1301,5.1819,4.0163,0.7764,3972931.6809,3972931.6809
002140.SZ,20260225,2.1932,1.91,18.8691,1.883,0.9366,1.6393,863776.9238,862492.8775
002472.SZ,20260225,2.1387,0.86,30.4599,3.8083,4.2413,0.9485,3607305.8187,3206587.6665
300751.SZ,20260225,5.5972,1.09,92.4713,9.773,9.2911,0.3987,7680843.6149,5315257.7234
002200.SZ,20260225,0.5932,0.76,,,6.2456,,320750.2881,139161.1647
002068.SZ,20260225,3.9258,2.03,,2.6864,0.7792,,720638.2921,720305.7046
920496.BJ,20260225,2.1373,1.27,39.5996,3.0098,2.6149,1.4313,173522.6,151958.3567
002128.SZ,20260225,0.6483,1.09,12.9624,1.7614,2.1538,2.7341,6558844.0405,6558844.0405
002236.SZ,20260225,2.0642,1.31,16.2186,1.6558,1.9092,3.3645,6251409.1017,4024559.8191
688802.SH,20260225,4.1615,0.86,,15.4738,118.4866,,20804399.8,943190.3181
300254.SZ,20260225,8.111,1.17,156.7014,10.8571,3.7575,,319111.2695,281510.8608
603486.SH,20260225,0.9369,1.16,26.0495,4.8127,2.1838,0.6177,4191390.2554,4151062.7314
301288.SZ,20260225,0.6236,0.54,,2.6748,17.4509,,212563.68,153719.7341
301118.SZ,20260225,11.9322,4.66,,2.3737,2.1415,0.4338,318137.0068,303286.4607
300597.SZ,20260225,2.4885,0.96,,2.9332,5.6556,0.0385,276931.1505,275714.1938
002161.SZ,20260225,3.1702,0.85,60.4845,3.9311,11.2423,0.168,660603.3582,629335.1614
688217.SH,20260225,0.7267,0.68,,1.9706,9.1889,0.5324,176225.3519,176225.3519
601088.SH,20260225,0.1387,0.95,16.226,2.113,2.8158,7.6814,83805417.1702,69559198.0942
603638.SH,20260225,1.6668,0.84,54.3005,5.9913,6.7334,0.6048,2061100.2488,2061100.2488
600860.SH,20260225,7.0598,1.21,,9.9722,4.7652,,769765.2991,624321.3479
603317.SH,20260225,0.7819,0.84,24.1034,3.2097,3.9982,4.1497,1408617.6725,1408617.6725
