ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
603716.SH,20260409,9.9055,0.6,,4.2956,3.9709,,495484.6601,495484.6601
300549.SZ,20260409,1.6617,0.82,289.9587,4.1108,7.1799,0.2945,226411.32,171590.8382
002259.SZ,20260409,4.5226,2.01,79.1434,15.1306,4.3716,,410771.2338,410771.2338
688108.SH,20260409,2.0642,0.53,188.3538,9.5425,16.9517,,890655.712,890655.712
301113.SZ,20260409,4.0998,1.5,302.3199,3.3513,6.4424,1.8849,229138.0,138706.3969
001333.SZ,20260409,7.9335,0.96,24.5662,1.8562,1.9127,1.4487,318080.0,109340.0
300999.SZ,20260409,1.4529,0.78,48.3368,1.5804,0.6217,0.3949,15240093.8077,1525380.9897
300329.SZ,20260409,1.448,0.6,,5.4248,28.8417,,367700.2861,366594.8201
600249.SH,20260409,6.3775,0.55,350.7971,1.586,3.2506,0.4777,345400.0,345400.0
300707.SZ,20260409,3.9377,1.06,118.8752,2.4515,3.5311,0.3736,280347.3589,231537.0204
603826.SH,20260409,1.8609,0.71,,9.6612,13.7926,,1735624.8,1735624.8
600397.SH,20260409,3.6021,1.02,,93.9191,3.6415,,1460190.826,1460190.826
000428.SZ,20260409,1.8167,0.84,,2.9388,7.4892,,409608.252,409608.252
600866.SH,20260409,2.2697,1.32,9.0916,1.4019,0.7007,5.4208,1164692.3038,880294.2961
002146.SZ,20260409,2.1709,0.87,,0.505,0.203,,600046.6114,539789.9464
300976.SZ,20260409,1.8169,1.36,26.4233,2.1687,2.4994,0.3686,767880.7408,493451.0595
600648.SH,20260409,0.2157,1.04,14.8822,0.8753,2.3418,3.4047,1397989.7601,1169628.2703
300911.SZ,20260409,3.8131,0.74,,4.6427,10.9297,2.5212,544875.5163,509214.2862
920879.BJ,20260409,0.6506,1.26,39.5724,5.1138,8.0146,1.8065,326913.9961,255466.9166
688114.SH,20260409,0.6254,0.95,,2.71,7.4414,,2068419.2257,2057586.2692
600967.SH,20260409,1.0251,0.94,47.109,2.0728,2.3247,0.4844,2459093.2938,2459093.2938
920403.BJ,20260409,2.874,0.98,27.2699,3.9052,6.0552,0.6482,218991.8203,130242.2503
688765.SH,20260409,2.0871,0.67,,8.0028,484.3961,,2318387.5,265747.3429
600039.SH,20260409,0.1856,0.7,10.5762,1.6543,0.7532,4.353,8182550.7969,8182550.7969
000031.SZ,20260409,0.3093,0.81,,1.2224,0.3445,,1238744.555,1238742.0586
000738.SZ,20260409,1.3439,0.93,82.7436,2.2202,5.3506,0.8175,2767147.1381,2767147.1381
600888.SH,20260409,1.8573,0.93,19.5912,1.0382,1.6427,2.9225,1296826.7674,1296826.7674
600340.SH,20260409,3.2566,0.92,,,0.379,,520524.8055,517816.2232
688489.SH,20260409,0.4393,0.85,,2.3957,7.9338,0.289,439524.9139,436171.0711
603209.SH,20260409,1.5507,0.81,18.426,1.4755,3.1935,1.1408,490425.0,485130.8199
603159.SH,20260409,0.4429,0.57,556.6925,7.277,8.2597,0.2494,364840.0,364840.0
600812.SH,20260409,2.2731,1.0,52.3064,1.739,0.9775,0.5376,957377.5465,957377.5465
688561.SH,20260409,0.656,1.11,,2.7125,4.6078,,2023561.5824,2023561.5824
600955.SH,20260409,2.0037,0.92,,1.1767,1.0926,0.1656,990000.0,990000.0
002712.SZ,20260409,2.7108,1.05,,2.0572,0.3934,,280302.242,278563.6406
688150.SH,20260409,3.7245,1.18,84.9579,9.7479,33.8239,0.6642,1867712.832,1867712.832
688717.SH,20260409,8.3206,1.05,152.1752,4.0333,4.3144,0.8517,1761120.0,1090219.2227
002470.SZ,20260409,9.1372,0.85,,4.7336,1.0514,,972664.2116,972581.8274
600498.SH,20260409,11.1242,1.33,90.806,4.4905,3.0503,0.2841,7463130.3136,6987559.9007
603334.SH,20260409,13.2699,3.14,52.7495,4.8799,2.8967,,814649.5,176291.4462
300656.SZ,20260409,2.0009,1.09,,3.677,9.6365,,360218.2766,279750.0627
300477.SZ,20260409,2.3585,1.12,,2.7612,1.7057,,272292.7465,251676.042
301161.SZ,20260409,1.8395,1.04,50.2403,3.9571,4.7315,0.2764,364680.0,364680.0
300893.SZ,20260409,0.9308,1.01,30.9906,5.3247,4.1333,0.439,1031142.7599,546903.3602
300853.SZ,20260409,2.5315,0.98,,4.5042,12.2655,,274794.7085,183847.2155
301516.SZ,20260409,14.0217,0.75,,4.2454,6.6605,,547929.8258,136982.4569
688301.SH,20260409,1.1131,0.74,34.6868,3.7897,10.0175,0.6337,2254682.3398,2136867.066
603886.SH,20260409,2.0812,0.82,22.5568,2.0238,1.5134,7.622,314880.0,314880.0
001324.SZ,20260409,2.4353,0.63,55.6975,2.3651,5.7483,0.681,268134.0,158652.9448
605099.SH,20260409,1.8165,1.04,27.5612,5.8042,5.5076,1.4737,1744202.8822,1739495.511
000019.SZ,20260409,5.9991,1.07,28.327,1.8412,1.6727,1.8821,918570.5974,331724.4764
605177.SH,20260409,1.9712,1.14,,1.3599,2.7799,,231161.5355,226857.2879
002315.SZ,20260409,4.0087,1.13,25.2617,4.6407,6.6477,2.8678,1272115.8347,810986.3098
603097.SH,20260409,1.0884,0.77,53.5375,4.989,2.7457,0.6067,542067.91,525165.61
600763.SH,20260409,1.0005,0.71,36.2052,4.3064,6.3823,1.076,1870563.0873,1870563.0873
603000.SH,20260409,1.9509,1.15,116.4242,5.9195,10.6086,0.6714,2173788.6161,2173788.6161
603801.SH,20260409,0.4246,0.88,13.4434,1.1848,0.8442,6.6627,393088.0143,393088.0143
300095.SZ,20260409,2.6086,1.47,,2.4194,2.9986,0.9835,404126.7378,330288.4903
603060.SH,20260409,0.6569,1.25,43.5506,2.5774,1.9548,1.8009,508907.1123,508907.1123
600422.SH,20260409,0.8755,0.82,24.4653,1.5966,1.3021,2.6525,856139.5812,856139.5812
603320.SH,20260409,1.2786,1.0,40.1847,2.5883,2.9578,0.6927,301424.4763,301424.4763
002451.SZ,20260409,2.3906,0.86,399.7746,5.4714,2.6851,0.1038,423043.2,421583.04
300471.SZ,20260409,1.8475,0.64,775.5258,3.8796,5.6392,,608385.3979,474318.2699
000677.SZ,20260409,5.7446,0.67,549.5153,7.9793,3.8143,,405205.6576,405205.6576
002483.SZ,20260409,0.7941,0.87,13.4268,1.3905,0.7848,4.3605,609890.2681,609052.5497
300516.SZ,20260409,2.6605,1.52,450.1992,8.3575,15.9082,0.1142,1087740.0,1087740.0
002267.SZ,20260409,0.6794,0.77,12.7364,1.3062,0.968,4.5278,859634.319,859634.319
000698.SZ,20260409,0.7983,1.06,,2.2583,0.555,,311415.4701,298571.4701
300184.SZ,20260409,8.9257,1.13,86.3668,3.2615,1.5304,,1330593.133,1209415.7775
603313.SH,20260409,0.671,0.82,28.0615,1.2366,0.5021,,455898.9211,455898.9211
688605.SH,20260409,2.6252,1.08,66.5061,7.6945,10.2232,0.3198,1265481.2396,677523.3677
301047.SZ,20260409,0.9964,1.04,66.9501,1.6848,13.4669,6.8409,889042.9473,874014.7589
002176.SZ,20260409,6.89,1.11,,5.2718,7.8316,,1789935.5345,1789614.0527
300829.SZ,20260409,4.0293,0.89,63.5197,1.7881,2.7025,0.2174,432049.9784,300822.6633
000970.SZ,20260409,1.8885,1.45,159.4899,2.2347,2.1932,0.1653,1456439.4761,1456439.4761
600692.SH,20260409,4.3624,0.87,184.277,2.7408,1.9145,,265230.1043,192277.9298
603113.SH,20260409,3.7862,1.41,,0.7808,0.3741,4.7878,628731.5465,628731.5465
688237.SH,20260409,0.9024,0.67,373.8371,3.9143,12.1761,0.6344,473431.0246,473431.0246
000821.SZ,20260409,2.411,0.75,24.5964,1.6103,0.9196,0.6318,690145.254,669953.0465
002782.SZ,20260409,2.7307,1.3,36.4641,4.9275,1.975,0.6703,1092608.7206,1071762.1436
920116.BJ,20260409,1.4694,0.97,143.1027,24.5808,44.918,0.1178,1442928.025,1386032.725
000567.SZ,20260409,0.5542,1.28,,1.8486,21.524,,996841.9991,994450.1077
300402.SZ,20260409,1.4538,0.96,85.6933,3.0913,3.3479,0.479,463719.3439,457759.1559
002849.SZ,20260409,3.6503,1.33,99.832,2.8446,2.4174,0.2268,389198.4042,341452.7525
002358.SZ,20260409,2.5674,0.89,66.6554,2.022,2.3198,0.274,678722.5932,678721.6625
300141.SZ,20260409,5.0951,1.77,,5.5309,8.5214,,365881.4874,361474.3004
600010.SH,20260409,3.7566,0.88,128.2284,2.4958,1.9603,0.0697,12997833.7529,9006289.1084
600861.SH,20260409,0.8685,1.21,7.7694,1.2584,0.2059,4.4018,898986.9962,582120.8586
300560.SZ,20260409,4.2129,0.92,,3.6799,3.5496,,357021.5886,290543.2759
601958.SH,20260409,0.906,1.01,19.6881,3.2881,4.4897,2.0779,6211213.47,6211213.47
000701.SZ,20260409,1.667,0.91,,,0.107,,390294.8539,389964.0325
601208.SH,20260409,4.6143,0.89,148.7475,5.7914,6.7388,0.5605,3388153.5908,3388153.5908
601026.SH,20260409,3.304,0.84,56.92,4.6978,3.1446,0.8255,1198129.8,194752.812
002425.SZ,20260409,1.9038,1.47,,1.0817,5.7132,,312829.4766,312631.9136
688271.SH,20260409,0.4242,0.82,49.2408,4.3055,6.7259,0.1853,9295677.9467,9295677.9467
600592.SH,20260409,1.1055,0.82,103.0428,3.1059,5.3591,0.4299,789917.4099,789917.4099
600997.SH,20260409,0.9173,0.74,,0.6745,0.5286,4.4905,919336.1137,919336.1137
603176.SH,20260409,0.8124,0.67,,2.3674,1.0581,0.4251,256628.0945,249380.7545
600216.SH,20260409,2.7463,0.84,12.4919,1.4057,1.7348,2.2667,1554006.604,1537445.3916
600419.SH,20260409,1.4959,0.82,73.0922,1.249,1.1018,0.2184,303207.1502,303207.1502
603758.SH,20260409,0.8194,1.05,36.2981,2.1096,4.0107,,542353.1526,542353.1526
688648.SH,20260409,3.3437,1.23,11.4586,3.2976,5.2054,,721208.0,368711.884
300403.SZ,20260409,1.3661,0.99,31.2126,3.2767,5.9684,0.8606,700686.0,496247.8951
300789.SZ,20260409,3.6858,1.43,53.3844,2.8919,5.2043,0.7096,308124.6801,211835.1313
301192.SZ,20260409,2.5967,0.82,67.4659,4.3788,5.9966,0.9198,271528.2,130107.2625
003001.SZ,20260409,1.8556,1.09,62.3972,2.5324,4.4811,1.1515,303715.0417,184100.3626
603730.SH,20260409,0.5879,0.79,31.9264,4.3643,3.1278,2.9043,1991739.1831,1991739.1831
688707.SH,20260409,1.1524,0.84,,1.6728,4.669,,666958.4088,666958.4088
300752.SZ,20260409,3.0957,1.23,51.5573,3.1992,2.6504,,389819.2189,268293.3223
920873.BJ,20260409,5.1338,2.61,,4.5847,13.025,,118107.9915,92250.9242
300445.SZ,20260409,2.4089,0.89,41.3993,3.3736,7.3307,0.4423,432295.0765,286023.2732
000025.SZ,20260409,0.7955,0.89,45.4162,3.8231,4.0334,0.6238,690986.487,629623.647
300017.SZ,20260409,8.417,0.87,51.2393,4.3543,9.1705,1.384,4414712.3497,4139524.2241
300867.SZ,20260409,3.4257,0.67,22.0377,1.3992,3.4424,0.341,541851.6597,382105.8771
300803.SZ,20260409,2.6735,1.01,263.939,21.95,39.0758,0.0811,6015597.2415,5971671.0304
002077.SZ,20260409,2.9538,0.61,204.8544,2.7138,24.8343,,909986.4684,909986.4684
300256.SZ,20260409,0.8958,0.85,,8.3351,4.9706,,773522.1446,764997.1446
002187.SZ,20260409,1.209,0.81,,1.1075,1.2879,0.6408,439460.9349,439460.9349
002895.SZ,20260409,1.1267,0.8,19.3146,3.2837,3.1178,3.4769,2412113.3107,2368541.6638
603129.SH,20260409,0.6592,0.67,21.0656,5.2146,2.058,1.5442,3804070.281,3804070.281
300469.SZ,20260409,2.5308,0.64,,35.6854,50.0504,,1359852.2779,1359817.9308
300532.SZ,20260409,1.944,0.77,22.0506,2.8923,2.1965,2.6229,518500.8736,493091.3725
002154.SZ,20260409,0.8776,0.92,16.5971,1.1557,1.0279,1.3928,523900.8087,423538.3555
600198.SH,20260409,0.8783,0.98,158.6276,39.8428,10.452,,1092419.7674,1091033.9358
600556.SH,20260409,3.0541,1.26,505.0042,2.8528,2.9218,0.1417,1097302.8187,1097302.8187
603995.SH,20260409,0.7367,1.12,9.598,1.1269,0.1516,4.5153,644218.731,644218.731
301617.SZ,20260409,2.4466,0.72,42.4795,4.3915,5.3194,0.7762,741702.0,294372.0
300475.SZ,20260409,11.9365,1.91,126.0551,19.1899,1.9459,0.0624,6859389.4921,6571578.4621
920926.BJ,20260409,0.7232,0.67,42.5065,4.503,2.6474,1.9362,125031.8579,113458.0663
300253.SZ,20260409,3.0041,1.18,,3.3609,8.5723,0.1777,1855672.7605,1526251.9046
000985.SZ,20260409,1.1237,0.72,,4.0305,1.3073,0.34,247870.724,247870.724
002137.SZ,20260409,2.2275,0.89,,3.1131,7.5001,,470666.456,323113.8658
603183.SH,20260409,2.1881,0.73,55.2008,1.4038,2.6611,0.5568,223221.8097,223221.8097
000498.SZ,20260409,1.0444,0.89,3.8748,0.5577,0.1259,3.5879,881786.7498,823229.2187
603115.SH,20260409,4.3108,0.86,53.6335,5.2977,4.9059,1.3118,1094070.2792,1094070.2792
000555.SZ,20260409,2.0351,0.62,258.1737,2.5612,1.1068,,1456831.2344,1455124.9594
603986.SH,20260409,6.6585,1.24,106.5636,7.3858,19.0819,0.1348,17561915.2951,16728844.0445
300124.SZ,20260409,0.8407,1.28,34.476,5.1998,4.1284,0.6177,17878537.7536,15840134.9359
603700.SH,20260409,1.3285,0.87,28.8705,1.6529,1.5827,1.4954,267349.1058,267349.1058
002960.SZ,20260409,1.4356,0.79,33.2524,1.6587,2.2627,1.3632,1062809.1138,976725.3268
920802.BJ,20260409,1.7504,0.65,44.765,2.5777,5.7103,0.8842,114155.5397,30761.2415
300594.SZ,20260409,3.4134,0.69,,3.3692,3.3393,,278376.5535,275724.3188
002734.SZ,20260409,4.2666,0.9,20.002,2.1925,1.8706,1.2406,840332.776,767054.674
002729.SZ,20260409,11.1245,1.21,93.782,7.1052,9.2326,0.1313,390091.8694,374088.6319
000045.SZ,20260409,2.5358,0.72,89.7276,2.0603,1.894,0.5858,613904.481,553910.481
688622.SH,20260409,1.8271,0.48,,20.1875,62.8708,,611993.0499,611993.0499
000899.SZ,20260409,1.6877,0.55,13.2256,1.9827,1.7909,2.5741,1250818.8883,1250818.8883
600719.SH,20260409,2.5394,0.58,,8.7823,4.4545,,269463.3336,269463.3336
688656.SH,20260409,0.9634,0.61,379.0323,10.7241,22.0729,0.2124,879384.8382,879384.8382
603693.SH,20260409,1.3012,0.61,31.5187,1.7355,5.8445,1.107,1207949.8174,1207949.8174
