ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
300616.SZ,20260312,2.0513,0.74,,0.9407,0.8204,6.3338,295912.0616,204300.863
300561.SZ,20260312,5.6552,1.18,,6.6724,41.6553,0.2869,400291.7295,294090.2403
688227.SH,20260312,1.7977,0.88,,6.3408,16.3425,,804388.2816,804388.2816
002826.SZ,20260312,3.1567,0.5,45.6529,4.8873,6.2423,0.4777,392033.454,358415.0558
002027.SZ,20260312,0.5366,0.79,18.0933,6.8671,7.7896,5.5882,9820695.8137,9820695.8137
688092.SH,20260312,1.306,0.85,50.4605,3.8939,5.7113,0.9009,256918.9039,256918.9039
002121.SZ,20260312,5.0438,0.67,,22.1146,3.2038,,1637565.2544,1380323.4903
002282.SZ,20260312,1.6342,0.93,22.7026,1.1455,2.4282,2.5413,414621.7799,397441.0111
001223.SZ,20260312,0.9961,1.22,72.3065,2.5215,5.7876,0.2036,491311.576,491311.576
300460.SZ,20260312,1.3625,0.59,,4.6785,4.9227,,261147.9534,261147.9534
000638.SZ,20260312,7.6219,0.94,,3.8618,1.1773,,53869.8733,53655.189
002069.SZ,20260312,1.7991,0.93,,150.2941,1.8166,,272355.9703,272012.8023
300099.SZ,20260312,5.1624,0.77,72.6314,3.0413,12.0952,2.4284,695241.1355,548271.7423
301051.SZ,20260312,1.2777,0.56,,2.007,2.5166,0.1911,442634.7341,350997.3659
603109.SH,20260312,0.8156,0.75,23.2905,2.6708,1.7215,1.1621,531101.3795,531101.3795
002873.SZ,20260312,1.1612,0.62,337.6571,2.0057,3.3545,0.5572,253379.7506,247738.2362
688190.SH,20260312,2.3264,0.94,45.7778,5.1711,7.0726,1.284,1336440.0,1336440.0
920139.BJ,20260312,1.0943,0.77,,5.0155,16.5578,,523652.8627,501920.0696
002310.SZ,20260312,4.2802,1.21,,10.2306,45.089,,1571822.3947,1100151.0259
300415.SZ,20260312,2.9048,0.93,18.3435,4.069,2.2279,1.811,1268866.1235,1226973.5124
002569.SZ,20260312,1.467,0.84,,75.121,18.1227,,216735.05,210634.4196
600279.SH,20260312,0.8265,0.67,12.8003,0.9549,1.5314,0.738,643281.5254,643281.5254
002682.SZ,20260312,6.335,0.52,,3.2009,1.4738,,344731.9481,344726.7989
600802.SH,20260312,1.9413,0.78,,2.492,1.5939,,275865.5368,275865.5368
300805.SZ,20260312,3.0585,0.92,118.7865,3.1591,1.984,0.172,493201.7806,335064.271
300520.SZ,20260312,5.5983,0.59,,6.8443,7.3437,,1211052.6316,1152900.9717
002330.SZ,20260312,1.5714,0.74,,1.4144,0.989,,324010.7979,323941.1447
688577.SH,20260312,1.3469,1.0,160.1262,7.4804,8.624,0.628,759372.8707,759372.8707
301151.SZ,20260312,1.1424,0.89,41.4164,1.6376,3.7978,1.5716,335135.1303,334817.2653
603599.SH,20260312,3.5984,1.41,19.6872,1.4317,3.7404,1.7219,1427302.333,1427302.333
000547.SZ,20260312,16.1746,0.76,,10.7007,21.1732,,5030379.6425,5000963.9821
002453.SZ,20260312,2.0453,0.59,,5.549,14.5834,,508541.8209,383589.7231
002493.SZ,20260312,0.9327,1.02,187.236,3.155,0.446,0.6944,13785430.3105,12919833.9355
002810.SZ,20260312,2.155,0.68,40.431,2.9469,3.3639,0.5258,658670.1151,609973.5976
601010.SH,20260312,1.3069,1.16,42.0816,1.049,2.66,4.1942,449064.0,449064.0
301126.SZ,20260312,2.3372,0.81,,1.4279,0.4619,0.8579,248537.872,166838.7555
688581.SH,20260312,0.5124,0.65,21.1455,1.8728,7.8893,2.3601,471157.0348,241378.7434
688019.SH,20260312,1.0349,0.75,52.0525,12.3638,16.4056,0.1414,4107866.9065,4107866.9065
300125.SZ,20260312,1.2065,0.67,,,56.9699,,579289.4887,313905.0062
002524.SZ,20260312,2.401,0.66,,21.4212,2.8003,,240144.5135,238059.513
603099.SH,20260312,1.3278,0.81,71.7874,6.8872,13.3352,0.2076,1046663.57,1024812.81
600333.SH,20260312,5.8614,1.02,,1.9352,1.6157,,361764.2263,361764.2263
002594.SZ,20260312,1.441,0.71,23.5601,4.1095,1.0742,1.3367,90351427.8692,34558566.4659
002950.SZ,20260312,1.148,0.86,14.3785,1.7431,1.8727,0.5708,650363.573,464199.0796
300418.SZ,20260312,3.5239,0.68,,4.7424,8.7179,,6659668.6357,6655073.1794
002048.SZ,20260312,3.4865,1.73,74.8791,2.1639,0.8878,1.5664,2433361.0348,2122284.7088
300438.SZ,20260312,15.9153,1.51,,5.6061,2.9523,,2920901.5181,2345365.0731
601636.SH,20260312,1.6729,0.97,34.2007,1.3528,1.2934,0.5842,2047388.3798,2047388.3798
002715.SZ,20260312,2.4045,0.94,,4.6805,4.0818,0.2,220800.0,220800.0
002858.SZ,20260312,3.8341,0.95,,4.6737,5.2054,,254239.6687,227963.5573
600900.SH,20260312,0.441,0.85,19.6937,3.1156,7.8349,3.4291,67287598.719,67287598.719
301017.SZ,20260312,1.4898,0.87,,2.9624,0.593,,589346.182,353960.182
600073.SH,20260312,1.3847,0.9,2292.3289,1.2456,0.2781,1.0511,624527.8284,624527.8284
603916.SH,20260312,2.1619,0.88,45.0814,1.1916,1.3732,0.8615,502175.9494,495143.2894
688328.SH,20260312,9.3507,0.76,171.9234,5.1819,6.3946,,430153.9674,430153.9674
002579.SZ,20260312,5.5025,0.87,237.4279,3.125,2.3198,,755971.3771,719930.2772
605088.SH,20260312,0.9606,0.89,23.1705,2.4383,1.6464,1.5885,700215.7871,689816.4839
002568.SZ,20260312,0.5365,0.62,28.4585,4.1603,6.7389,1.576,1975465.4776,1361676.5901
001300.SZ,20260312,1.0387,0.81,,4.0093,8.2594,0.0584,415394.1575,415394.1575
300462.SZ,20260312,2.9616,1.2,61.6295,1.6441,3.2349,,235044.8536,179030.1525
603536.SH,20260312,1.5775,1.02,,6.0647,1.4486,,244319.8262,242456.5181
600235.SH,20260312,1.7299,0.91,84.9066,1.6645,2.127,0.2371,251882.1,251882.1
300820.SZ,20260312,3.3541,0.97,54.1624,4.5462,7.1968,0.7646,1152159.5935,579465.5034
003000.SZ,20260312,0.8005,0.93,19.0882,3.5764,1.9448,3.7437,476144.2319,325311.6715
920402.BJ,20260312,1.944,0.86,,2.7487,8.9584,0.1988,424592.4274,274510.5167
001236.SZ,20260312,4.2362,1.76,677.6644,5.6249,7.7782,0.096,1050104.4447,789917.0447
688653.SH,20260312,1.7721,0.75,,4.0972,8.5724,,585782.4,436648.0039
002179.SZ,20260312,3.8188,1.83,37.6712,3.3706,3.7555,2.1184,7999641.3255,7920602.5053
601778.SH,20260312,21.0272,1.61,47.6387,1.3857,5.4716,0.4449,2192594.3923,2192594.3923
