ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
601969.SH,20260323,1.9908,0.68,47.5235,3.222,5.2777,0.9749,2244907.0834,2222981.1462
000411.SZ,20260323,1.944,1.82,11.789,1.1421,0.1733,3.441,581229.7712,378457.6716
603238.SH,20260323,2.5115,1.96,21.5097,1.8155,0.9703,2.0325,262003.284,262003.284
603386.SH,20260323,2.8038,0.95,,3.0107,1.6319,,409861.1354,409861.1354
300456.SZ,20260323,5.9701,1.09,20.5401,4.5999,29.4843,,3129478.9347,2553497.3594
000657.SZ,20260323,3.799,0.84,68.9158,11.0231,6.3017,0.3351,10882614.6144,6939171.4334
603395.SH,20260323,6.9141,0.61,278.6979,5.4106,2.2931,0.3964,756860.0,189215.0
688027.SH,20260323,3.864,1.62,11167.628,18.5554,193.9554,,6021482.9985,4705115.6198
300917.SZ,20260323,3.1826,0.78,40.7816,4.582,1.8267,0.7931,532688.0,532688.0
301266.SZ,20260323,6.7886,1.18,120.3782,3.0006,1.7685,0.2031,540988.8063,513207.4651
688399.SH,20260323,2.0034,1.8,,1.5713,13.5252,6.1942,460371.8766,460371.8766
603737.SH,20260323,0.5557,0.96,51.8637,11.9834,2.7933,1.5581,3450034.5037,3450034.5037
601158.SH,20260323,0.5549,2.14,25.401,1.2379,2.8502,3.552,2121610.2,2121610.2
603897.SH,20260323,6.6686,0.61,23.4742,2.559,0.4763,6.0382,615384.7651,615384.7651
600539.SH,20260323,5.0933,1.29,,8.1815,5.5735,,245410.0,245410.0
001299.SZ,20260323,3.3522,1.29,30.284,2.5319,4.2296,5.9495,306937.8366,276277.1625
002406.SZ,20260323,4.1257,1.96,39.4115,1.2522,3.5947,2.1802,502394.8564,414322.4738
300121.SZ,20260323,6.6401,0.88,30.7993,1.4948,1.4794,1.1982,514245.2492,495909.779
003011.SZ,20260323,4.5233,1.29,16.1645,1.5879,1.7688,2.7177,224449.736,170702.0425
688334.SH,20260323,3.4529,1.38,26.0675,2.2287,7.4698,1.8115,648354.7464,321340.8215
000021.SZ,20260323,6.3021,0.69,43.652,3.5124,2.9325,0.6629,4473002.7542,4472287.4833
688371.SH,20260323,0.7441,1.53,197.243,3.0272,11.3174,,598147.2107,598147.2107
