ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
920047.BJ,20260423,4.1221,0.95,,26.6099,111.1955,,738888.698,485206.7143
000529.SZ,20260423,1.1301,1.13,31.0923,1.0186,1.507,2.17,322836.0525,315146.0605
300559.SZ,20260423,10.6888,1.2,144.6871,4.4594,12.4309,1.1459,522964.5682,407278.1144
603189.SH,20260423,6.1299,0.78,591.3651,2.2534,12.8257,1.1793,339630.9197,339630.9197
688426.SH,20260423,3.4872,1.09,,1.6145,11.334,,218800.2776,74741.6198
001389.SZ,20260423,9.7683,1.33,78.3188,11.7271,14.5032,0.2842,7955533.7301,2558457.285
600841.SH,20260423,4.0905,1.62,4.7114,2.1205,2.3576,,1353126.2394,1016948.8719
300968.SZ,20260423,0.8443,0.99,192.1168,2.5492,3.7759,0.4274,483654.6,483654.6
300634.SZ,20260423,2.4242,0.74,42.3654,4.0844,6.7288,0.583,1231354.5461,1185132.3815
688370.SH,20260423,0.582,0.96,140.4521,1.2717,6.3928,1.467,336462.7351,336462.7351
301106.SZ,20260423,5.7585,2.11,35.1011,2.638,3.7135,1.2044,337489.5297,337489.5297
300126.SZ,20260423,2.8282,1.46,,2.2759,4.7986,,226448.412,156934.402
920578.BJ,20260423,2.716,0.67,,5.5605,8.8909,,147145.7826,44252.0
301093.SZ,20260423,2.8841,1.43,252.7627,5.8896,21.1665,0.1973,1280280.0623,1223614.3278
600827.SH,20260423,0.4647,0.56,22.9001,0.7088,0.5831,3.2716,1445176.1748,1299604.4352
300718.SZ,20260423,2.103,1.08,83.3439,12.3258,16.6836,0.58,2064563.0973,1339448.448
600330.SH,20260423,23.5262,1.84,1446.5159,3.9377,10.6328,0.0848,3157592.105,3157592.105
300378.SZ,20260423,5.0539,1.16,68.6996,4.7705,4.6161,0.0721,1123138.3689,1114694.7249
000708.SZ,20260423,0.4245,2.37,13.0922,1.7776,0.7408,4.5017,7929085.5024,7929050.1549
603501.SH,20260423,1.3868,0.95,28.8179,3.5669,4.0402,0.6673,11658051.0305,11189000.3021
603399.SH,20260423,11.5928,0.86,,4.1763,1.3611,,692616.9574,692616.9574
301616.SZ,20260423,5.053,1.94,19.7859,2.6972,4.0144,0.8217,389440.0,138259.9186
603288.SH,20260423,0.2709,1.0,32.9071,5.8525,8.0218,3.5817,23161523.1284,22008856.9532
300158.SZ,20260423,1.6029,0.49,,1.7517,2.1902,,586451.1061,585972.6313
688017.SH,20260423,5.3818,1.71,273.1734,10.4676,60.9593,0.049,3735717.9571,3735717.9571
002626.SZ,20260423,1.0741,0.84,29.0337,2.2533,2.9324,2.4722,986875.9011,986754.5511
600816.SH,20260423,2.2461,2.05,221.2181,1.8206,,,2589089.8908,1438383.2727
688670.SH,20260423,1.2504,1.39,,1.9303,18.8399,,207838.4,207838.4
301179.SZ,20260423,7.7187,0.79,70.4055,4.1873,8.7695,1.0386,1052268.4945,617989.1783
002909.SZ,20260423,1.9295,0.73,,2.861,2.2738,1.5641,246870.0,240791.182
688638.SH,20260423,3.4037,0.77,,2.9112,3.2664,,236432.0,111718.4349
002043.SZ,20260423,1.1407,0.93,15.6969,3.4103,1.2745,4.3458,1132614.8652,1102269.34
688563.SH,20260423,3.7073,1.27,50.354,2.5927,9.4468,0.8874,2700000.0,701933.958
688590.SH,20260423,2.3988,0.63,,2.5065,1.9192,0.2243,406229.2965,406229.2965
002301.SZ,20260423,3.523,2.71,120.3245,1.7389,0.5008,1.8542,537374.4101,534902.7161
603639.SH,20260423,1.4209,1.7,24.6212,1.3482,1.1659,3.5687,476220.8974,462914.2936
600130.SH,20260423,2.1627,1.11,658.484,3.595,7.3499,,345750.0,345750.0
605377.SH,20260423,0.8996,0.73,20.0306,1.3916,1.5987,6.3021,534403.4573,534403.4573
300094.SZ,20260423,2.3194,0.75,,3.3315,1.1514,,342962.8449,336077.2893
300862.SZ,20260423,8.8876,3.06,,2.1733,8.0761,0.064,432559.7444,354896.5694
000692.SZ,20260423,3.4583,1.31,,,1.135,,237643.5073,237643.5073
600299.SH,20260423,0.5963,0.72,37.5859,2.202,2.5184,1.1036,4339408.9731,3778798.8937
688408.SH,20260423,2.0287,0.69,,2.2598,1.3472,2.3396,927524.9613,927524.9613
300596.SZ,20260423,1.7572,1.04,18.1132,1.9172,1.5409,0.9296,913886.2747,887718.2682
920092.BJ,20260423,3.1141,0.59,,5.3779,18.0298,0.1616,190150.1211,100936.2244
920185.BJ,20260423,1.0778,0.84,39.6147,2.8191,2.0978,1.2554,3562535.9457,3498233.304
688529.SH,20260423,1.2439,1.28,,2.9561,2.1811,,321720.5981,321720.5981
688616.SH,20260423,1.324,1.0,23.7582,2.7723,4.2242,2.144,246645.1144,246645.1144
603289.SH,20260423,3.372,0.88,38.0387,2.3406,2.868,1.2722,345907.2663,345907.2663
000029.SZ,20260423,0.4724,1.14,205.761,5.6936,13.8697,,2056704.78,1812744.78
002016.SZ,20260423,1.5767,0.71,28.9229,0.8905,2.8274,0.1842,439338.9282,439338.9282
300760.SZ,20260423,0.8463,1.33,23.9991,5.1256,5.8666,2.8751,19525156.209,19508374.0534
301603.SZ,20260423,15.1064,0.56,38.0253,5.6339,5.2279,0.1852,1304208.0,407511.0
301216.SZ,20260423,2.49,1.0,,2.9059,1.0661,0.435,1760902.2442,1664187.7718
601899.SH,20260423,1.7311,1.34,14.8277,4.6368,2.4813,1.45,91472058.2997,70870168.4016
002887.SZ,20260423,3.2537,0.85,32.69,1.6927,7.9266,1.9732,387686.3411,275231.8556
002392.SZ,20260423,3.4937,0.92,25.7412,1.7716,1.4808,0.3726,1032155.5574,991745.1591
300573.SZ,20260423,2.7386,1.0,24.1558,8.4978,6.7974,2.0643,1680895.8037,1290827.9832
002713.SZ,20260423,4.5643,0.91,,,18.428,,1300570.8865,719726.636
000963.SZ,20260423,0.6149,1.24,16.1682,2.478,1.3874,2.7286,5978488.9148,5976021.6511
600715.SH,20260423,3.3886,1.21,,8.0125,27.2205,,868808.649,612547.6596
300650.SZ,20260423,3.8205,0.9,68.9734,2.6092,1.4018,0.2898,376588.1683,265738.732
301370.SZ,20260423,0.7607,0.83,48.6156,1.9058,0.6616,0.8212,477659.0,328604.7894
688173.SH,20260423,1.4275,1.0,,4.2445,6.4807,,608823.6294,604707.5375
002511.SZ,20260423,1.4205,0.77,35.7319,2.0848,1.2967,0.7119,1138444.3645,1119538.8131
300061.SZ,20260423,5.548,3.75,,13.9276,15.3217,,645813.8035,609726.3109
603367.SH,20260423,1.3055,0.85,16.6485,1.1328,2.0359,2.634,701316.1458,701316.1458
920641.BJ,20260423,4.8883,0.7,160.5904,4.0964,2.7488,0.5274,142342.2,86119.4029
001368.SZ,20260423,2.2929,0.9,32.9074,2.3354,3.0615,2.6424,323296.921,307319.5212
300169.SZ,20260423,2.0572,0.91,,,4.0526,,188092.9642,174101.5462
603721.SH,20260423,1.7104,0.74,106.8578,5.689,8.2944,,283270.0,283270.0
300171.SZ,20260423,2.3911,2.9,62.6222,1.3791,2.0727,0.7448,1082880.8486,795597.5
301203.SZ,20260423,3.0491,1.08,27.3754,2.5916,11.3852,3.4014,352800.0,193345.425
301087.SZ,20260423,1.678,0.99,30.1027,2.4209,3.3023,3.2892,1118643.435,1038823.2509
300959.SZ,20260423,23.3636,3.11,380.1448,7.259,11.2822,0.3233,814286.5496,530463.0789
688661.SH,20260423,6.8363,1.05,566.116,13.7366,19.4403,0.0554,1686562.4199,1686562.4199
600166.SH,20260423,7.1629,1.95,38.9104,1.9275,0.516,,2961107.7373,2961107.7373
002955.SZ,20260423,1.5391,1.1,117.5759,1.8731,1.8794,,608637.8537,503203.7033
301097.SZ,20260423,5.8998,1.86,,3.1166,5.4193,0.8278,347435.787,170580.423
601838.SH,20260423,1.3432,3.12,5.7319,0.8367,3.2093,4.9064,7696998.6065,7696998.6065
002456.SZ,20260423,1.8938,0.91,740.462,7.6957,1.3918,,3082855.5509,3041715.9928
000802.SZ,20260423,4.2963,1.04,,4.6966,8.9226,,296382.7056,296235.2181
301225.SZ,20260423,5.2733,0.69,83.5371,7.2445,9.9972,0.3742,1139247.6,329299.64
301170.SZ,20260423,4.0628,1.29,25.4316,1.6174,2.5816,1.0501,285700.0,95924.9892
002207.SZ,20260423,14.196,1.8,,51.4859,5.5801,,182390.5431,181525.0824
600784.SH,20260423,2.0857,0.82,24.9283,1.5948,1.5839,0.8571,520252.2533,520252.2533
601996.SH,20260423,5.8239,1.21,,1.1704,1.7108,,290316.8337,290316.8337
001212.SZ,20260423,3.4425,1.15,,5.2544,22.2106,0.1263,1005802.9181,870112.8636
688296.SH,20260423,1.1835,0.79,,2.4871,4.8232,,148252.7588,147558.2018
002673.SZ,20260423,0.6831,1.19,18.045,1.0499,5.2877,1.4105,3164463.8471,3164463.8471
603926.SH,20260423,4.9563,0.97,44.7613,2.6362,1.8892,1.3424,455350.2253,447826.9053
002448.SZ,20260423,15.7555,4.04,34.7278,2.7653,2.7765,0.742,1030893.6998,798101.5406
300347.SZ,20260423,1.656,0.98,54.4123,2.305,7.0706,0.5304,4831217.1666,3177027.9099
600370.SH,20260423,1.265,1.03,,1.8181,0.4413,,964375.6978,964375.6978
603690.SH,20260423,2.6081,0.98,,1.9754,2.9734,0.1919,990728.5148,990728.5148
600783.SH,20260423,4.6618,2.49,93.5061,3.4076,192.2426,0.3229,1613770.9494,1613770.9494
920706.BJ,20260423,5.3435,0.94,45.452,3.6893,5.8331,0.8439,219000.4307,112982.3319
600511.SH,20260423,1.8978,2.15,10.8121,1.1421,0.408,2.7749,2175232.1432,1595297.7404
920066.BJ,20260423,1.7022,0.62,48.7026,3.4295,3.0336,0.3259,137774.4906,43562.3306
002660.SZ,20260423,1.1654,1.1,,2.9538,2.4741,1.1765,303132.1162,291538.7035
600288.SH,20260423,1.7528,0.69,62.9474,3.3817,3.7618,,655636.8,655636.8
300952.SZ,20260423,7.3593,1.16,60.5858,3.6129,5.0292,0.6031,617342.9443,379617.3664
000948.SZ,20260423,1.0884,1.09,161.8373,2.1685,0.5924,0.5978,592630.9365,591506.9223
603889.SH,20260423,3.0099,1.2,13.0091,1.7031,1.24,3.3761,649109.9668,644277.0072
002438.SZ,20260423,3.3862,2.33,30.1063,2.3095,4.0355,1.0337,859260.9215,793814.9692
301155.SZ,20260423,4.1047,0.99,42.95,2.4343,3.5315,0.1398,1400001.1183,794368.8222
300786.SZ,20260423,3.402,1.3,,2.4531,5.1018,,272343.5009,216579.0841
601112.SH,20260423,9.0497,1.24,47.8752,5.4503,4.8787,,3513799.695,357867.5602
301166.SZ,20260423,1.5984,0.89,,1.29,2.4518,0.7544,261386.6707,171666.7027
920128.BJ,20260423,1.673,0.94,109.1194,3.943,3.6851,1.5987,203137.38,95663.97
920970.BJ,20260423,5.6419,0.64,,3.0487,4.8135,,80662.9824,51011.9064
601997.SH,20260423,6.5451,10.55,4.3458,0.3479,1.7083,4.6178,2296092.3917,2296092.3917
600201.SH,20260423,1.9067,1.11,150.1187,2.8662,11.2509,0.2111,1565340.939,1565340.939
002399.SZ,20260423,0.2321,0.95,46.0989,1.3391,2.9405,2.2769,1611091.232,1369427.471
000630.SZ,20260423,2.7195,1.19,34.9811,2.2843,0.4891,2.3046,8447967.0513,7020083.465
002899.SZ,20260423,1.7758,0.47,67.2013,2.7997,4.1557,0.2254,487582.2238,487582.2238
002780.SZ,20260423,2.2261,0.71,,3.2924,2.8182,,249530.8249,197153.5043
000999.SZ,20260423,0.535,0.84,13.2709,2.0476,1.4366,2.5548,4539986.3166,4535829.2402
688160.SH,20260423,2.5505,1.12,131.5846,7.3601,13.1795,0.2642,953738.163,953738.163
600713.SH,20260423,2.4698,0.57,11.9403,1.0393,0.1357,2.9819,746068.9804,735187.694
002213.SZ,20260423,13.5475,0.77,,14.8851,6.6309,0.0615,810536.032,704979.3277
603071.SH,20260423,0.8108,0.92,12.1124,1.3357,0.2262,4.9123,795085.0799,795085.0799
000531.SZ,20260423,5.0831,1.79,24.7529,1.11,1.808,1.9292,748767.5577,654107.0059
920169.BJ,20260423,3.197,0.62,79.7758,7.146,11.5042,0.3397,240622.668,151291.9385
301578.SZ,20260423,3.2767,1.42,74.7777,2.8851,3.1279,1.1617,268575.8487,76367.9904
300111.SZ,20260423,2.065,0.72,,7.0964,17.8243,,483991.2285,483991.2285
300607.SZ,20260423,12.3534,4.75,118.2122,4.7841,5.1982,,1396098.2499,987860.6267
002011.SZ,20260423,0.8181,0.92,11.156,2.0257,0.9944,,1299284.6611,1281007.201
601998.SH,20260423,0.1098,1.21,6.5953,0.6434,2.192,4.3035,46575000.815,34118630.4032
002413.SZ,20260423,15.643,1.19,,5.6566,12.2921,,1860270.4223,1826557.0008
300145.SZ,20260423,3.2666,0.67,39.9732,3.2644,1.7909,,944759.0817,940127.7194
002690.SZ,20260423,1.1239,1.1,21.7025,5.332,6.4842,3.9572,1560662.9241,767298.4695
002244.SZ,20260423,0.6445,0.7,9.6254,1.0712,0.339,0.8016,3183007.0995,2747675.0504
