ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
920098.BJ,20260417,2.5402,2.27,37.6507,2.3458,4.5721,1.1017,221435.3648,150787.9331
003005.SZ,20260417,1.3814,0.9,,2.3277,11.2584,1.2642,418350.7533,229576.5964
688525.SH,20260417,10.5654,1.14,32.2677,14.9718,7.6895,,12744137.2296,12744137.2296
603716.SH,20260417,6.6264,0.67,,4.168,4.162,,519318.771,519318.771
300549.SZ,20260417,1.8912,1.05,296.7893,4.2076,7.3491,0.2877,231744.92,175633.0252
002259.SZ,20260417,6.08,1.61,32.1279,11.1439,4.2373,,423560.8143,423560.8143
688108.SH,20260417,2.8407,1.08,189.5028,9.6007,17.0551,,896089.088,896089.088
301113.SZ,20260417,2.167,0.83,303.7606,3.3673,6.4731,1.876,230230.0,139367.4282
001333.SZ,20260417,4.608,0.78,24.5761,1.8569,1.9134,1.4481,318208.0,109384.0
300999.SZ,20260417,1.2643,0.87,48.7667,1.5944,0.6273,0.3914,15375633.5961,1538947.1671
300329.SZ,20260417,1.9561,0.98,,5.5852,29.6947,,378574.5037,377436.345
600249.SH,20260417,3.3064,0.69,334.5979,1.5128,3.1005,0.5008,329450.0,329450.0
300707.SZ,20260417,2.8717,0.87,122.3936,2.5241,3.6356,0.3628,288644.7933,238389.8163
603826.SH,20260417,3.6328,1.35,,12.5351,17.8956,,2251922.4,2251922.4
600397.SH,20260417,6.3095,1.73,,96.466,3.7402,,1499789.2212,1499789.2212
000428.SZ,20260417,2.9022,1.69,,2.7926,7.1166,,389229.732,389229.732
600866.SH,20260417,1.6055,0.88,8.9879,1.3859,0.6927,5.4834,1151400.5229,870248.1415
002146.SZ,20260417,1.9817,0.82,,0.5014,0.2015,,595698.4476,535878.4251
300976.SZ,20260417,1.402,0.87,27.6692,2.271,2.6172,0.352,804088.8791,516718.9229
600648.SH,20260417,0.2036,0.53,15.5425,0.9119,2.479,3.2741,1453746.161,1216276.8687
300911.SZ,20260417,6.7066,1.32,,5.2942,12.4633,2.211,621326.758,580661.9165
920879.BJ,20260417,1.307,2.71,41.477,5.3599,8.4004,1.7236,342648.7199,267762.8154
688114.SH,20260417,1.011,1.75,,2.7046,7.4264,,2064254.0642,2053442.9219
600967.SH,20260417,1.244,0.97,48.6086,2.1388,2.3987,0.4695,2537375.8485,2537375.8485
920403.BJ,20260417,3.1015,1.74,27.2204,3.8981,6.0442,0.6494,218594.376,130005.876
688765.SH,20260417,2.443,0.89,,8.1077,490.7452,,2348775.0,269230.5386
600039.SH,20260417,0.1502,0.72,10.8684,1.7,0.774,4.236,8408636.1537,8408636.1537
000031.SZ,20260417,0.7738,1.32,,1.2351,0.348,,1251603.495,1251600.9727
000738.SZ,20260417,1.3622,0.7,85.1426,2.2846,5.5058,0.7945,2847373.3622,2847373.3622
600888.SH,20260417,1.7278,0.89,20.4123,1.0817,1.7116,2.805,1351184.7756,1351184.7756
600340.SH,20260417,2.3709,0.59,,,0.3818,,524438.5258,521709.5783
688489.SH,20260417,0.3693,0.65,,2.5018,8.2853,0.2767,458995.3492,455492.9351
603209.SH,20260417,1.5467,0.73,17.6811,1.4159,3.0644,1.1888,470600.0,465519.8325
603159.SH,20260417,1.1163,0.82,575.9183,7.5283,8.545,0.2411,377440.0,377440.0
600812.SH,20260417,1.1383,0.75,51.4627,1.711,0.9617,0.5464,941935.9731,941935.9731
002391.SZ,20260417,1.8142,1.18,,0.9281,1.0339,,395601.863,282649.5739
003028.SZ,20260417,1.9939,0.65,56.1411,2.3608,3.0144,1.742,412136.928,200892.7851
001376.SZ,20260417,3.4876,0.7,42.4764,6.3356,6.9171,0.3109,741127.2,343714.5233
600356.SH,20260417,5.0062,0.98,15.8166,1.0462,1.108,1.1463,312730.1423,283496.0777
002349.SZ,20260417,3.0695,0.83,27.5709,2.2902,4.2766,1.051,619767.1563,608193.1383
300206.SZ,20260417,1.6686,0.68,27.7089,3.8623,4.2369,1.4168,846888.1485,494372.5445
688150.SH,20260417,2.4089,0.68,90.944,10.4347,36.2071,0.6205,1999309.9223,1999309.9223
688717.SH,20260417,5.1858,0.53,145.9952,3.8695,4.1392,0.8878,1689600.0,1045944.8525
002470.SZ,20260417,5.0806,0.9,,4.3977,0.9768,,903657.6291,903581.0897
600498.SH,20260417,5.456,0.71,81.4197,4.0263,2.735,0.3168,6691691.1838,6265278.9137
603334.SH,20260417,11.1179,2.02,55.1316,4.5642,2.4439,,774900.0,167689.5912
300656.SZ,20260417,4.7495,0.87,,4.3652,11.4402,,427641.5549,332111.8321
