ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
301439.SZ,20260330,2.3992,0.68,30.6892,2.084,1.6147,1.261,617115.4691,290629.6215
002817.SZ,20260330,2.6431,0.68,37.4644,2.5358,5.2879,0.8722,243465.9104,236091.9861
603876.SH,20260330,5.7659,1.37,56.4418,2.9587,0.8317,0.43,2163334.0719,2163334.0719
603611.SH,20260330,1.4396,0.75,12.3338,1.6682,0.7913,4.365,529369.6255,529369.6255
688053.SH,20260330,0.9721,0.91,,2.3959,19.8333,,380600.0,380600.0
601229.SH,20260330,0.265,0.87,5.8262,0.5983,2.574,5.2416,14095337.9894,14095337.9894
603160.SH,20260330,1.0354,1.21,37.1168,3.3145,6.561,0.8079,3107048.4253,3107048.4253
301217.SZ,20260330,4.8362,1.37,4787.556,5.9899,5.1824,0.0511,3231502.5905,3231502.5905
300419.SZ,20260330,1.5917,0.77,,6.1861,8.6509,,266989.237,266989.237
301073.SZ,20260330,1.5173,0.6,316.8699,5.659,7.8382,0.8224,532018.0619,487499.112
603991.SH,20260330,1.5833,0.58,,4.83,27.8223,0.0099,1548171.04,755635.8097
000803.SZ,20260330,4.5765,0.96,52.3393,2.7601,2.8064,,405211.357,399555.5808
688105.SH,20260330,0.2223,0.57,,2.0349,5.6057,0.7724,772400.4844,772400.4844
920101.BJ,20260330,1.3644,0.78,25.767,2.9179,3.4054,,308898.4229,96391.2376
601868.SH,20260330,3.3918,0.68,21.5584,1.1294,0.278,0.8675,12590731.4181,9793475.7461
600779.SH,20260330,0.3781,0.76,29.5278,3.1795,4.2377,2.9373,1600472.999,1600472.999
301687.SZ,20260330,9.2772,0.77,61.5272,5.3869,11.5329,,799821.344,160849.38
601456.SH,20260330,0.585,1.21,25.8734,0.9902,6.7737,0.612,5197742.4175,3997076.2507
603301.SH,20260330,1.937,1.57,92.2533,4.5563,5.9947,0.668,2591364.7952,2591364.7952
002664.SZ,20260330,2.5321,1.27,142.9698,2.2474,1.3259,,793132.6,782205.339
300377.SZ,20260330,2.8344,0.5,,5.4056,10.5618,,1363070.5902,1253301.5265
301590.SZ,20260330,5.083,0.81,38.3093,3.6542,4.932,0.7079,711917.4039,145634.7866
000517.SZ,20260330,0.8436,0.75,,1.0956,0.5552,,630416.652,493413.3104
002546.SZ,20260330,2.5652,0.55,13.1387,2.0026,11.0418,1.3172,759818.7265,729922.4395
300899.SZ,20260330,2.7646,1.09,113.3075,3.9248,16.2611,0.9898,251306.856,161288.1
301680.SZ,20260330,16.6391,0.56,51.8417,5.01,8.3991,,928767.6,188473.4182
600497.SH,20260330,2.3331,0.81,39.142,2.4917,1.6844,1.9946,4052465.9083,4052465.9083
002917.SZ,20260330,1.2382,0.65,30.3892,2.6997,2.67,0.7543,453636.5271,339923.8305
002641.SZ,20260330,0.8211,0.75,58.8207,0.949,0.8289,1.1763,517448.5197,477411.7489
600127.SH,20260330,5.9927,1.16,341.0105,7.088,1.2043,,481979.1967,481979.1967
601011.SH,20260330,5.23,0.8,,1.2074,10.8377,,695386.2277,695386.2277
300129.SZ,20260330,8.9501,1.18,58.4912,2.5318,2.608,0.3847,1458142.0172,945103.8946
600185.SH,20260330,1.5235,0.99,,19.1621,2.0562,,1097073.3727,1097073.3727
600738.SH,20260330,1.1358,0.8,45.4988,1.8061,5.876,0.2993,368486.2542,368162.4389
600640.SH,20260330,0.6461,0.8,437.6952,2.3646,4.6563,0.0761,940512.6011,940512.6011
002695.SZ,20260330,0.9398,0.49,97.3146,2.1777,3.669,1.0071,611067.6947,558508.9517
301315.SZ,20260330,2.1356,0.58,98.7312,4.196,18.1172,0.8247,426800.0,179450.0
000628.SZ,20260330,7.2702,2.1,159.3159,8.2691,3.6553,0.106,1828333.2,997718.2562
003029.SZ,20260330,1.1969,0.66,,3.8708,11.6903,,417832.4499,373845.405
300571.SZ,20260330,9.4289,0.73,,3.1899,4.853,,463512.9927,384146.6954
000338.SZ,20260330,3.5115,1.16,19.4725,2.2841,0.9182,2.874,21284386.1055,12223533.4527
688512.SH,20260330,3.3989,0.65,,3.3417,6.7668,,549008.0124,381694.6681
002735.SZ,20260330,2.8271,0.65,,3.2884,2.4525,0.0903,550122.8815,417896.9939
603096.SH,20260330,0.8573,0.61,39.9981,1.4515,4.1111,4.5714,269910.592,269910.592
688596.SH,20260330,0.7542,0.5,61.3056,2.3468,1.7193,0.9668,845921.081,845921.081
301491.SZ,20260330,2.4788,0.86,29.1197,3.0413,4.065,,635970.0,140916.4085
300547.SZ,20260330,4.4481,0.96,34.2495,5.1513,4.4593,0.9098,658310.2381,536081.2491
603391.SH,20260330,6.2756,1.6,29.5607,2.8951,6.1096,1.8777,605787.0,151446.75
003043.SZ,20260330,4.575,0.86,116.1005,4.2807,7.6089,0.3858,738879.637,462803.876
300062.SZ,20260330,4.2732,0.56,,3.3907,4.9335,,544895.8251,396557.7363
600761.SH,20260330,1.3445,0.88,12.429,1.5575,0.8831,3.7453,1664704.7703,1664704.7703
300070.SZ,20260330,0.8911,0.59,653.8592,0.5263,1.7519,0.1013,1431562.6984,1331876.0878
300981.SZ,20260330,4.1324,1.05,,1.0776,2.3309,1.6791,578538.8297,530204.0518
300407.SZ,20260330,2.1694,0.63,41.7099,2.0901,1.5487,0.7845,401970.8592,323966.5685
301307.SZ,20260330,9.0903,0.96,,2.928,2.1509,,836713.8,433023.7857
601727.SH,20260330,0.7459,0.75,117.9214,2.3137,1.0312,,12494257.7953,10142974.2673
600897.SH,20260330,1.0006,1.32,15.1112,1.4229,3.3833,1.9876,671263.74,671263.74
002131.SZ,20260330,6.938,0.9,107.0126,3.9644,2.6469,0.4311,5234584.9374,4521836.5299
002008.SZ,20260330,2.4639,0.84,58.1161,3.8739,3.7879,0.5482,6574017.7601,6108682.8741
002717.SZ,20260330,2.7875,1.01,,3.4566,9.5932,,296698.07,263277.6114
601211.SH,20260330,0.5184,0.82,10.5802,0.9182,4.6623,2.5555,29422677.2086,22526343.1121
300258.SZ,20260330,1.5778,0.53,51.8155,1.4886,3.425,0.5858,702056.6916,683869.1256
001255.SZ,20260330,1.6725,0.79,402.7226,3.6586,7.6766,0.0971,323746.0357,264044.096
300978.SZ,20260330,1.6571,0.6,31.4574,2.8204,2.1931,3.69,458209.7691,207281.809
688786.SH,20260330,1.6161,0.76,50.0749,5.6313,9.9782,0.6862,436576.8091,436576.8091
600711.SH,20260330,3.8242,0.71,19.775,2.3535,1.2928,1.1877,3878717.4965,3878717.4965
603719.SH,20260330,0.5697,0.71,,2.0259,0.7036,2.4388,409421.0,409421.0
300730.SZ,20260330,12.1013,1.59,,13.4581,13.173,,337353.3869,270453.3915
603999.SH,20260330,1.5483,0.85,46.5548,1.9264,4.4049,0.4776,398016.0,398016.0
600751.SH,20260330,1.5341,0.62,103.678,1.5007,8.5688,,1136540.4109,1008690.1084
920270.BJ,20260330,0.8134,0.83,44.7251,3.9437,7.5794,3.2425,161317.872,125099.8648
002622.SZ,20260330,2.3392,0.88,,6.4321,3.1106,,234360.0,234353.0948
002916.SZ,20260330,1.5696,1.37,46.9078,8.1714,6.498,0.5007,15365756.05,14996771.5731
600576.SH,20260330,1.6508,0.73,33.2347,2.155,5.9043,,640110.9031,400856.7804
600775.SH,20260330,3.766,0.7,1152.9732,3.9604,4.9734,,1237337.3683,909669.3683
300092.SZ,20260330,3.9943,0.98,68.034,2.6671,3.7923,1.4969,435538.0009,333687.347
600710.SH,20260330,1.2357,0.79,12.053,1.9201,0.1387,2.952,1633436.7925,1633436.7925
688519.SH,20260330,2.8133,0.77,129.6514,10.83,5.9602,0.0724,3115880.7385,3115880.7385
300818.SZ,20260330,1.9535,0.62,100.0617,3.2381,6.4106,0.2014,586484.7989,380451.3817
600798.SH,20260330,1.6263,0.5,,1.2024,1.7041,0.5141,469341.8042,469341.8042
300464.SZ,20260330,4.4383,0.97,,25.1886,2.4359,,349774.2225,271481.8037
601528.SH,20260330,1.6133,0.94,5.3001,0.5292,2.3637,3.7665,1041907.7007,920996.4217
601588.SH,20260330,1.5495,0.98,,0.8992,0.9945,,602696.58,476140.0
301201.SZ,20260330,13.8315,3.45,,3.4459,19.5966,0.4128,733807.6672,514825.6339
603967.SH,20260330,3.0087,2.52,18.0889,1.9769,0.533,4.4085,471813.3923,471813.3923
000159.SZ,20260330,3.2755,0.88,94.2602,1.5447,2.1773,,314849.3254,314840.7285
001396.SZ,20260330,6.0947,0.55,36.9642,3.5517,6.5135,,490361.3822,101864.1695
688030.SH,20260330,1.5343,1.12,,3.8044,2.9802,,271615.3627,271615.3627
002418.SZ,20260330,6.8996,1.03,,3.8027,1.9359,,547744.8,547743.5169
603660.SH,20260330,1.5531,0.64,,5.2012,3.825,,509570.6507,505771.036
301189.SZ,20260330,2.7462,0.62,,2.5968,6.6252,,545783.0244,524032.6665
600778.SH,20260330,2.3114,0.82,336.8244,8.9662,1.3998,,206207.275,206024.2519
688665.SH,20260330,0.3775,0.65,33.3655,3.8326,4.2777,0.7976,439275.9523,439275.9523
300881.SZ,20260330,2.1293,0.7,25.6939,4.3365,1.5629,2.3051,474210.0,247478.3438
002120.SZ,20260330,0.6046,0.59,15.8797,0.9643,0.3885,2.9467,1962759.1251,1905842.7785
688680.SH,20260330,4.0352,0.5,,2.7592,3.9196,,455185.9228,455185.9228
600817.SH,20260330,0.5263,0.57,20.5039,2.4456,1.578,3.4825,581301.7371,576876.3371
920810.BJ,20260330,0.8158,0.63,713.6145,4.5188,8.0741,,103667.9,67462.5561
002542.SZ,20260330,1.1504,0.99,,10.2981,5.2164,,538222.7879,524113.8426
300608.SZ,20260330,3.4587,0.78,,2.773,4.6916,,370325.9555,321510.6612
300889.SZ,20260330,7.0348,1.41,,3.8837,4.6948,,553210.425,367673.8512
603108.SH,20260330,1.4311,0.63,,1.8806,1.0485,0.2333,776334.7395,776334.7395
000100.SZ,20260330,1.6013,0.91,20.0788,1.4763,0.4927,1.0897,9069176.0269,8341546.179
300272.SZ,20260330,4.4286,0.71,52.0076,3.5043,2.7532,2.0715,492844.3944,374364.4441
600239.SH,20260330,1.178,0.8,,2.7292,1.8537,,350039.7462,350039.7462
000759.SZ,20260330,1.8834,0.62,,3.1161,0.429,,377604.2463,373752.4343
000539.SZ,20260330,8.1382,0.75,407.8369,1.4114,0.6317,0.3175,3307678.9112,1609893.7464
002818.SZ,20260330,1.1454,0.73,13.658,1.5401,6.6569,9.1711,848752.438,338337.0546
000548.SZ,20260330,1.7507,0.66,59.5846,1.3253,5.5317,0.9107,274069.4802,274046.5255
301211.SZ,20260330,0.7525,0.73,133.8292,2.2402,11.7495,1.4226,506131.2,506131.2
920368.BJ,20260330,4.0767,0.74,103.1918,1.9158,3.6952,0.4359,807879.494,768612.846
300522.SZ,20260330,1.4181,0.91,175.5149,4.5376,4.9861,0.36,358243.6243,292310.3449
002339.SZ,20260330,5.984,0.54,117.1042,3.1533,1.8559,0.1855,543411.4714,516139.5051
301096.SZ,20260330,2.1458,0.82,,2.1799,9.5475,,563617.9454,427181.8436
920961.BJ,20260330,1.7804,0.87,830.3441,4.1977,15.56,0.2244,318248.6518,231601.3798
688353.SH,20260330,7.7962,1.05,1572.1238,6.1051,23.9905,,2085941.0,2085941.0
002989.SZ,20260330,1.0815,0.56,,3.524,17.4797,,527404.8067,479588.9047
301153.SZ,20260330,7.0253,4.15,84.5836,4.6173,10.3111,0.7382,853192.7024,796078.1593
002880.SZ,20260330,0.6918,0.43,27.0661,2.6633,5.4293,0.7329,618937.2,618937.2
603031.SH,20260330,2.4659,0.83,54.3725,4.5272,2.5736,0.6641,1228792.9634,1033368.6191
603040.SH,20260330,1.0735,0.69,42.142,7.688,14.0591,1.4283,1092192.9916,1086496.1446
002792.SZ,20260330,16.5388,1.56,1473.5834,8.0274,19.1723,0.0584,2235208.34,1441497.0647
300617.SZ,20260330,4.603,0.73,78.2956,3.2894,10.8658,0.4149,948842.0841,795477.2436
600863.SH,20260330,1.0199,0.82,19.6681,1.7923,1.9548,3.5379,4058628.1921,3380927.8861
301159.SZ,20260330,3.2225,0.67,,5.5864,9.5681,,325875.55,223352.0897
688659.SH,20260330,2.4617,1.01,,3.0695,2.2558,,157600.0,157600.0
301021.SZ,20260330,1.9677,0.56,188.5598,8.0513,16.2904,0.1866,811954.0099,811351.0022
