ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
301105.SZ,20260204,5.8107,0.88,,2.98,13.8534,,248700.0,81760.1101
301611.SZ,20260204,4.2787,0.56,157.0925,29.9923,50.0324,0.0842,5179244.0,1741255.7508
000885.SZ,20260204,0.8376,0.66,7.4654,0.97,1.3107,2.5723,888636.3049,888636.3049
605098.SH,20260204,0.5542,0.53,18.8877,6.0251,6.9363,4.9191,545454.5314,545454.5314
301568.SZ,20260204,5.4152,0.79,49.6484,5.0577,11.4886,1.1262,510096.496,235140.8384
301095.SZ,20260204,2.7657,0.74,135.7129,4.7412,21.6385,0.3313,1487087.0784,1295694.6874
002400.SZ,20260204,23.5269,0.82,192.4616,4.0905,0.9424,0.2483,2036217.7655,2016160.2738
600984.SH,20260204,8.541,1.69,,1.7195,2.2788,,573212.0298,573212.0298
603605.SH,20260204,0.7732,0.5,17.974,5.3521,2.6005,2.7631,2837168.0257,2837168.0257
600986.SH,20260204,39.2149,1.26,173.7936,4.216,2.8573,,2202800.9858,2202800.9858
600848.SH,20260204,0.4786,0.63,18.3341,1.481,2.6577,1.7406,2898337.5676,2750605.2017
603456.SH,20260204,1.1613,0.78,22.0863,1.8236,2.981,2.7613,1596555.6203,1596555.6203
000988.SZ,20260204,4.8794,1.08,47.917,7.0498,5.5932,0.2616,7688073.6977,7684120.3334
603025.SH,20260204,2.0958,3.04,26.1888,6.9593,6.3818,2.1394,1814564.0061,1802409.0061
600023.SH,20260204,0.5638,0.76,9.1505,0.8958,0.8276,6.841,6664140.1763,6664140.1763
002683.SZ,20260204,2.4462,1.3,40.3063,5.4508,1.9189,1.3484,3632810.7407,3176954.9989
600212.SH,20260204,1.5168,0.58,178.5383,10.163,3.7837,,547828.8657,413258.2057
000720.SZ,20260204,3.9925,1.63,,2.0038,3.3766,,472455.8707,472455.8707
000969.SZ,20260204,2.6842,0.6,80.9421,4.4904,3.3711,0.8269,2541206.4213,2500631.6853
603585.SH,20260204,1.7547,0.56,31.7984,1.4999,1.3967,,380885.3396,372417.4496
600728.SH,20260204,2.5607,0.78,53.8988,1.8321,1.4093,,1439504.5012,1439504.5012
688362.SH,20260204,2.7331,0.59,206.5358,7.0461,4.2529,,1797915.6714,1797915.6714
300791.SZ,20260204,1.8669,0.95,19.4716,2.74,1.5106,2.2799,672797.008,561019.9563
002821.SZ,20260204,1.3971,1.21,34.7442,2.0803,5.7346,1.095,3609471.4499,3170633.3299
601127.SH,20260204,2.0907,1.1,26.6085,4.7937,1.2887,1.1606,19212353.5135,16651387.8066
000516.SZ,20260204,1.615,0.79,,3.3339,2.6464,,1112731.6862,1095813.5657
000902.SZ,20260204,0.6685,0.49,13.3059,1.8207,1.2577,1.7953,2096659.9709,1909590.154
