ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
601375.SH,20260527,1.2998,,35.3442,1.2666,8.7795,0.6297,1843225.2259,1368665.3209
600033.SH,20260527,0.7446,,10.0868,0.7673,3.1779,2.8409,966028.8,966028.8
600505.SH,20260527,3.1876,,344.0223,3.8384,3.143,0.155,470292.075,470292.075
300130.SZ,20260527,4.0784,,32.977,3.059,4.1308,2.0525,1381940.6636,1057617.2508
002748.SZ,20260527,1.8498,,37.3404,1.8794,1.315,0.4468,268560.0,268560.0
601900.SH,20260527,0.4832,,10.1643,1.1384,1.2246,4.665,1039842.7408,1039842.7408
301387.SZ,20260527,14.8269,,,6.6967,6.5103,0.1462,1092877.8746,437002.1091
600418.SH,20260527,2.7645,,,7.004,1.8311,,8813836.7425,8539478.2828
920191.BJ,20260527,7.2792,,20.8136,1.9457,4.0287,,197795.871,44505.225
600000.SH,20260527,0.404,,6.2465,0.4166,1.7987,3.9512,31407405.5169,31407405.5169
600716.SH,20260527,1.1222,,,0.7807,7.2897,,347278.4789,347278.4789
688129.SH,20260527,1.5139,,36.7068,3.6293,5.6424,0.4447,375050.5044,375050.5044
600061.SH,20260527,0.5666,,12.2934,0.7467,,1.9629,4136908.713,4136908.713
601155.SH,20260527,0.9043,,41.8088,0.4642,0.568,,2873663.5185,2873663.5185
605186.SH,20260527,14.3887,,120.3561,3.3473,10.7519,,370328.0,370328.0
000599.SZ,20260527,2.4962,,,1.1467,1.1564,,1170907.2392,421438.9298
601177.SH,20260527,5.8418,,27.3217,2.464,2.9118,0.3411,717575.76,704105.6
300203.SZ,20260527,6.9985,,,2.3463,2.1276,,608488.1856,607963.9899
300938.SZ,20260527,6.5878,,67.1914,7.1452,16.4594,0.471,1370884.4392,1189878.4754
002785.SZ,20260527,3.7299,,,13.3332,9.8248,,1060353.5529,905363.2126
688102.SH,20260527,2.7429,,182.0911,14.766,17.2599,0.2084,2883317.8364,2883317.8364
601083.SH,20260527,3.4928,,10.0548,1.5357,2.1012,4.2472,1486943.88,223043.88
002501.SZ,20260527,1.2852,,,32.0883,22.21,,514750.0,514238.0349
603065.SH,20260527,0.8854,,,1.6235,2.4674,1.4733,324280.9007,324280.9007
600839.SH,20260527,2.4808,,47.0412,2.2671,0.3194,0.6614,3489880.6318,3488908.725
688595.SH,20260527,4.4785,,,7.9496,5.9303,,514557.9171,514557.9171
002045.SZ,20260527,4.3477,,,1.243,0.6833,,526484.2116,525774.4896
300199.SZ,20260527,5.3096,,230.0721,29.324,22.7575,,2174540.1692,1834602.2496
000792.SZ,20260527,1.3524,,16.0315,3.7152,8.8257,,16604954.6337,16604806.6142
605376.SH,20260527,8.0281,,178.5938,24.6486,33.0784,0.0904,4338897.6,4338897.6
600881.SH,20260527,1.0161,,,10.9738,0.7575,,471894.0442,471894.0442
688192.SH,20260527,0.8017,,,20.4212,28.3153,,2531432.5122,2509927.0887
002478.SZ,20260527,3.5293,,15.4672,1.1157,1.1267,2.9042,677404.7795,543488.4014
603866.SH,20260527,0.7785,,29.9406,1.4324,1.3911,,753467.722,753467.722
002581.SZ,20260527,2.4714,,,1.5397,9.8026,,277748.6817,168733.0788
600619.SH,20260527,4.2685,,135.0482,2.8232,0.8476,0.0801,1742037.9709,1280830.6972
920547.BJ,20260527,0.9451,,24.3952,2.128,3.7801,1.0,155376.0,75436.8
603557.SH,20260527,1.2514,,,49.688,7.8347,,278052.852,278052.852
600188.SH,20260527,0.7947,,22.0531,2.7754,1.4227,3.4046,21227942.0223,12608259.5223
920086.BJ,20260527,6.2231,,25.9932,2.6736,8.4984,,234973.44,75098.556
600981.SH,20260527,1.0969,,,1.112,0.0969,0.4049,553880.9984,553880.9984
688251.SH,20260527,2.7495,,178.5046,3.1435,2.5031,0.4849,265087.4953,263245.1692
301297.SZ,20260527,5.0968,,71.0093,6.1631,9.8028,0.3549,3342857.8158,1632674.0589
600892.SH,20260527,1.2978,,,257.0776,6.3782,,225464.0678,225405.773
300674.SZ,20260527,1.5225,,28.9316,2.7467,3.3693,1.7347,1213090.3144,1211289.5382
300634.SZ,20260527,6.7524,,48.8294,3.8846,7.0765,0.1331,1183977.4016,1139533.664
603993.SH,20260527,1.3552,,17.1135,4.9952,1.8202,1.4803,41333807.26,33734347.084
300921.SZ,20260527,8.6997,,171.0016,6.1139,9.0782,0.2564,508016.2541,320734.4633
603279.SH,20260527,1.4102,,18.7583,1.9284,1.5518,5.7956,895107.269,895107.269
301033.SZ,20260527,1.6078,,31.3236,4.19,9.1987,1.1555,343562.2529,288756.159
300021.SZ,20260527,1.8025,,79.726,1.5319,1.0521,1.316,401790.4153,343241.9383
301381.SZ,20260527,2.5682,,28.1619,2.8011,0.6494,1.286,784322.7408,379990.1808
300248.SZ,20260527,3.126,,73.6707,2.0259,4.5075,0.8743,435858.7796,374273.904
301156.SZ,20260527,2.7974,,43.4829,3.4517,4.1616,2.2901,258199.094,165350.1461
603210.SH,20260527,1.5999,,22.6833,2.4905,2.0256,,482687.2,329936.695
002406.SZ,20260527,24.1337,,37.812,1.5871,3.9978,1.676,653551.4484,538980.5437
