ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
600127.SH,20260402,8.892,1.06,339.1942,7.0502,1.1979,,479412.0638,479412.0638
601011.SH,20260402,2.0739,0.36,,1.1442,10.2704,,658988.6014,658988.6014
300129.SZ,20260402,5.2745,0.74,54.7548,2.37,2.4414,0.4109,1364998.3446,884732.239
600185.SH,20260402,0.9529,0.73,,18.6024,1.9962,,1065028.2742,1065028.2742
600738.SH,20260402,0.8579,0.73,44.7468,1.7763,5.7789,0.3043,362395.5723,362077.1093
603999.SH,20260402,1.1317,0.75,45.9485,1.9013,4.3476,0.4839,392832.0,392832.0
600751.SH,20260402,1.7016,1.0,105.5294,1.5275,8.7218,,1156835.7754,1026702.4317
920270.BJ,20260402,1.7012,1.94,45.1022,3.9769,7.6433,3.2154,162677.88,126154.5329
002622.SZ,20260402,3.0197,1.29,,6.1555,2.9768,,224280.0,224273.3918
002916.SZ,20260402,1.378,1.04,45.5395,7.933,6.3084,0.5157,14917548.4305,14559326.955
600576.SH,20260402,2.3829,1.11,31.9754,2.0734,5.6806,,615856.289,385667.8085
600775.SH,20260402,5.2176,1.42,1124.0211,3.8609,4.8485,,1206266.8583,886826.8583
300092.SZ,20260402,1.6395,0.51,65.809,2.5799,3.6683,1.5475,421293.9908,322774.3017
600710.SH,20260402,1.1797,1.08,12.188,1.9416,0.1402,2.9193,1651731.2846,1651731.2846
688519.SH,20260402,4.7281,1.49,116.4147,9.7244,5.3517,0.0807,2797766.0308,2797766.0308
300818.SZ,20260402,1.6526,0.82,99.313,3.2138,6.3627,0.203,582096.7112,377604.839
600798.SH,20260402,2.7529,1.4,,1.2179,1.726,0.5076,475374.4752,475374.4752
300464.SZ,20260402,8.1559,1.46,,27.0019,2.6113,,374954.304,291025.6508
601528.SH,20260402,1.1222,0.64,5.32,0.5311,2.3726,3.7523,1045832.0235,924465.3348
601588.SH,20260402,1.2304,0.92,,0.859,0.95,,575760.42,454860.0
301201.SZ,20260402,25.3262,1.88,,4.2937,24.4182,0.3313,914358.6998,641496.8366
603967.SH,20260402,1.4161,0.82,17.7167,1.9363,0.522,4.5011,462106.7244,462106.7244
000159.SZ,20260402,2.4676,0.82,93.8285,1.5376,2.1673,,313407.2674,313398.7099
001396.SZ,20260402,5.0215,0.8,35.981,3.4573,6.3403,,477319.2874,99154.898
688030.SH,20260402,1.1629,0.87,,3.6655,2.8714,,261702.4803,261702.4803
002418.SZ,20260402,6.0142,0.95,,3.5976,1.8315,,518198.4,518197.1861
603660.SH,20260402,2.645,0.8,,5.4304,3.9935,,532026.3065,528059.2511
301189.SZ,20260402,2.7857,0.73,,2.4982,6.3737,,525064.4536,504139.7651
600778.SH,20260402,2.8734,1.22,320.0341,8.5192,1.3301,,195928.0604,195754.1608
688665.SH,20260402,0.4243,1.01,33.6884,3.8697,4.319,0.7899,443526.0306,443526.0306
300881.SZ,20260402,2.4109,1.07,24.8774,4.1987,1.5132,2.3808,459140.0,239613.6875
002120.SZ,20260402,0.5651,0.82,15.8328,0.9614,0.3873,2.9554,1956960.8951,1900212.6913
688680.SH,20260402,3.939,0.98,,2.5525,3.9393,,457473.8124,457473.8124
600817.SH,20260402,0.7871,0.84,20.9553,2.4994,1.6127,3.4075,594101.0414,589578.2014
920810.BJ,20260402,0.8986,0.84,736.0593,4.6609,8.328,,106928.5,69584.4127
600711.SH,20260402,5.5072,1.18,21.335,2.5392,1.3948,1.1008,4184688.0401,4184688.0401
603719.SH,20260402,0.5488,0.87,,2.014,0.6994,2.4532,407015.0,407015.0
300730.SZ,20260402,14.16,1.38,,13.612,13.3237,,341211.61,273546.4968
000100.SZ,20260402,1.884,1.3,19.342,1.4221,0.4746,1.1312,8736362.2277,8035434.3926
300272.SZ,20260402,5.7731,1.05,52.3947,3.5304,2.7736,2.0562,496513.2113,377151.2762
600239.SH,20260402,1.4074,1.16,,2.5915,1.7602,,332377.1902,332377.1902
000759.SZ,20260402,1.6343,0.77,,3.0341,0.4177,,367667.2925,363916.8439
000539.SZ,20260402,4.7664,0.54,49.0949,1.2563,0.5715,0.3565,2945409.3161,1433572.0503
002818.SZ,20260402,0.8958,0.46,14.5248,1.4436,6.7283,9.6475,806838.7373,321605.0071
000548.SZ,20260402,1.8712,1.05,59.476,1.3229,5.5216,0.9124,273570.2644,273547.3515
301211.SZ,20260402,1.8948,1.82,149.0463,2.2889,11.4785,1.3837,520329.6,520323.6192
920368.BJ,20260402,6.4489,1.28,104.9611,1.9487,3.7586,0.4286,821731.54,781791.619
300522.SZ,20260402,1.0173,0.85,173.9351,4.4968,4.9412,0.3633,355019.1092,289679.2887
002339.SZ,20260402,7.3405,1.14,111.0208,2.9895,1.7595,0.1957,515182.304,489327.0633
301096.SZ,20260402,4.4172,1.51,,2.2433,9.8251,,580002.188,439599.9205
920961.BJ,20260402,2.2038,1.11,836.6797,4.2297,15.6787,0.2227,320676.9405,233368.5358
688353.SH,20260402,4.6534,0.56,1441.406,5.5687,21.9762,,1910810.0,1910810.0
002989.SZ,20260402,1.2432,0.84,,3.3595,16.6651,,502827.4135,457241.458
301153.SZ,20260402,2.3951,0.64,84.0588,4.5886,10.2471,0.7428,847899.9437,791139.7092
002880.SZ,20260402,0.6941,0.68,27.1653,2.6731,5.4492,0.7302,621205.2,621205.2
603031.SH,20260402,3.3598,1.49,55.2167,4.5975,2.6135,0.654,1247871.9981,1049413.369
603040.SH,20260402,1.0154,0.84,42.4105,7.737,14.1487,1.4192,1099152.2423,1093419.096
002792.SZ,20260402,10.3839,0.59,1423.5085,7.7546,18.5208,0.0604,2159252.1157,1392512.5148
300617.SZ,20260402,4.0317,0.89,74.5627,3.1326,10.3477,0.4357,903603.8918,757551.067
600863.SH,20260402,0.687,0.68,19.2884,1.7577,1.9171,3.6076,3980276.2965,3315659.008
301159.SZ,20260402,5.4013,1.31,,5.369,9.1956,,313190.15,214657.6338
688659.SH,20260402,1.7384,0.91,,2.9885,2.1963,,153440.0,153440.0
301021.SZ,20260402,1.7589,0.77,185.5071,7.9209,16.0267,0.1897,798808.6701,798215.425
300102.SZ,20260402,4.556,0.7,247.2417,6.588,8.335,0.1459,2834628.298,2821208.815
300088.SZ,20260402,1.6149,0.87,42.1837,1.6864,1.2951,0.9916,1473662.8116,1466447.1517
002261.SZ,20260402,7.6695,0.92,,16.159,13.0004,,4212876.4491,3831061.2277
000719.SZ,20260402,0.8224,0.7,9.9657,1.0986,1.4377,4.5662,1344489.7262,876631.8715
300568.SZ,20260402,4.9687,0.65,532.1008,1.9724,4.6908,0.3441,1935131.8989,1750251.3737
000882.SZ,20260402,1.9382,1.02,,0.6524,3.562,,440713.6635,440417.7968
300879.SZ,20260402,2.899,0.44,44.4167,3.8251,1.5277,0.0794,527248.96,523679.107
920221.BJ,20260402,1.2525,1.04,27.127,3.8696,4.6162,2.381,162456.0,86470.8712
688711.SH,20260402,1.8928,1.21,315.6116,5.2895,4.0866,,550205.6819,550205.6819
603190.SH,20260402,2.9052,0.88,27.971,1.3731,1.7234,1.0277,306243.86,101103.2161
920833.BJ,20260402,1.873,0.74,43.4039,2.0399,2.8522,2.3026,125187.2,94938.06
601991.SH,20260402,1.4954,0.61,9.6214,2.0873,0.5861,3.0495,7106576.8335,4760098.2167
002129.SZ,20260402,2.4257,0.95,,1.5809,1.1955,,3473036.449,3470170.8482
300645.SZ,20260402,2.3145,0.92,267.0385,2.269,1.9338,0.1184,234475.7498,229878.7326
600572.SH,20260402,2.0283,1.24,16.5932,1.6143,1.7356,3.3127,1141602.8135,1138568.9796
300386.SZ,20260402,1.5685,1.15,,3.92,7.9336,,577736.808,346547.0764
600233.SH,20260402,0.46,0.84,17.7934,2.1109,0.9542,1.748,7043931.4958,7043931.4958
603319.SH,20260402,1.5795,0.5,70.9065,4.3212,5.0272,0.5946,1066625.7373,1066625.7373
603110.SH,20260402,3.5619,1.14,686.4368,4.3916,7.3863,0.3292,305663.4059,305663.4059
600667.SH,20260402,5.9116,0.75,31.4084,2.1262,0.5546,1.0871,1840557.1166,1840557.1166
920278.BJ,20260402,7.7916,2.85,74.8251,3.6876,4.7122,2.4661,141519.5,60052.928
688416.SH,20260402,3.2496,0.69,,4.6094,12.3289,,585190.1075,585190.1075
002218.SZ,20260402,16.3819,0.9,,2.2842,9.0503,0.1529,921028.2974,907541.3132
603178.SH,20260402,0.5531,0.98,,2.9509,2.0636,0.2639,358400.4116,358400.4116
920493.BJ,20260402,3.9373,1.08,683.205,18.734,7.5204,,834737.4819,612274.343
600731.SH,20260402,1.843,0.62,16.236,1.247,2.1854,2.8249,395589.6305,383511.3268
603600.SH,20260402,0.9248,0.76,12.7967,1.4692,0.6947,4.5256,336380.9671,305438.7186
301273.SZ,20260402,2.003,0.95,,2.2606,6.0964,,208334.3311,159899.7736
002771.SZ,20260402,9.7976,0.6,,5.6055,6.8099,0.0619,345481.4727,287425.6368
920427.BJ,20260402,2.2992,1.28,,3.933,12.951,1.2205,122476.86,60478.7206
600594.SH,20260402,20.2474,5.41,,1.5818,1.9934,,380125.152,380125.152
603993.SH,20260402,1.4859,1.04,18.6291,4.5962,1.8332,1.4399,37889323.3217,30923151.4937
301037.SZ,20260402,3.8984,1.1,,3.1662,1.0917,,200900.7863,98256.7993
600060.SH,20260402,0.7564,0.57,12.1616,1.4038,0.5174,3.8478,2984471.5449,2973485.8649
603156.SH,20260402,0.3658,0.97,23.8217,4.2722,6.6966,6.1044,3840065.7436,3840065.7436
601598.SH,20260402,0.5521,1.17,11.2374,1.0946,0.4668,4.6065,4519463.273,3249206.243
300275.SZ,20260402,1.4911,0.92,68.5576,3.5482,7.1894,0.2708,335109.514,295350.0609
920608.BJ,20260402,0.7522,1.26,30.4767,2.1584,7.037,1.8018,103629.6,65620.9217
301500.SZ,20260402,6.3768,0.89,75.4765,2.3828,0.7891,0.4686,1115474.726,285940.576
301630.SZ,20260402,5.3797,1.0,50.1423,4.0746,5.9944,,682080.0,170520.0
002542.SZ,20260402,4.5778,1.83,,10.7127,5.4265,,559896.1888,545219.098
300608.SZ,20260402,2.6409,0.77,,2.6663,4.5112,,356082.9753,309145.1922
300889.SZ,20260402,2.2127,0.56,,3.8544,4.6593,,549026.1104,364892.8786
603108.SH,20260402,1.6354,0.92,,1.8644,1.0396,0.2353,769721.7598,769721.7598
002850.SZ,20260402,4.1779,0.91,28.7469,3.8261,3.3334,1.0787,5071043.7505,3661058.7274
002777.SZ,20260402,1.5724,0.96,85.5042,3.8958,5.3345,0.9317,657251.9712,651263.5005
600211.SH,20260402,1.5824,1.5,14.7666,3.6463,4.6453,3.7445,1385005.5852,1385005.5852
688345.SH,20260402,2.179,0.5,70.3783,3.5063,1.4378,,393269.256,388800.0
002388.SZ,20260402,2.8119,0.91,,2.5243,1.2382,,247177.6384,245012.1716
688788.SH,20260402,1.129,0.99,,4.7297,30.4702,,867358.6018,867358.6018
002256.SZ,20260402,9.3895,0.84,175.3079,6.2778,15.0176,,745735.347,729708.9866
002896.SZ,20260402,2.6106,0.66,195.5185,11.913,14.2436,0.2761,1423806.7442,1423806.7442
000767.SZ,20260402,9.8371,0.77,17.6074,1.8346,0.7202,,1150776.3899,1089180.1671
600123.SH,20260402,2.7051,0.75,449.4059,0.6086,1.0498,2.2971,962025.7337,962025.7337
000631.SZ,20260402,5.2575,1.48,138.8335,1.5041,16.6105,,818800.0303,818800.0303
300602.SZ,20260402,3.7444,1.33,45.9763,4.3007,2.7424,0.1291,1707187.3066,1160114.9634
002097.SZ,20260402,1.9177,0.76,78.6689,2.2596,1.5127,0.2026,1060647.2396,1058754.0502
603669.SH,20260402,5.0091,1.78,,5.1836,8.1235,,349804.376,349804.376
300826.SZ,20260402,1.15,0.86,183.9157,1.9355,4.1384,0.1711,286014.8802,275058.1728
688598.SH,20260402,2.1418,1.14,,1.1773,5.5497,,456660.8552,447866.3552
688266.SH,20260402,1.488,0.78,,25.0388,33.379,,2705317.6609,2705317.6609
603195.SH,20260402,0.1004,0.96,18.9785,4.8366,4.6075,4.0978,7567909.3261,7537580.8603
603200.SH,20260402,2.1587,0.62,88.3629,9.2807,20.5872,0.1568,1007431.2713,1007431.2713
920237.BJ,20260402,0.7566,0.76,38.7649,3.069,4.5969,1.2427,160431.4296,157395.0953
601366.SH,20260402,0.9368,0.96,258.3015,0.9368,0.5462,0.4348,391574.3741,391574.3741
600588.SH,20260402,1.3406,1.62,,5.4195,4.4615,,4014971.9556,4014971.9556
002855.SZ,20260402,1.5893,0.84,,8.7404,1.741,,285846.8311,285623.5891
002865.SZ,20260402,3.8865,0.64,,5.5516,2.9223,,2228976.1984,1600686.5716
002012.SZ,20260402,2.224,0.62,94.7104,1.9285,4.7887,0.0623,300215.5517,300215.5517
000785.SZ,20260402,0.838,0.91,,0.7819,1.3225,,1500718.7642,1421320.0248
001328.SZ,20260402,2.1381,0.67,30.874,3.7847,3.1866,2.335,553022.2456,147852.2144
603823.SH,20260402,0.7476,0.99,37.7234,2.6028,2.8114,0.9875,632462.5424,632462.5424
002371.SZ,20260402,1.0344,1.13,50.4812,8.8084,8.6302,0.1785,31747668.5808,31722292.9632
601669.SH,20260402,1.9784,0.85,9.1433,0.6792,0.1509,2.239,9767232.3424,7411555.157
603068.SH,20260402,1.3621,1.23,249.2296,2.6916,5.3045,,464772.7708,464772.7708
001238.SZ,20260402,0.2959,0.89,,4.6506,3.4206,,531492.72,497187.3828
600493.SH,20260402,2.9921,1.04,126.908,1.7774,2.165,0.8008,199376.0,199376.0
920489.BJ,20260402,2.2264,1.41,,3.9703,3.54,1.2894,190497.0432,121208.4385
301371.SZ,20260402,1.1633,0.91,25.0776,2.1205,6.4121,3.3768,1184796.912,177204.2532
001278.SZ,20260402,2.329,0.68,,2.0326,1.1833,0.4831,256128.138,176593.5133
300797.SZ,20260402,0.5542,0.87,35.1765,4.3973,4.706,0.826,556104.0891,549948.6798
600537.SH,20260402,15.2486,1.32,,19.9568,1.9299,,448627.9918,448627.9918
301631.SZ,20260402,2.7077,1.16,28.2884,3.0626,1.6317,1.0235,765597.1075,257158.5458
301333.SZ,20260402,4.0003,1.05,49.0104,3.409,7.8842,0.228,670949.9854,669994.634
688368.SH,20260402,1.6135,0.75,454.401,5.047,10.3062,0.2686,1617876.5981,1111212.0394
301200.SZ,20260402,0.6101,0.45,92.128,7.0082,13.1542,0.2514,7593817.4797,6617846.7606
002372.SZ,20260402,0.4113,0.89,20.7187,3.841,3.0696,5.2425,1799002.9264,1662069.6632
300002.SZ,20260402,1.4811,0.99,22.9191,2.3937,3.1413,1.0727,1829471.6954,1717757.8578
002063.SZ,20260402,3.8932,0.83,40.5353,3.0881,4.7066,0.4683,1220531.8871,1127018.8596
920100.BJ,20260402,3.1114,1.16,59.7746,7.814,6.5321,1.0259,359746.5282,95384.8526
300311.SZ,20260402,1.7004,1.08,,5.7311,8.0536,,338835.9655,270316.7738
003009.SZ,20260402,1.7378,0.75,,4.7523,11.8834,0.0952,930488.6943,930318.5746
002689.SZ,20260402,0.8312,0.92,55.5769,3.1049,2.8923,,378721.7932,378576.8832
600578.SH,20260402,0.5011,0.52,9.8753,1.4453,0.9388,2.3392,3434340.5807,3434340.5807
300685.SZ,20260402,3.591,1.27,25.2938,4.4453,7.5583,1.2976,905231.5649,900749.1033
600621.SH,20260402,0.8998,0.9,23.1141,1.5975,5.6639,0.8448,1469345.5194,1469345.5194
688090.SH,20260402,8.9501,3.36,629.438,8.3158,7.9349,0.1253,749761.3821,749761.3821
301636.SZ,20260402,13.6727,0.8,49.7465,3.9057,4.877,0.7576,421527.6318,105381.9096
