ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
300440.SZ,20260317,1.9394,1.03,138.7926,4.2737,6.8172,0.3671,684766.8628,682125.9983
301199.SZ,20260317,1.8092,0.68,37.3377,2.2943,4.1877,0.6016,438875.276,168569.051
000632.SZ,20260317,3.2281,1.05,,2.5854,0.4024,,227639.0697,227620.5053
001386.SZ,20260317,7.4196,1.88,22.0252,2.3131,4.0775,1.2998,2757875.36,225863.6588
000504.SZ,20260317,1.1944,0.57,,13.9185,26.8818,,337283.6062,336363.0908
002001.SZ,20260317,3.1106,1.4,15.0603,3.4323,4.8256,1.9808,10843031.687,10714048.882
688131.SH,20260317,2.6823,1.42,57.955,4.784,5.0062,0.3385,1435943.728,1435943.728
300905.SZ,20260317,2.7203,0.86,41.0228,3.0091,4.0549,1.5598,571418.1016,445750.7694
605366.SH,20260317,8.4984,1.33,,3.1779,5.2823,,771696.428,771696.428
688558.SH,20260317,1.3507,1.24,25.1203,2.2993,3.1076,1.9928,394416.0,394416.0
603007.SH,20260317,4.4802,1.1,,19.1801,14.4924,,594482.1799,467099.8275
300189.SZ,20260317,26.723,1.17,,11.6292,44.0911,,848896.0,734693.0213
002266.SZ,20260317,1.781,0.69,25.4097,2.0227,1.0889,1.0874,2374768.4879,2228044.4768
300623.SZ,20260317,1.5667,0.93,49.9933,4.1291,7.2939,0.5123,2436330.0028,2246956.596
603062.SH,20260317,13.9562,1.94,24.9062,2.882,2.8101,3.1681,588384.0,201974.2488
300585.SZ,20260317,2.3923,0.75,,3.8765,6.2254,,276173.3332,276173.3332
601717.SH,20260317,0.9198,0.74,8.8873,1.7346,1.006,4.9778,4017149.8425,3469872.8925
603030.SH,20260317,1.6599,1.27,,3.8959,4.001,,345036.5822,345036.5822
300735.SZ,20260317,0.9951,0.91,53.0635,3.5004,2.1726,1.1096,1729088.9323,1706461.1341
603202.SH,20260317,5.3637,4.25,14.034,2.3093,3.5365,3.7386,1493600.0,310501.1247
600699.SH,20260317,1.348,0.86,33.9364,2.2362,0.6382,1.0348,3866071.0136,3378148.7345
600538.SH,20260317,2.1436,1.32,,4.1037,10.0176,,316615.8022,316615.8022
301318.SZ,20260317,0.926,0.64,31.9875,2.0794,5.2828,1.2952,390472.5821,256228.4537
300474.SZ,20260317,1.3412,0.8,,4.8174,64.6056,0.0934,3358873.7462,2612409.2592
301501.SZ,20260317,2.3726,1.52,24.1615,2.8416,3.2232,0.8695,586571.4,146642.85
300473.SZ,20260317,3.9114,0.83,68.7199,2.9335,1.26,,601383.08,522624.1082
600727.SH,20260317,5.7176,0.86,62.6545,1.3149,0.7649,0.6274,421280.7586,421280.7586
002871.SZ,20260317,1.2186,0.51,32.0941,4.2211,7.1803,1.8925,462907.3671,274588.9805
301373.SZ,20260317,29.9829,1.09,56.4556,4.9491,16.0436,0.9428,805405.2757,285659.9683
600846.SH,20260317,0.6297,0.98,32.526,2.0865,2.4011,1.4443,859047.0845,859047.0845
600928.SH,20260317,0.5621,0.85,6.288,0.4856,1.6185,2.6525,1675555.5558,1667604.4829
920974.BJ,20260317,4.523,1.2,54.2663,2.1905,1.305,,139885.2,109697.8321
002902.SZ,20260317,6.8946,0.82,,5.8394,3.0498,,493049.0121,372672.4521
301019.SZ,20260317,1.2651,0.91,31.9434,3.4438,7.5457,2.7829,355661.071,225538.0195
920748.BJ,20260317,1.9188,0.86,,13.6643,29.4478,0.2542,301895.16,140310.1778
688139.SH,20260317,1.2206,1.19,41.5164,2.4574,4.4701,1.4152,1040945.2205,1040945.2205
002521.SZ,20260317,0.7631,1.11,41.2842,1.1475,1.3273,5.0125,446928.7179,333889.4523
603358.SH,20260317,3.1738,2.3,50.9466,5.6622,4.111,1.1025,2130284.8497,2037331.449
300731.SZ,20260317,11.193,1.09,268.8869,14.4728,7.5132,0.1118,904530.976,858439.947
000910.SZ,20260317,0.5762,0.95,52.0553,0.6055,0.8164,2.5572,406716.3425,406558.0835
002933.SZ,20260317,2.5776,0.92,129.3181,2.6259,9.9442,0.0584,401806.4,390640.8969
600867.SH,20260317,1.5398,0.85,14.331,2.4645,6.4085,2.7656,1756812.9176,1756812.9176
600389.SH,20260317,4.3324,0.9,27.5459,3.3751,2.3289,1.7986,1316927.7,1316927.7
002172.SZ,20260317,2.1678,0.91,76.2131,18.3282,1.7128,,320076.1265,319883.6876
300985.SZ,20260317,4.3446,1.0,,4.3211,3.1402,,436066.1782,433724.5169
600495.SH,20260317,1.2372,1.38,143.0785,1.7153,4.2709,0.3017,560600.5711,560600.5711
301263.SZ,20260317,1.6074,1.25,501.8704,6.74,17.3293,0.7247,1168841.6325,833950.8931
301103.SZ,20260317,0.6881,0.84,307.5228,1.7105,3.0077,0.7132,326640.7156,326640.7156
300201.SZ,20260317,6.4848,1.32,42.5194,6.7253,6.0396,0.2629,1135174.0579,1129186.2544
605218.SH,20260317,5.1487,2.64,98.4228,2.683,2.1903,0.2432,481258.777,421835.9177
002245.SZ,20260317,3.6342,0.7,27.7577,2.6958,2.5815,0.3751,1996092.229,1877334.3376
000703.SZ,20260317,1.6486,0.99,178.0394,1.789,0.3639,0.3959,4168233.3312,4145956.2796
688005.SH,20260317,2.8516,0.95,,2.7589,1.7986,1.1813,2207072.2514,2206742.7062
920039.BJ,20260317,0.3678,0.72,49.0323,2.9964,5.5626,1.912,160895.72,160895.6154
601398.SH,20260317,0.1352,1.33,7.1817,0.698,3.1528,4.1407,263384223.9888,199243425.0663
002031.SZ,20260317,3.4011,1.34,,7.6277,23.4708,,1620954.6088,1428861.3966
