ts_code,trade_date,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv
000898.SZ,20260316,1.3431,1.27,,0.5265,0.2434,,2407889.8633,2045037.9665
600546.SH,20260316,2.2448,0.61,19.102,1.4381,1.0272,5.8081,2355157.8943,2355157.8943
301231.SZ,20260316,5.1982,0.56,,3.5219,9.2342,,296159.6,229597.379
301551.SZ,20260316,1.637,0.74,44.2347,5.3188,21.2333,2.1081,1280832.02,494881.0114
600961.SH,20260316,3.818,1.34,19.4606,5.6447,0.9657,,2068498.5714,1449494.3033
603596.SH,20260316,1.4515,0.69,22.1815,4.0088,2.5036,0.7216,2933093.0331,2933093.0331
301137.SZ,20260316,5.9022,0.75,199.2477,7.2114,5.6612,0.1655,988701.2692,988701.2692
605122.SH,20260316,1.3453,1.17,,1.1871,2.0459,,238193.228,238193.228
301012.SZ,20260316,6.0098,0.39,118.4303,5.222,4.3149,0.328,609000.8209,609000.8209
600828.SH,20260316,1.6101,0.71,,1.525,4.4415,,1072097.196,1071711.952
600165.SH,20260316,1.0026,1.49,,,12.3804,,604340.5319,274109.7036
000682.SZ,20260316,2.2569,0.62,24.276,3.3437,2.277,0.5977,1839477.4536,1839244.1203
920110.BJ,20260316,0.9954,0.53,30.8076,3.8116,7.0178,2.7601,141297.0,58833.897
688565.SH,20260316,1.4105,0.66,226.8496,4.4097,7.71,,219354.45,219354.45
002721.SZ,20260316,1.0869,0.72,,4.0564,12.7283,,832385.5065,832385.5065
603583.SH,20260316,0.6264,0.65,35.8309,2.7953,3.2085,0.8704,1321651.2918,1309578.0678
600108.SH,20260316,19.281,0.9,126.3722,2.7798,2.7729,0.0893,1199299.7145,1199299.7145
600583.SH,20260316,3.413,0.89,15.5053,1.1616,1.1529,2.835,3134740.5532,3134740.5532
603308.SH,20260316,3.9658,1.04,118.6203,8.5434,15.3925,0.1134,4193050.0232,4193050.0232
688135.SH,20260316,4.6596,1.04,,5.6361,9.9655,,616259.8428,616259.8428
300626.SZ,20260316,4.2333,1.26,,6.8483,4.5056,,362340.0,362141.7698
688583.SH,20260316,3.7579,0.72,122.4817,9.9456,31.5602,0.4332,1169532.0,407529.5377
600523.SH,20260316,1.261,0.92,31.1703,1.8728,2.3795,0.8889,600402.3102,600006.2607
603895.SH,20260316,1.422,0.68,,16.1708,7.0133,,313323.92,313323.92
002602.SZ,20260316,1.6797,1.1,32.9069,4.2795,3.6129,,12397487.6656,11432274.1606
002631.SZ,20260316,6.6988,1.09,,2.7303,4.8654,,597164.8779,594385.6916
301091.SZ,20260316,0.5073,0.47,144.9557,5.4856,10.7579,0.1593,1298690.64,1298690.64
600058.SH,20260316,1.6187,1.37,125.2097,2.5901,0.228,,1293796.2282,1293796.2282
002015.SZ,20260316,21.1188,1.1,53.7387,2.8103,3.4064,0.4561,3467421.3755,3467421.3755
688200.SH,20260316,2.4249,1.63,66.7207,8.8015,26.6765,0.2824,3591765.9957,3591765.9957
301261.SZ,20260316,4.3053,1.04,139.3951,4.6818,6.6727,0.7316,720787.4974,307400.7155
002643.SZ,20260316,1.2945,0.85,59.7477,2.1245,4.0707,0.6081,1529343.4358,1506702.7595
001211.SZ,20260316,2.2047,1.14,89.3805,2.3484,1.3323,0.739,202968.0,188863.3449
002466.SZ,20260316,1.9009,0.85,,2.0403,8.7938,,9142060.6189,7907438.3842
603005.SH,20260316,4.7374,0.95,54.0804,4.3377,13.5621,0.2737,1998906.2789,1998906.2789
002956.SZ,20260316,0.8899,1.18,37.262,3.7442,2.7081,1.5945,584683.5918,584624.4443
600975.SH,20260316,1.5662,1.05,291.8086,2.4096,1.0152,,727303.1327,727303.1327
000710.SZ,20260316,1.7735,0.95,,2.4796,4.2671,,401600.3842,374345.9925
300147.SZ,20260316,0.6061,0.58,,9.0317,4.2526,,625569.9766,621898.8419
603380.SH,20260316,0.6607,0.84,26.4283,3.8227,2.5082,2.7427,584968.6152,584968.6152
002753.SZ,20260316,4.9293,1.03,44.3653,1.3043,0.8804,1.6022,346799.0426,196433.489
002655.SZ,20260316,11.545,1.64,76.9596,8.5506,4.6569,0.1678,643444.1094,643268.2207
600585.SH,20260316,0.8112,0.98,15.0512,0.6959,1.5739,3.8,13248256.4475,9999256.4475
300451.SZ,20260316,1.7109,1.08,,1.8169,7.0117,,782307.9695,770980.3539
301358.SZ,20260316,4.4577,0.96,81.5375,4.9678,2.0371,0.1949,6100116.217,6093183.9344
605369.SH,20260316,0.4314,0.95,39.3088,2.341,3.5734,1.5661,401738.1531,401738.1531
002364.SZ,20260316,5.9487,0.63,190.9945,7.597,8.3494,0.3057,1837785.3346,1819976.3614
300747.SZ,20260316,4.0558,0.77,104.2235,5.2653,5.0021,0.0586,1734220.8,1572637.0065
601065.SH,20260316,3.1013,0.59,19.1455,1.2972,2.4255,2.4636,573999.0385,371716.6785
002501.SZ,20260316,4.2192,2.4,,27.3329,24.6076,,720650.0,719933.2488
300540.SZ,20260316,3.9094,0.83,77.8227,4.837,6.4451,0.1535,533954.4899,480847.4765
603856.SH,20260316,2.4174,0.7,21.9063,1.4155,1.8946,1.5991,382750.0734,382750.0734
301090.SZ,20260316,3.1385,1.39,,2.1261,0.9093,,1334050.052,1332658.7712
002152.SZ,20260316,1.2124,1.08,38.1386,2.6554,2.7059,2.8137,3265648.5109,3264005.8326
002369.SZ,20260316,2.2812,1.39,,14.5592,2.6064,,451297.1989,450707.464
688109.SH,20260316,1.5273,0.91,221.7317,13.023,23.971,0.5047,1048602.59,1048602.59
600679.SH,20260316,0.783,1.05,,2.9429,2.869,,629689.5821,419994.3821
603260.SH,20260316,0.7022,0.98,,1.8274,2.7173,0.9019,5849559.9441,5849559.9441
300970.SZ,20260316,4.0875,0.85,787.551,1.9701,2.6095,,303825.3498,235747.3277
601339.SH,20260316,0.7838,0.64,20.0288,1.1948,1.4439,5.6088,1096184.939,1096184.939
002019.SZ,20260316,3.3299,0.79,42.7585,1.9724,3.3342,0.6983,1741870.6017,1204990.8826
301633.SZ,20260316,0.9953,0.65,46.323,4.0427,6.2658,1.5076,369325.44,169212.0884
600439.SH,20260316,1.0772,1.14,,1.1772,2.4493,,310164.0106,310164.0106
002304.SZ,20260316,0.6347,1.77,37.6742,1.6056,4.0089,4.4764,7797359.703,7797175.6962
300771.SZ,20260316,1.6489,0.74,47.5085,1.8016,6.2537,0.9924,355200.0,268174.7242
688639.SH,20260316,3.7158,0.94,68.5823,3.3918,3.1089,0.6956,897164.9908,897164.9908
920478.BJ,20260316,1.1694,0.9,27.4602,2.6867,4.8043,1.6271,138212.4772,82953.5559
002559.SZ,20260316,3.9105,0.79,75.5742,3.2135,2.6419,0.7171,568457.0348,521209.6818
600421.SH,20260316,1.3566,0.86,,250.04,10.3036,,154132.8,154132.8
002897.SZ,20260316,6.2565,0.52,76.145,4.4923,1.9533,0.1573,1233662.8686,1160771.6303
300150.SZ,20260316,2.5407,1.03,79.3107,2.1694,3.9161,,341701.935,268770.3675
603101.SH,20260316,0.6261,0.8,46.0655,2.8746,1.6776,0.5705,407836.8,407836.8
